Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-14685;Ягодичний;Yahodychnyi;потік;Закарпатська обл.;р-н Свалявський;"N 48° 27’ 51""";"E 23° 14’ 30"""
Ф-9790;Скеля;Skelia;гора;Закарпатська обл.;р-н Перечинський;"N 48° 46’ 36""";"E 22° 25’ 0"""
Ф-14694;Великий Грабовий;Velykyi Hrabovyi;потік;Закарпатська обл.;р-н Іршавський;"N 48° 22’ 26""";"E 23° 18’ 50"""
Ф-37172;Палениця;Palenytsia;гора;Закарпатська обл.;р-н Верховинський;"N 47° 43’ 25""";"E 24° 53’ 2"""
Ф-2669;Широка;Shyroka;річка, що пересихає;Закарпатська обл.;;"N 47° 51’ 28""";"E 25° 53’ 10"""
Ф-10405;Мунчел;Munchel;гора;Закарпатська обл.;р-н Рахівський;"N 47° 53’ 50""";"E 24° 13’ 25"""
Ф-27040;Прислоп;Pryslop;гора;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 11""";"E 24° 14’ 26"""
Ф-15249;Прислоп;Pryslop;гора;Закарпатська обл.;Рахівський р-н;"N 47° 54’ 11""";"E 24° 14’ 26"""
Ф-10421;Полонинка;Polonynka;гора;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 20""";"E 24° 16’ 35"""
Ф-16090;Бандак;Bandak;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 25""";"E 24° 13’ 39"""
Ф-10411;Прелука;Preluka;гора;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 27""";"E 24° 15’ 23"""
Ф-33988;Довгий Потік;Dovhyi Potik;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 3""";"E 24° 13’ 33"""
Ф-36375;Гроби;Hroby;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 37""";"E 24° 14’ 26"""
Ф-10437;Шербан;Sherban;гора;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 40""";"E 24° 17’ 58"""
Ф-32598;Явірник;Yavirnyk;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 55""";"E 24° 17’ 12"""
Ф-10419;Гальчинка;Halchynka;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 54’ 57""";"E 24° 15’ 50"""
Ф-14509;Нориця;Norytsia;потік;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 10""";"E 24° 10’ 8"""
Ф-10403;Жовта;Zhovta;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 10""";"E 24° 11’ 20"""
Ф-38409;Струнґа;Strunga;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 2""";"E 24° 18’ 27"""
Ф-27556;Ограба;Ohraba;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 26""";"E 24° 15’ 30"""
Ф-27874;Пола;Pola;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 29""";"E 24° 7’ 9"""
Ф-15248;Пола;Pola;гора;Закарпатська обл.;Рахівський р-н;"N 47° 55’ 29""";"E 24° 7’ 9"""
Ф-10440;Піп-Іван;Pip-Ivan;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 32""";"E 24° 19’ 35"""
Ф-10455;Піп-Іван;Pip-Ivan;гори;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 32""";"E 24° 19’ 45"""
Ф-10429;Струмки;Strumky;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 35""";"E 24° 18’ 10"""
Ф-14508;Полонський;Polonskyi;потік;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 35""";"E 24° 9’ 58"""
Ф-14514;Великий Розсіш;Velykyi Rozsish;потік;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 39""";"E 24° 13’ 30"""
Ф-14516;Скородний;Skorodnyi;потік;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 40""";"E 24° 13’ 32"""
Ф-30595;Струнжин Ґрунь;Strunzhyn Grun;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 41""";"E 24° 16’ 44"""
Ф-14515;Малий Розсіш;Malyi Rozsish;потік;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 42""";"E 24° 12’ 44"""
Ф-1558;Явірниковий;Yavirnykovyi;потік;Закарпатська обл.;;"N 47° 55’ 47""";"E 24° 15’ 20"""
Ф-31786;Чорний Грунь;Chornyi Hrun;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 48""";"E 24° 20’ 58"""
Ф-36394;Рипа;Rypa;гора;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 5""";"E 24° 20’ 18"""
Ф-14517;Ялин;Yalyn;потік;Закарпатська обл.;р-н Рахівський;"N 47° 55’ 50""";"E 24° 14’ 50"""
Ф-34912;Квасний;Kvasnyi;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 10""";"E 24° 19’ 50"""
Ф-10401;Полонська;Polonska;гора;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 10""";"E 24° 7’ 59"""
Ф-3308;Кізій;Kizii;потік;Закарпатська обл.;;"N 47° 56’ 10""";"E 24° 6’ 4"""
Ф-1557;Білий;Bilyi;річка;Закарпатська обл.;;"N 47° 56’ 12""";"E 24° 10’ 42"""
Ф-1554;Бредецел;Bredetsel;потік;Закарпатська обл.;;"N 47° 56’ 14""";"E 24° 10’ 40"""
Ф-36376;Обніж;Obnizh;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 16""";"E 24° 16’ 42"""
Ф-31723;Мандеш;Mandesh;гора;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 20""";"E 24° 13’ 5"""
Ф-15247;Мандеш;Mandesh;гора;Закарпатська обл.;Рахівський р-н;"N 47° 56’ 20""";"E 24° 13’ 5"""
Ф-10094;Лисича;Lysycha;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 27""";"E 24° 18’ 56"""
Ф-10035;Мандеш;Mandesh;хребет;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 32""";"E 24° 13’ 20"""
Ф-12122;Обниж;Obnyzh;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 40""";"E 24° 15’ 0"""
Ф-36378;Щевора;Shchevora;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 49""";"E 24° 17’ 5"""
Ф-14511;Довга Рівня;Dovha Rivnia;потік;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 54""";"E 24° 11’ 18"""
Ф-34900;Кузій;Kuzii;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 55""";"E 24° 7’ 47"""
Ф-24131;Кизи;Kyzy;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 56""";"E 24° 7’ 47"""
Ф-34913;Латундур;Latundur;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 57""";"E 24° 19’ 26"""
Ф-10075;Квасний;Kvasnyi;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 56’ 59""";"E 24° 20’ 7"""
Ф-34280;Рахівські гори;Rakhivski hory;гори;Закарпатська обл.;;"N 47° 57’ 0""";"E 24° 11’ 0"""
Ф-38413;Берлебашка;Berlebashka;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 10""";"E 24° 18’ 57"""
Ф-10070;Берлебашка;Berlebashka;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 10""";"E 24° 19’ 3"""
Ф-1551;Кісва;Kisva;річка;Закарпатська обл.;;"N 47° 57’ 10""";"E 24° 3’ 30"""
Ф-35096;Рахівські гори;Rakhivski hory;гори;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 12""";"E 24° 18’ 50"""
Ф-10051;Щевора;Shchevora;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 14""";"E 24° 16’ 32"""
Ф-19141;Верхній Щаул;Verkhnii Shchaul;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 15""";"E 24° 29’ 42"""
Ф-36380;Квасничок;Kvasnychok;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 2""";"E 24° 19’ 23"""
Ф-37523;Щаул;Shchaul;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 20""";"E 24° 29’ 14"""
Ф-10088;Стеавул;Steavul;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 20""";"E 24° 29’ 45"""
Ф-21302;Довгоруня;Dovhorunia;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 22""";"E 24° 12’ 23"""
Ф-10045;Шавирчик;Shavyrchyk;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 23""";"E 24° 15’ 59"""
Ф-34870;Верхній Щаул;Verkhnii Shchaul;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 23""";"E 24° 30’ 22"""
Ф-10062;Берлебашка;Berlebashka;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 28""";"E 24° 18’ 47"""
Ф-10019;Мунчел;Munchel;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 33""";"E 24° 8’ 30"""
Ф-10513;Юрческу-Мік;Yurchesku-Mik;гора;Закарпатська обл.;;"N 47° 57’ 33""";"E 24° 33’ 15"""
Ф-22212;Корнетуль;Kornetul;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 36""";"E 23° 56’ 10"""
Ф-36379;Ґропшора;Gropshora;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 39""";"E 24° 19’ 17"""
Ф-26158;Неняска;Neniaska;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 39""";"E 24° 27’ 48"""
Ф-10079;Петрос;Petros;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 40""";"E 24° 20’ 20"""
Ф-10515;Корбул;Korbul;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 40""";"E 24° 31’ 51"""
Ф-38411;Петрос;Petros;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 43""";"E 24° 20’ 17"""
Ф-10002;Міка-Маре;Mika-Mare;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 44""";"E 24° 28’ 23"""
Ф-10058;Щевора;Shchevora;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 5""";"E 24° 15’ 30"""
Ф-3310;Свинний;Svynnyi;потік;Закарпатська обл.;;"N 47° 57’ 5""";"E 24° 4’ 10"""
Ф-12115;Болотин;Bolotyn;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 50""";"E 24° 10’ 40"""
Ф-12116;Забава;Zabava;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 50""";"E 24° 14’ 55"""
Ф-10483;Миґура;Mуgura;гора;Закарпатська обл.;р-н Рахівський, р-н Тячівський;"N 47° 57’ 54""";"E 23° 53’ 25"""
Ф-12117;Маслокрут;Maslokrut;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 55""";"E 24° 23’ 45"""
Ф-30612;Смерті;Smerti;скелі;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 55""";"E 24° 27’ 38"""
Ф-38412;Щевора;Shchevora;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 6""";"E 24° 15’ 26"""
Ф-10023;Темпа;Tempa;гора;Закарпатська обл.;р-н Рахівський;"N 47° 57’ 8""";"E 24° 6’ 35"""
Ф-10009;Мезипотоки;Mezypotoky;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 13""";"E 24° 26’ 17"""
Ф-14521;Маслокрут;Maslokrut;потік;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 18""";"E 24° 22’ 0"""
Ф-14510;Лащанський;Lashchanskyi;потік;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 2""";"E 24° 12’ 12"""
Ф-26763;Лощщиньський Грунь;Loshchshchynskyi Hrun;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 2""";"E 24° 14’ 13"""
Ф-34914;Петрос;Petros;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 2""";"E 24° 20’ 29"""
Ф-15250;Лощщиньський Грунь;Loshchshchynskyi Hrun;гора;Закарпатська обл.;Рахівський р-н;"N 47° 58’ 2""";"E 24° 14’ 13"""
Ф-34868;Неняска;Neniaska;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 25""";"E 24° 27’ 24"""
Ф-10475;Ла-Циуге;La-Tsyuhe;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 28""";"E 23° 56’ 50"""
Ф-10502;Циганешть;Tsyhanesht;гора;Закарпатська обл.;р-н Хустський;"N 47° 58’ 28""";"E 23° 27’ 43"""
Ф-1023;Луб'яшівка;Lubiashivka;річка;Закарпатська обл.;;"N 47° 58’ 31""";"E 25° 51’ 5"""
Ф-10015;Бутин;Butyn;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 33""";"E 24° 13’ 19"""
Ф-14496;Розсіщанський Потік;Rozsishchanskyi Potik;потік;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 40""";"E 24° 4’ 20"""
Ф-18170;Голязин;Holiazyn;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 41""";"E 24° 2’ 45"""
Ф-15246;Голязин;Holiazyn;гора;Закарпатська обл.;Рахівський р-н;"N 47° 58’ 41""";"E 24° 2’ 45"""
Ф-17600;Дезескул Грунь;Dezeskul Hrun;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 44""";"E 24° 26’ 38"""
Ф-15251;Дезескул Грунь;Dezeskul Hrun;гора;Закарпатська обл.;Рахівський р-н;"N 47° 58’ 44""";"E 24° 26’ 38"""
Ф-29830;Стогівець;Stohivets;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 45""";"E 24° 32’ 41"""
Ф-1653;Добрик;Dobryk;потік;Закарпатська обл.;;"N 47° 58’ 45""";"E 23° 54’ 0"""
Ф-14497;Малий Банський;Malyi Banskyi;потік;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 46""";"E 24° 5’ 31"""
Ф-10012;Болотин Ґрунь;Bolotyn Grun;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 47""";"E 24° 23’ 11"""
Ф-10008;Мезипотоки;Mezypotoky;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 47""";"E 24° 26’ 30"""
Ф-20369;Діброва;Dibrova;урочище;Закарпатська обл.;р-н Тячівський;"N 47° 58’ 49""";"E 23° 50’ 36"""
Ф-34869;Довга;Dovha;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 5""";"E 24° 24’ 59"""
Ф-1553;Шопурка;Shopurka;річка;Закарпатська обл.;;"N 47° 58’ 5""";"E 24° 0’ 30"""
Ф-1555;Лихий;Lykhyi;потік;Закарпатська обл.;;"N 47° 58’ 5""";"E 24° 12’ 10"""
Ф-1552;Великий Банський;Velykyi Banskyi;потік;Закарпатська обл.;;"N 47° 58’ 50""";"E 24° 5’ 30"""
Ф-27343;Полян;Polian;гора;Закарпатська обл.;р-н Хустський;"N 47° 58’ 54""";"E 23° 29’ 26"""
Ф-24866;Межипотоки;Mezhypotoky;гора;Закарпатська обл.;р-н Рахівський;"N 47° 58’ 9""";"E 24° 26’ 12"""
Ф-9966;Лисина;Lysyna;гора;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 10""";"E 24° 9’ 27"""
Ф-10498;Лисий Горб;Lysyi Horb;гора;Закарпатська обл.;р-н Хустський;"N 47° 59’ 10""";"E 23° 27’ 59"""
Ф-24913;Моронгош;Moronhosh;урочище;Закарпатська обл.;р-н Хустський;"N 47° 59’ 17""";"E 23° 28’ 21"""
Ф-16033;Апша;Apsha;гора;Закарпатська обл.;р-н Тячівський;"N 47° 59’ 19""";"E 23° 49’ 31"""
Ф-15440;Апша;Apsha;гора;Закарпатська обл.;Тячівський р-н;"N 47° 59’ 19""";"E 23° 49’ 31"""
Ф-14520;Лихий;Lykhyi;потік;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 2""";"E 24° 21’ 30"""
Ф-1650;Тересва;Teresva;річка;Закарпатська обл.;;"N 47° 59’ 20""";"E 23° 39’ 35"""
Ф-25403;Мунчел(Менчіл);Munchel(menchil);гора;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 21""";"E 24° 16’ 56"""
Ф-16804;Бієлані;Biielani;урочище;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 23""";"E 24° 10’ 45"""
Ф-24166;Заяча;Zaiacha;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 27""";"E 24° 22’ 58"""
Ф-14513;Малий Берлебаш;Malyi Berlebash;потік;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 28""";"E 24° 13’ 20"""
Ф-9976;Маґура;Magura;полонина;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 30""";"E 24° 17’ 12"""
Ф-28318;Орхеги;Orkhehy;гора;Закарпатська обл.;р-н Хустський;"N 47° 59’ 30""";"E 23° 26’ 15"""
Ф-10491;Глибокий Яр;Hlybokyi Yar;долина;Закарпатська обл.;р-н Хустський;"N 47° 59’ 30""";"E 23° 27’ 53"""
Ф-1556;Великий;Velykyi;річка;Закарпатська обл.;;"N 47° 59’ 32""";"E 24° 12’ 10"""
Ф-14512;Берлебаш;Berlebash;потік;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 33""";"E 24° 12’ 4"""
Ф-25214;Мічеу;Micheu;гора;Закарпатська обл.;р-н Хустський;"N 47° 59’ 33""";"E 23° 30’ 46"""
Ф-35390;Фордулів;Forduliv;урочище;Закарпатська обл.;р-н Виноградівський;"N 47° 59’ 40""";"E 23° 1’ 4"""
Ф-10506;Кам`яна;Kamiana;гора;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 40""";"E 24° 30’ 28"""
Ф-10463;Дуброва;Dubrova;гора;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 45""";"E 23° 59’ 54"""
Ф-10485;Чорний Бор;Chornyi Bor;гора;Закарпатська обл.;р-н Хустський;"N 47° 59’ 46""";"E 23° 25’ 57"""
Ф-1651;Апшиця;Apshytsia;річка;Закарпатська обл.;;"N 47° 59’ 50""";"E 23° 44’ 53"""
Ф-3219;Басхеу;Baskheu;річка;Закарпатська обл.;;"N 47° 59’ 50""";"E 23° 49’ 51"""
Ф-9980;Маґура;Magura;гора;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 55""";"E 24° 17’ 35"""
Ф-14495;Розсішний;Rozsishnyi;витік річки;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 58""";"E 24° 4’ 0"""
Ф-9991;Радомир-Ґрунь;Radomyr-Grun;хребет;Закарпатська обл.;р-н Рахівський;"N 47° 59’ 9""";"E 24° 20’ 21"""
Ф-2702;Бегим-Чокрак;Behym-Chokrak;річка, що пересихає;Закарпатська обл.;;"N 47° 6’ 25""";"E 25° 47’ 35"""
Ф-1654;Стримба;Strymba;потік;Закарпатська обл.;;"N 48° 0’ 0""";"E 23° 57’ 0"""
Ф-8522;Лазур;Lazur;гора;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 10""";"E 23° 55’ 45"""
Ф-1644;Потець;Potets;потік;Закарпатська обл.;;"N 48° 0’ 10""";"E 23° 46’ 0"""
Ф-14518;Ладомир;Ladomyr;потік;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 11""";"E 24° 20’ 29"""
Ф-4281;Фекете-Хедь;Fekete-Khed;гора;Закарпатська обл.;р-н Хустський;"N 48° 0’ 11""";"E 23° 24’ 5"""
Ф-14506;Малий Комарник;Malyi Komarnyk;потік;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 12""";"E 24° 27’ 44"""
Ф-22985;Магош-Хаот;Mahosh-Khaot;гора;Закарпатська обл.;р-н Хустський;"N 48° 0’ 16""";"E 23° 23’ 18"""
Ф-15158;Магош-Хаот;Mahosh-Khaot;гора;Закарпатська обл.;Хустський р-н;"N 48° 0’ 16""";"E 23° 23’ 18"""
Ф-37231;Млачин;Mlachyn;гора;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 19""";"E 24° 8’ 48"""
Ф-4282;Вар-Хедь;Var-Khed;гора;Закарпатська обл.;р-н Хустський;"N 48° 0’ 20""";"E 23° 27’ 40"""
Ф-1652;Тетіш;Tetish;потік;Закарпатська обл.;;"N 48° 0’ 20""";"E 23° 50’ 5"""
Ф-1645;Тюшаг;Tiushah;річка;Закарпатська обл.;;"N 48° 0’ 20""";"E 23° 57’ 40"""
Ф-4731;Стоуб;Stoub;гора;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 22""";"E 24° 0’ 33"""
Ф-14505;Крив`янка;Kryvianka;потік;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 22""";"E 24° 26’ 48"""
Ф-1545;Крив'янка;Kryvianka;потік;Закарпатська обл.;;"N 48° 0’ 22""";"E 24° 26’ 45"""
Ф-14519;Десескул;Deseskul;потік;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 28""";"E 24° 24’ 49"""
Ф-1550;Десескул;Deseskul;потік;Закарпатська обл.;;"N 48° 0’ 30""";"E 24° 24’ 53"""
Ф-28838;Ореоглаз;Oreohlaz;гора;Закарпатська обл.;р-н Хустський;"N 48° 0’ 39""";"E 23° 24’ 8"""
Ф-15159;Ореоглаз;Oreohlaz;гора;Закарпатська обл.;Хустський р-н;"N 48° 0’ 39""";"E 23° 24’ 8"""
Ф-12070;Довге;Dovhe;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 40""";"E 24° 21’ 50"""
Ф-34839;Щавник;Shchavnyk;полонина;Закарпатська обл., Івано-Франківська обл.;р-н Верховинський, р-н Рахівський;"N 48° 0’ 42""";"E 24° 34’ 33"""
Ф-1619;Тячевець;Tiachevets;річка;Закарпатська обл.;;"N 48° 0’ 50""";"E 23° 32’ 20"""
Ф-8518;Бешигура;Beshyhura;гора;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 54""";"E 23° 52’ 37"""
Ф-12067;Полонина Пересліп;Polonyna Pereslip;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 55""";"E 24° 16’ 40"""
Ф-4280;"Коаста-Синдилий (Чорний
Ліс)";Koasta-Syndylyi (Chornyi Lis);гора;Закарпатська обл.;р-н Хустський;"N 48° 0’ 55""";"E 23° 21’ 33"""
Ф-4745;Олан;Olan;гора;Закарпатська обл.;р-н Рахівський;"N 48° 0’ 57""";"E 24° 29’ 27"""
Ф-15439;Секутура;Sekutura;гора;Закарпатська обл.;Рахівський р-н;"N 48° 0’ 58""";"E 23° 57’ 4"""
Ф-24541;Медвеженка;Medvezhenka;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 0""";"E 24° 33’ 16"""
Ф-23295;Килка;Kylka;гора;Закарпатська обл.;р-н Тячівський;"N 48° 1’ 0""";"E 23° 44’ 10"""
Ф-15274;Килка;Kylka;гора;Закарпатська обл.;Тячівський р-н;"N 48° 1’ 0""";"E 23° 44’ 10"""
Ф-37001;Шоймул;Shoimul;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 15""";"E 24° 12’ 9"""
Ф-38410;Менчул;Menchul;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 16""";"E 24° 15’ 48"""
Ф-4721;Кливка;Klyvka;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 17""";"E 24° 4’ 20"""
Ф-29405;Цеклу-Грунь;Tseklu-Hrun;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 18""";"E 23° 58’ 48"""
Ф-15438;Цеклу-Грунь;Tseklu-Hrun;гора;Закарпатська обл.;Рахівський р-н;"N 48° 1’ 18""";"E 23° 58’ 48"""
Ф-2512;Вибчина;Vybchyna;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 2""";"E 24° 13’ 30"""
Ф-4704;Мунчел;Munchel;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 20""";"E 24° 15’ 51"""
Ф-12071;Олань;Olan;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 20""";"E 24° 28’ 40"""
Ф-37296;Буковина;Bukovyna;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 24""";"E 24° 5’ 9"""
Ф-37151;Рахівський Діл;Rakhivskyi Dil;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 24""";"E 24° 8’ 44"""
Ф-18485;Вовчий Ґрунь;Vovchyi Grun;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 25""";"E 24° 19’ 22"""
Ф-37060;Борщевиця;Borshchevytsia;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 31""";"E 24° 21’ 41"""
Ф-4703;Перехрестя;Perekhrestia;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 34""";"E 24° 26’ 40"""
Ф-4278;Гостра;Hostra;гора;Закарпатська обл.;р-н Хустський;"N 48° 1’ 38""";"E 23° 21’ 28"""
Ф-36377;Видрицький Ґрунь;Vydrytskyi Grun;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 40""";"E 24° 17’ 42"""
Ф-8511;Обчина;Obchyna;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 42""";"E 23° 54’ 39"""
Ф-1601;Фенеш;Fenesh;потік;Закарпатська обл.;;"N 48° 1’ 43""";"E 23° 29’ 10"""
Ф-1547;Великий Балцатул;Velykyi Baltsatul;річка;Закарпатська обл.;;"N 48° 1’ 45""";"E 24° 31’ 10"""
Ф-1548;Стоговець;Stohovets;річка;Закарпатська обл.;;"N 48° 1’ 45""";"E 24° 31’ 10"""
Ф-34915;Бершевиця;Bershevytsia;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 48""";"E 24° 21’ 34"""
Ф-4712;Вибчина;Vybchyna;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 5""";"E 24° 13’ 33"""
Ф-4726;Чучок;Chuchok;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 50""";"E 24° 0’ 45"""
Ф-25205;Мартос;Martos;урочище;Закарпатська обл.;р-н Тячівський;"N 48° 1’ 50""";"E 23° 35’ 27"""
Ф-34899;Квасний;Kvasnyi;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 51""";"E 24° 3’ 53"""
Ф-4717;Рахівська;Rakhivska;гора;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 51""";"E 24° 8’ 45"""
Ф-27277;Полонинка;Polonynka;гора;Закарпатська обл.;р-н Тячівський;"N 48° 1’ 52""";"E 23° 40’ 20"""
Ф-11815;Братовські Хутора;Bratovski Khutora;урочище;Закарпатська обл.;р-н Виноградівський;"N 48° 1’ 55""";"E 22° 55’ 0"""
Ф-12062;Бребоя;Breboia;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 55""";"E 24° 24’ 45"""
Ф-12058;Кичера;Kychera;урочище;Закарпатська обл.;р-н Рахівський;"N 48° 1’ 59""";"E 24° 0’ 30"""
Ф-4348;Квасів-Мунчел;Kvasiv-Munchel;гора;Закарпатська обл.;р-н Рахівський;"N 48° 10’ 10""";"E 24° 19’ 40"""
Ф-1567;Сипа;Sypa;річка;Закарпатська обл.;;"N 48° 10’ 10""";"E 22° 22’ 20"""
Ф-1618;Кривець;Kryvets;потік;Закарпатська обл.;;"N 48° 10’ 10""";"E 23° 37’ 40"""
Ф-1511;Великий Тростянець;Velykyi Trostianets;потік;Закарпатська обл.;;"N 48° 10’ 10""";"E 24° 17’ 0"""
Ф-31942;Ясенове;Yasenove;гора;Закарпатська обл.;р-н Тячівський;"N 48° 10’ 14""";"E 23° 56’ 10"""
