Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-21026;Грабина;Hrabyna;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 1’ 24""";"E 28° 21’ 37"""
Ф-21155;Забара;Zabara;урочище;Вінницька обл.;р-н Жмеринський;"N 49° 5’ 12""";"E 28° 15’ 43"""
Ф-2121;Десна;Desna;річка;Вінницька обл.;;"N 49° 19’ 19""";"E 28° 30’ 0"""
Ф-2122;Кам`янка;Kamianka;річка;Вінницька обл.;;"N 49° 12’ 6""";"E 29° 3’ 18"""
Ф-2123;Руда;Ruda;річка;Вінницька обл.;;"N 49° 10’ 40""";"E 29° 3’ 58"""
Ф-21250;Гноянка;Hnoianka;урочище;Вінницька обл.;р-н Оратівський;"N 49° 14’ 13""";"E 29° 18’ 24"""
Ф-21271;Зайчик;Zaichyk;урочище;Вінницька обл.;р-н Шаргородський;"N 48° 52’ 25""";"E 28° 6’ 28"""
Ф-21280;Дубняки;Dubniaky;урочище;Вінницька обл.;р-н Барський;"N 49° 2’ 51""";"E 27° 28’ 55"""
Ф-21301;Довгоп'ятий Яр;Dovhopiatyi Yar;урочище;Вінницька обл.;р-н Козятинський;"N 49° 27’ 25""";"E 28° 55’ 56"""
Ф-21305;Довжанський Яр;Dovzhanskyi Yar;балка;Вінницька обл.;р-н Погребищенський;"N 49° 21’ 38""";"E 29° 9’ 12"""
Ф-21319;Годай;Hodai;урочище;Вінницька обл.;р-н Теплицький;"N 48° 44’ 4""";"E 29° 51’ 49"""
Ф-2133;Кобильня;Kobylnia;річка;Вінницька обл.;;"N 49° 20’ 1""";"E 28° 41’ 40"""
Ф-21341;Закава;Zakava;балка;Вінницька обл.;р-н Чечельницький;"N 48° 19’ 41""";"E 29° 16’ 46"""
Ф-21349;Дмитрів Яр;Dmytriv Yar;урочище;Вінницька обл.;р-н Оратівський;"N 49° 19’ 44""";"E 29° 14’ 1"""
Ф-21353;Днівці;Dnivtsi;урочище;Вінницька обл.;р-н Жмеринський;"N 48° 59’ 29""";"E 28° 11’ 53"""
Ф-21359;Жупани;Zhupany;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 27’ 3""";"E 29° 28’ 19"""
Ф-2139;Ялта;Yalta;річка;Вінницька обл.;;"N 48° 31’ 30""";"E 29° 40’ 4"""
Ф-21398;Грабове;Hrabove;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 25""";"E 29° 27’ 28"""
Ф-2140;Вільшанка;Vilshanka;річка;Вінницька обл.;;"N 48° 22’ 39""";"E 29° 38’ 40"""
Ф-21405;Грабовщина;Hrabovshchyna;урочище;Вінницька обл.;р-н Літинський;"N 49° 26’ 37""";"E 27° 46’ 40"""
Ф-2141;Дохна;Dokhna;річка;Вінницька обл.;;"N 48° 22’ 22""";"E 29° 44’ 55"""
Ф-21430;Дубина;Dubyna;урочище;Вінницька обл.;р-н Козятинський;"N 49° 30’ 45""";"E 28° 48’ 10"""
Ф-21431;Дубина;Dubyna;урочище;Вінницька обл.;р-н Немирівський;"N 48° 57’ 58""";"E 28° 55’ 30"""
Ф-21432;Дубина;Dubyna;урочище;Вінницька обл.;р-н Тульчинський;"N 48° 45’ 48""";"E 28° 37’ 8"""
Ф-21433;Дубина;Dubyna;урочище;Вінницька обл.;р-н Іллінецький;"N 48° 57’ 38""";"E 29° 21’ 14"""
Ф-21434;Дубина;Dubyna;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 51’ 49""";"E 27° 35’ 21"""
Ф-21436;Дубина;Dubyna;урочище;Вінницька обл.;р-н Оратівський;"N 49° 10’ 21""";"E 29° 17’ 35"""
Ф-2144;Сура;Sura;річка;Вінницька обл.;;"N 48° 30’ 29""";"E 29° 32’ 29"""
Ф-21474;Гнатюків Яр;Hnatiukiv Yar;балка;Вінницька обл.;р-н Погребищенський;"N 49° 35’ 33""";"E 29° 18’ 49"""
Ф-21477;Гуськів Яр;Huskiv Yar;урочище;Вінницька обл.;р-н Бершадський;"N 48° 26’ 56""";"E 29° 29’ 20"""
Ф-2148;Вікниця;Viknytsia;річка;Вінницька обл.;;"N 48° 20’ 0""";"E 28° 39’ 50"""
Ф-21494;Дубина;Dubyna;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 2’ 25""";"E 28° 36’ 13"""
Ф-21495;Дубина;Dubyna;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 20""";"E 29° 11’ 44"""
Ф-21496;Дубина;Dubyna;балка;Вінницька обл.;р-н Чечельницький;"N 48° 13’ 45""";"E 29° 25’ 34"""
Ф-21528;Довге;Dovhe;урочище;Вінницька обл.;р-н Тульчинський;"N 48° 41’ 31""";"E 29° 4’ 0"""
Ф-21549;Горошків Ліс;Horoshkiv Lis;урочище;Вінницька обл.;р-н Барський;"N 49° 0’ 55""";"E 27° 44’ 25"""
Ф-21571;Герасимів;Herasymiv;яр;Вінницька обл.;р-н Козятинський;"N 49° 40’ 59""";"E 28° 33’ 57"""
Ф-21590;Закісття;Zakisttia;урочище;Вінницька обл.;р-н Оратівський;"N 49° 14’ 53""";"E 29° 18’ 52"""
Ф-2160;Мул;Mul;річка;Вінницька обл.;;"N 49° 17’ 27""";"E 28° 44’ 59"""
Ф-2164;Кунка;Kunka;річка;Вінницька обл.;;"N 48° 46’ 55""";"E 29° 21’ 29"""
Ф-21641;Голендра;Holendra;урочище;Вінницька обл.;р-н Іллінецький;"N 49° 10’ 38""";"E 29° 14’ 24"""
Ф-2165;Метлинець;Metlynets;річка;Вінницька обл.;;"N 48° 49’ 33""";"E 29° 16’ 26"""
Ф-2166;Вовнянка;Velykyi Popiv Yarok;річка;Вінницька обл.;;"N 48° 42’ 32""";"E 29° 37’ 47"""
Ф-2168;Зеленянка;Zelenianka;річка;Вінницька обл.;;"N 48° 17’ 28""";"E 28° 51’ 39"""
Ф-21717;Градове;Hradove;урочище;Вінницька обл.;р-н Козятинський;"N 49° 32’ 47""";"E 28° 54’ 14"""
Ф-21734;Добрий Яр;Dobryi Yar;балка;Вінницька обл.;р-н Тростянецький;"N 48° 18’ 39""";"E 29° 8’ 9"""
Ф-21748;Довбин;Dovbyn;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 22’ 34""";"E 29° 7’ 1"""
Ф-21772;Ганьків;Hankiv;урочище;Вінницька обл.;р-н Шаргородський;"N 48° 48’ 55""";"E 28° 8’ 44"""
Ф-21858;Давжок;Davzhok;урочище;Вінницька обл.;р-н Гайсинський;"N 48° 53’ 42""";"E 29° 14’ 22"""
Ф-21869;Гергуленко;Herhulenko;урочище;Вінницька обл.;р-н Барський;"N 48° 57’ 12""";"E 27° 26’ 14"""
Ф-21892;Жолоби;Zholoby;урочище;Вінницька обл.;р-н Тростянецький;"N 48° 27’ 20""";"E 29° 17’ 27"""
Ф-21971;Контриястрове;Kontryiastrove;урочище;Вінницька обл.;р-н Бершадський;"N 48° 17’ 50""";"E 29° 39’ 26"""
Ф-22017;Мазуренка;Mazurenka;балка;Вінницька обл.;р-н Погребищенський;"N 49° 29’ 33""";"E 29° 2’ 59"""
Ф-22046;Красівський Ліс;Krasivskyi Lis;урочище;Вінницька обл.;р-н Оратівський;"N 49° 10’ 10""";"E 29° 35’ 42"""
Ф-22129;Козлинки;Kozlynky;урочище;Вінницька обл.;р-н Немирівський;"N 49° 1’ 18""";"E 28° 47’ 52"""
Ф-22206;Кодибец;Kodybets;долина;Вінницька обл.;р-н Барський;"N 49° 1’ 19""";"E 27° 29’ 59"""
Ф-22296;Криве;Kryve;урочище;Вінницька обл.;р-н Ямпільський;"N 48° 10’ 36""";"E 28° 28’ 35"""
Ф-22313;Логанське;Lohanske;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 0’ 57""";"E 28° 31’ 34"""
Ф-22370;Крута Балка;Kruta Balka;урочище;Вінницька обл.;р-н Іллінецький;"N 49° 3’ 11""";"E 29° 2’ 38"""
Ф-22384;Козловського;Kozlovskoho;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 16""";"E 29° 1’ 1"""
Ф-22408;Кузькове;Kuzkove;урочище;Вінницька обл.;р-н Шаргородський;"N 48° 45’ 36""";"E 28° 2’ 30"""
Ф-22498;Комсомольський Ліс;Komsomolskyi Lis;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 7’ 40""";"E 28° 23’ 19"""
Ф-22505;Круглик;Kruhlyk;урочище;Вінницька обл.;р-н Оратівський;"N 49° 7’ 3""";"E 29° 34’ 25"""
Ф-22548;Лиса Гора;Lysa Hora;урочище;Вінницька обл.;р-н Крижопільський;"N 48° 19’ 34""";"E 29° 1’ 1"""
Ф-22626;Майданщина;Maidanshchyna;урочище;Вінницька обл.;р-н Літинський;"N 49° 28’ 0""";"E 27° 58’ 21"""
Ф-22704;Котелевина;Kotelevyna;балка;Вінницька обл.;р-н Могилів-Подільський;"N 48° 34’ 10""";"E 27° 44’ 30"""
Ф-22779;Котовець;Kotovets;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 44’ 13""";"E 27° 45’ 24"""
Ф-22783;Котовського;Kotovskoho;урочище;Вінницька обл.;р-н Барський;"N 48° 53’ 50""";"E 27° 53’ 27"""
Ф-22832;Кругляк;Kruhliak;урочище;Вінницька обл.;р-н Барський;"N 49° 7’ 24""";"E 27° 37’ 59"""
Ф-22834;Кругляк;Kruhliak;урочище;Вінницька обл.;р-н Вінницький;"N 49° 11’ 52""";"E 28° 15’ 12"""
Ф-22866;Куликівка;Kulykivka;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 22’ 37""";"E 29° 14’ 5"""
Ф-22915;Літинський Яр;Litynskyi Yar;урочище;Вінницька обл.;р-н Жмеринський;"N 48° 58’ 54""";"E 28° 15’ 54"""
Ф-22938;Кулинчу;Kulynchu;урочище;Вінницька обл.;р-н Бершадський;"N 48° 17’ 20""";"E 29° 42’ 43"""
Ф-22958;Краматорська Дача;Kramatorska Dacha;урочище;Вінницька обл.;р-н Чечельницький;"N 48° 15’ 6""";"E 29° 15’ 39"""
Ф-22965;Красилів;Krasyliv;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 1’ 6""";"E 28° 35’ 56"""
Ф-23083;Коцюрине;Kotsiuryne;урочище;Вінницька обл.;р-н Гайсинський;"N 48° 40’ 58""";"E 29° 18’ 28"""
Ф-23087;Кочівки;Kochivky;яр;Вінницька обл.;р-н Козятинський;"N 49° 43’ 52""";"E 28° 59’ 26"""
Ф-23205;Косовець;Kosovets;урочище;Вінницька обл.;р-н Жмеринський;"N 49° 6’ 30""";"E 27° 51’ 57"""
Ф-23270;Зверинець;Zverynets;урочище;Вінницька обл.;р-н Тульчинський;"N 48° 46’ 24""";"E 28° 35’ 52"""
Ф-23276;Костенкова;Kostenkova;урочище;Вінницька обл.;р-н Немирівський;"N 49° 0’ 24""";"E 28° 40’ 29"""
Ф-23357;Кринички;Krynychky;урочище;Вінницька обл.;р-н Калинівський;"N 49° 34’ 18""";"E 28° 37’ 58"""
Ф-23382;Кобакова;Kobakova;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 50’ 29""";"E 27° 30’ 46"""
Ф-23403;Кичмань;Kychman;урочище;Вінницька обл.;р-н Жмеринський;"N 48° 59’ 30""";"E 28° 9’ 14"""
Ф-23461;Зубкове;Zubkove;урочище;Вінницька обл.;р-н Оратівський;"N 49° 9’ 34""";"E 29° 33’ 16"""
Ф-23485;Ільчинський Яр;Ilchynskyi Yar;урочище;Вінницька обл.;р-н Липовецький;"N 49° 18’ 21""";"E 29° 1’ 31"""
Ф-23499;Кривці;Kryvtsi;урочище;Вінницька обл.;р-н Чечельницький;"N 48° 6’ 44""";"E 29° 14’ 13"""
Ф-23533;Канава;Kanava;урочище;Вінницька обл.;р-н Липовецький;"N 49° 24’ 23""";"E 28° 50’ 7"""
Ф-23541;Канева;Kaneva;урочище;Вінницька обл.;р-н Чечельницький;"N 48° 7’ 11""";"E 29° 12’ 34"""
Ф-23660;Колбине;Kolbyne;урочище;Вінницька обл.;р-н Жмеринський;"N 48° 55’ 45""";"E 28° 0’ 12"""
Ф-23691;Ковалева;Kovaleva;балка;Вінницька обл.;р-н Чечельницький;"N 48° 17’ 17""";"E 29° 17’ 37"""
Ф-23718;Колгоспний Яр;Kolhospnyi Yar;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 34’ 33""";"E 29° 5’ 45"""
Ф-23740;Коломанщина;Kolomanshchyna;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 1’ 9""";"E 28° 32’ 35"""
Ф-23764;Ковалиха;Kovalykha;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 31’ 21""";"E 29° 30’ 46"""
Ф-23821;Кудіївська Дача;Kudiivska Dacha;урочище;Вінницька обл.;р-н Жмеринський;"N 48° 57’ 19""";"E 27° 55’ 0"""
Ф-23824;Кудрин;Kudryn;яр;Вінницька обл.;р-н Козятинський;"N 49° 43’ 54""";"E 28° 31’ 45"""
Ф-23897;Кобилина;Kobylyna;балка;Вінницька обл.;р-н Чечельницький;"N 48° 12’ 32""";"E 29° 24’ 48"""
Ф-23982;Зникаюча Долина;Znykaiucha Dolyna;урочище;Вінницька обл.;р-н Теплицький;"N 48° 40’ 9""";"E 29° 38’ 8"""
Ф-23984;Зозулинський Ліс;Zozulynskyi Lis;урочище;Вінницька обл.;р-н Козятинський;"N 49° 34’ 2""";"E 28° 56’ 52"""
Ф-24036;Коліно;Kolino;урочище;Вінницька обл.;р-н Липовецький;"N 49° 4’ 42""";"E 29° 0’ 28"""
Ф-24140;Іванчуків Хутір;Ivanchukiv Khutir;урочище;Вінницька обл.;р-н Липовецький;"N 49° 25’ 33""";"E 28° 53’ 20"""
Ф-24144;Івасеве;Ivaseve;урочище;Вінницька обл.;р-н Крижопільський;"N 48° 30’ 42""";"E 28° 51’ 15"""
Ф-24146;Івасютів Яр;Ivasiutiv Yar;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 22""";"E 28° 56’ 40"""
Ф-24147;Іваськів Яр;Ivaskiv Yar;балка;Вінницька обл.;р-н Крижопільський;"N 48° 23’ 29""";"E 29° 0’ 50"""
Ф-24201;Ковальчиха;Kovalchykha;урочище;Вінницька обл.;р-н Немирівський;"N 48° 59’ 38""";"E 29° 1’ 6"""
Ф-24221;Каравайське;Karavaiske;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 22""";"E 28° 54’ 40"""
Ф-24295;Кисляцька;Kysliatska;балка;Вінницька обл.;р-н Гайсинський;"N 48° 49’ 42""";"E 29° 26’ 19"""
Ф-24322;Кублева;Kubleva;урочище;Вінницька обл.;р-н Шаргородський;"N 48° 45’ 24""";"E 28° 10’ 18"""
Ф-24345;Зруб;Zrub;урочище;Вінницька обл.;р-н Немирівський;"N 49° 1’ 36""";"E 28° 41’ 7"""
Ф-24412;Могила-Нечая;Mohyla-Nechaia;курган;Вінницька обл.;р-н Тиврівський;"N 48° 55’ 52""";"E 28° 26’ 28"""
Ф-24424;Манжулів Яр;Manzhuliv Yar;балка;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 56""";"E 29° 9’ 20"""
Ф-24496;Митниця;Mytnytsia;урочище;Вінницька обл.;р-н Оратівський;"N 49° 7’ 53""";"E 29° 32’ 29"""
Ф-24505;Михайлівка;Mykhailivka;урочище;Вінницька обл.;р-н Тиврівський;"N 48° 59’ 24""";"E 28° 29’ 20"""
Ф-24539;Медведчик;Medvedchyk;урочище;Вінницька обл.;р-н Тульчинський;"N 48° 40’ 28""";"E 28° 46’ 13"""
Ф-24594;Морозів Яр;Moroziv Yar;балка;Вінницька обл.;р-н Тростянецький;"N 48° 21’ 55""";"E 29° 5’ 54"""
Ф-24601;Новий Сторожин;Novyi Storozhyn;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 33’ 54""";"E 29° 19’ 44"""
Ф-24645;Мигрілове;Myhrilove;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 3’ 34""";"E 28° 24’ 11"""
Ф-24657;Назарова Дача;Nazarova Dacha;урочище;Вінницька обл.;р-н Жмеринський;"N 49° 0’ 49""";"E 28° 6’ 58"""
Ф-24672;Нападівська Березина;Napadivska Berezyna;урочище;Вінницька обл.;р-н Липовецький;"N 49° 17’ 5""";"E 29° 10’ 4"""
Ф-24702;Мочара;Mochara;урочище;Вінницька обл.;р-н Липовецький;"N 49° 18’ 31""";"E 29° 11’ 10"""
Ф-24719;Миколаївка;Mykolaivka;урочище;Вінницька обл.;р-н Чечельницький;"N 48° 10’ 33""";"E 29° 38’ 34"""
Ф-24856;Медовський Ліс;Medovskyi Lis;урочище;Вінницька обл.;р-н Оратівський;"N 49° 15’ 17""";"E 29° 15’ 56"""
Ф-24874;Муховецький Ліс;Mukhovetskyi Lis;урочище;Вінницька обл.;р-н Немирівський;"N 48° 57’ 45""";"E 28° 45’ 33"""
Ф-24900;Народинці;Narodyntsi;урочище;Вінницька обл.;р-н Вінницький;"N 49° 9’ 44""";"E 28° 21’ 34"""
Ф-24954;Малі Грабки;Mali Hrabky;урочище;Вінницька обл.;р-н Немирівський;"N 48° 50’ 58""";"E 28° 47’ 44"""
Ф-25010;Матейківська Дача;Mateikivska Dacha;урочище;Вінницька обл.;р-н Барський;"N 48° 56’ 52""";"E 27° 48’ 7"""
Ф-25050;Моглянське;Mohlianske;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 3’ 6""";"E 28° 23’ 20"""
Ф-25129;Нестерварський Ліс;Nestervarskyi Lis;урочище;Вінницька обл.;р-н Тульчинський;"N 48° 43’ 8""";"E 28° 52’ 57"""
Ф-25141;Мартинівка;Martynivka;урочище;Вінницька обл.;р-н Калинівський;"N 49° 34’ 31""";"E 28° 21’ 55"""
Ф-25187;Мельників Город;Melnykiv Horod;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 3’ 47""";"E 28° 30’ 33"""
Ф-25282;Млинки;Mlynky;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 39’ 45""";"E 27° 23’ 34"""
Ф-25283;Млинки;Mlynky;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 54’ 13""";"E 27° 30’ 51"""
Ф-25357;Монатове;Monatove;урочище;Вінницька обл.;р-н Барський;"N 49° 3’ 7""";"E 27° 48’ 8"""
Ф-25359;Монахове;Monakhove;урочище;Вінницька обл.;р-н Жмеринський;"N 49° 2’ 42""";"E 28° 0’ 54"""
Ф-25367;Морги;Morhy;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 26’ 44""";"E 29° 1’ 18"""
Ф-25371;Нестерова Рудка;Nesterova Rudka;урочище;Вінницька обл.;р-н Оратівський;"N 49° 8’ 48""";"E 29° 36’ 47"""
Ф-25383;Мацкове;Matskove;урочище;Вінницька обл.;р-н Жмеринський;"N 49° 7’ 57""";"E 28° 5’ 19"""
Ф-25427;Могили;Mohyly;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 4’ 24""";"E 28° 32’ 20"""
Ф-25510;Марчкові Ліски;Marchkovi Lisky;урочище;Вінницька обл.;р-н Оратівський;"N 49° 19’ 20""";"E 29° 20’ 18"""
Ф-25514;Мар'янівка;Marianivka;урочище;Вінницька обл.;р-н Калинівський;"N 49° 26’ 28""";"E 28° 43’ 28"""
Ф-25568;Над Могилою;Nad Mohyloiu;урочище;Вінницька обл.;р-н Козятинський;"N 49° 28’ 45""";"E 28° 51’ 4"""
Ф-25603;Макня;Maknia;урочище;Вінницька обл.;р-н Немирівський;"N 48° 56’ 51""";"E 29° 7’ 12"""
Ф-25624;Луців Хутір;Lutsiv Khutir;урочище;Вінницька обл.;р-н Липовецький;"N 49° 21’ 15""";"E 28° 58’ 47"""
Ф-25739;Левада;Levada;урочище;Вінницька обл.;р-н Немирівський;"N 48° 53’ 55""";"E 28° 52’ 4"""
Ф-25740;Левада;Levada;урочище;Вінницька обл.;р-н Немирівський;"N 48° 53’ 6""";"E 29° 6’ 8"""
Ф-25744;Левадка;Levadka;урочище;Вінницька обл.;р-н Оратівський;"N 49° 13’ 4""";"E 29° 28’ 55"""
Ф-25786;Мокра Грудка;Mokra Hrudka;балка;Вінницька обл.;р-н Бершадський;"N 48° 23’ 31""";"E 29° 28’ 56"""
Ф-25828;Лугова Балка;Luhova Balka;урочище;Вінницька обл.;р-н Літинський;"N 49° 26’ 12""";"E 27° 53’ 27"""
Ф-26044;Легкий Яр;Lehkyi Yar;урочище;Вінницька обл.;р-н Оратівський;"N 49° 15’ 39""";"E 29° 22’ 45"""
Ф-26097;Лиснякыв;Lysniakыv;урочище;Вінницька обл.;р-н Тульчинський;"N 48° 47’ 40""";"E 28° 36’ 19"""
Ф-26120;Лишеве;Lysheve;урочище;Вінницька обл.;р-н Оратівський;"N 49° 11’ 56""";"E 29° 23’ 44"""
Ф-26153;Немиєвська Береза;Nemyievska Bereza;урочище;Вінницька обл.;р-н Могилів-Подільський;"N 48° 30’ 54""";"E 27° 43’ 45"""
Ф-26199;Лукашів Яр;Lukashiv Yar;балка;Вінницька обл.;р-н Чечельницький;"N 48° 7’ 35""";"E 29° 25’ 51"""
Ф-26200;Лукашівка;Lukashivka;урочище;Вінницька обл.;р-н Липовецький;"N 49° 22’ 47""";"E 28° 44’ 25"""
Ф-26241;Молотківський;Molotkivskyi;яр;Вінницька обл.;р-н Козятинський;"N 49° 41’ 6""";"E 28° 32’ 0"""
Ф-26278;Курівська Долина;Kurivska Dolyna;урочище;Вінницька обл.;р-н Липовецький;"N 49° 20’ 57""";"E 28° 49’ 30"""
Ф-26294;Лісницький Яр;Lisnytskyi Yar;балка;Вінницька обл.;р-н Бершадський;"N 48° 15’ 43""";"E 29° 38’ 14"""
Ф-26314;Майків Яр;Maikiv Yar;балка;Вінницька обл.;р-н Чечельницький;"N 48° 16’ 7""";"E 29° 20’ 39"""
Ф-26506;Липівське;Lypivske;урочище;Вінницька обл.;р-н Оратівський;"N 49° 12’ 12""";"E 29° 29’ 29"""
Ф-26526;Лиса Гора;Lysa Hora;гора;Вінницька обл.;р-н Жмеринський;"N 49° 7’ 6""";"E 28° 17’ 56"""
Ф-26554;Ласина Пасіка;Lasyna Pasika;урочище;Вінницька обл.;р-н Козятинський;"N 49° 28’ 54""";"E 28° 55’ 48"""
Ф-26645;Лепник;Lepnyk;урочище;Вінницька обл.;р-н Іллінецький;"N 49° 4’ 46""";"E 29° 15’ 40"""
Ф-26655;Лядова Долина;Liadova Dolyna;долина;Вінницька обл.;р-н Барський;"N 49° 0’ 36""";"E 27° 26’ 11"""
Ф-26701;Лисяча;Lysiacha;урочище;Вінницька обл.;р-н Бершадський;"N 48° 17’ 15""";"E 29° 44’ 28"""
Ф-26717;Ливадки;Lyvadky;урочище;Вінницька обл.;р-н Теплицький;"N 48° 44’ 13""";"E 29° 45’ 20"""
Ф-26724;Ліс Голодьки;Lis Holodky;урочище;Вінницька обл.;р-н Хмільницький;"N 49° 30’ 23""";"E 27° 59’ 26"""
Ф-26752;Ладижинське;Ladyzhynske;урочище;Вінницька обл.;р-н Гайсинський;"N 48° 42’ 45""";"E 29° 15’ 49"""
Ф-26770;Лубова;Lubova;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 41’ 41""";"E 27° 46’ 49"""
Ф-2682;Фоса;Fosa;потік;Вінницька обл.;;"N 49° 26’ 41""";"E 28° 2’ 31"""
Ф-2683;Снивода;Snyvoda;річка;Вінницька обл.;;"N 49° 28’ 33""";"E 28° 20’ 0"""
Ф-26854;Потапців;Potaptsiv;яр;Вінницька обл.;р-н Козятинський;"N 49° 41’ 39""";"E 28° 31’ 5"""
Ф-2687;Жердь;Zherd;річка;Вінницька обл.;;"N 49° 21’ 18""";"E 28° 36’ 15"""
Ф-26874;Сабирине;Sabyryne;урочище;Вінницька обл.;р-н Шаргородський;"N 48° 45’ 41""";"E 27° 55’ 1"""
Ф-26932;Раков Яр;Rakov Yar;урочище;Вінницька обл.;р-н Липовецький;"N 49° 20’ 59""";"E 28° 57’ 31"""
Ф-26998;Попова;Popova;урочище;Вінницька обл.;р-н Жмеринський;"N 49° 7’ 39""";"E 28° 0’ 11"""
Ф-2700;Жива;Zhyva;річка;Вінницька обл.;;"N 49° 16’ 20""";"E 29° 32’ 2"""
Ф-2701;Скакунка;Skakunka;річка;Вінницька обл.;;"N 49° 13’ 10""";"E 29° 3’ 8"""
Ф-27011;Ралеве;Raleve;урочище;Вінницька обл.;р-н Оратівський;"N 49° 17’ 33""";"E 29° 13’ 38"""
Ф-27018;Романів Яр;Romaniv Yar;балка;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 39’ 16""";"E 27° 43’ 23"""
Ф-27051;Рудка;Rudka;урочище;Вінницька обл.;р-н Тиврівський;"N 49° 3’ 17""";"E 28° 27’ 29"""
Ф-2709;Бахтинка;Bakhtynka;річка;Вінницька обл.;;"N 48° 43’ 22""";"E 27° 26’ 10"""
Ф-2715;Серебрія;Serebriia;річка;Вінницька обл.;;"N 48° 27’ 8""";"E 27° 43’ 32"""
Ф-27187;Риків Берег;Rykiv Bereh;урочище;Вінницька обл.;р-н Липовецький;"N 49° 22’ 37""";"E 28° 53’ 37"""
Ф-2720;Краснянка;Krasnianka;річка;Вінницька обл.;;"N 48° 53’ 33""";"E 28° 38’ 12"""
Ф-27235;"Пляховецька Лісна
Дача";"Pliakhovetska Lisna
Dacha";урочище;Вінницька обл.;р-н Козятинський;"N 49° 44’ 53""";"E 28° 46’ 6"""
Ф-2728;Русава;Rusava;річка;Вінницька обл.;;"N 48° 14’ 0""";"E 28° 16’ 51"""
Ф-2729;Коритна;Korytna;річка;Вінницька обл.;;"N 48° 16’ 52""";"E 28° 18’ 52"""
Ф-27319;Прачин;Prachyn;урочище;Вінницька обл.;р-н Хмільницький;"N 49° 42’ 41""";"E 28° 28’ 29"""
Ф-27325;Рачинський Яр;Rachynskyi Yar;балка;Вінницька обл.;р-н Бершадський;"N 48° 16’ 10""";"E 29° 43’ 0"""
Ф-27328;Рдкодуб;Rdkodub;урочище;Вінницька обл.;р-н Оратівський;"N 49° 19’ 11""";"E 29° 29’ 17"""
Ф-27361;Роги;Rohy;урочище;Вінницька обл.;р-н Тростянецький;"N 48° 19’ 49""";"E 29° 4’ 49"""
Ф-2738;Сільниця;Silnytsia;річка;Вінницька обл.;;"N 48° 40’ 48""";"E 29° 16’ 11"""
Ф-27396;Ревачинці;Revachyntsi;урочище;Вінницька обл.;р-н Барський;"N 48° 54’ 22""";"E 27° 53’ 13"""
Ф-27410;Ротмістрівський Яр;Rotmistrivskyi Yar;урочище;Вінницька обл.;р-н Липовецький;"N 49° 23’ 26""";"E 28° 58’ 1"""
Ф-27421;Прищепине;Pryshchepyne;урочище;Вінницька обл.;р-н Теплицький;"N 48° 42’ 23""";"E 29° 47’ 35"""
Ф-27447;Рябоконева Левада;Riabokoneva Levada;урочище;Вінницька обл.;р-н Теплицький;"N 48° 43’ 41""";"E 29° 46’ 46"""
Ф-27455;Попів Хутір;Popiv Khutir;урочище;Вінницька обл.;р-н Шаргородський;"N 48° 47’ 27""";"E 28° 4’ 45"""
Ф-27458;Побіни;Pobiny;урочище;Вінницька обл.;р-н Мурованокуриловецький;"N 48° 36’ 45""";"E 27° 27’ 2"""
Ф-27477;Роща Рогозинщина;"Roshcha
Rohozynshchyna";урочище;Вінницька обл.;р-н Липовецький;"N 49° 18’ 20""";"E 28° 49’ 15"""
Ф-27524;Попів Яр;Popiv Yar;урочище;Вінницька обл.;р-н Погребищенський;"N 49° 25’ 16""";"E 28° 59’ 36"""
