Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-2915;Ушука;Ushuka;річка;Хмельницька обл., Тернопільська обл.;;"N 49° 18’ 1""";"E 26° 15’ 12"""
Ф-2916;Сквиля;Skvylia;річка;Хмельницька обл.;;"N 49° 16’ 10""";"E 26° 30’ 59"""
Ф-2920;Ушиця;Ushytsia;річка;Хмельницька обл., Чернівецька обл.;;"N 48° 34’ 46""";"E 27° 8’ 13"""
Ф-29212;Панасівка;Panasivka;урочище;Хмельницька обл.;р-н Старосинявський;"N 49° 38’ 25""";"E 27° 28’ 1"""
Ф-29353;Синова гора;Synova hora;пагорб;Хмельницька обл.;р-н Шепетівський;"N 50° 4’ 24""";"E 27° 1’ 58"""
Ф-29354;Синожатій;Synozhatii;урочище;Хмельницька обл.;р-н Ізяславський;"N 50° 10’ 1""";"E 26° 47’ 17"""
Ф-29381;Трихове;Trykhove;урочище;Хмельницька обл.;р-н Новоушицький;"N 48° 48’ 34""";"E 27° 16’ 43"""
Ф-29393;Тростянець;Trostianets;урочище;Хмельницька обл.;р-н Шепетівський;"N 49° 57’ 57""";"E 27° 16’ 13"""
Ф-29510;Стінка;Stinka;урочище;Хмельницька обл.;р-н Ізяславський;"N 50° 8’ 47""";"E 26° 47’ 11"""
Ф-2952;Студениця;Studenytsia;річка;Хмельницька обл.;;"N 48° 34’ 40""";"E 26° 55’ 10"""
Ф-2953;Баговиця;Bahovytsia;річка;Хмельницька обл.;;"N 48° 35’ 12""";"E 26° 44’ 30"""
Ф-2955;Новоставці;Novostavtsi;озеро;Хмельницька обл.;р-н Летичівський;"N 49° 28’ 1""";"E 27° 21’ 15"""
Ф-2961;Жванчик;Zhvanchyk;річка;Хмельницька обл.;;"N 48° 32’ 53""";"E 26° 29’ 1"""
Ф-2962;Муха;Mukha;річка;Хмельницька обл.;;"N 49° 5’ 50""";"E 26° 12’ 20"""
Ф-2967;Мукша;Mursha;річка;Хмельницька обл.;;"N 48° 34’ 20""";"E 26° 43’ 10"""
Ф-2969;Тернава;Ternava;річка;Хмельницька обл.;;"N 48° 36’ 30""";"E 26° 47’ 30"""
Ф-2976;Матірка;Matirka;річка;Хмельницька обл., Вінницька обл.;;"N 48° 37’ 55""";"E 27° 22’ 38"""
Ф-29775;Таращан;Tarashchan;урочище;Хмельницька обл.;р-н Новоушицький;"N 48° 43’ 11""";"E 27° 23’ 36"""
Ф-2983;Кіззя;Kizzia;річка;Хмельницька обл., Тернопільська обл.;;"N 48° 35’ 53""";"E 26° 19’ 50"""
Ф-29846;Татарисько;Tatarysko;урочище;Хмельницька обл.;р-н Новоушицький;"N 48° 46’ 23""";"E 27° 18’ 57"""
Ф-30043;Салівка;Salivka;урочище;Хмельницька обл.;р-н Білогірський;"N 50° 2’ 7""";"E 26° 13’ 21"""
Ф-30149;Царівщина;Tsarivshchyna;урочище;Хмельницька обл.;р-н Старосинявський;"N 49° 36’ 5""";"E 27° 41’ 59"""
Ф-30257;Чагорі;Chahori;урочище;Хмельницька обл.;р-н Полонський;"N 49° 57’ 12""";"E 27° 24’ 44"""
Ф-31014;Станіславка;Stanislavka;урочище;Хмельницька обл.;р-н Ізяславський;"N 50° 14’ 27""";"E 26° 30’ 53"""
Ф-31272;Попова Долина;Popova Dolyna;урочище;Хмельницька обл.;р-н Летичівський;"N 49° 18’ 20""";"E 27° 41’ 42"""
Ф-31360;Свиршківці;Svyrshkivtsi;урочище;Хмельницька обл.;р-н Чемеровецький;"N 49° 2’ 16""";"E 26° 25’ 19"""
Ф-31572;Погоня;Pohonia;урочище;Хмельницька обл.;р-н Новоушицький;"N 48° 47’ 3""";"E 27° 20’ 59"""
Ф-31666;Свірж;Svirzh;урочище;Хмельницька обл.;р-н Городоцький;"N 49° 9’ 31""";"E 26° 30’ 12"""
Ф-31728;Чорне;Chorne;урочище;Хмельницька обл.;р-н Ізяславський;"N 49° 59’ 17""";"E 26° 49’ 37"""
Ф-31809;Червенщина;Chervenshchyna;урочище;Хмельницька обл.;р-н Старосинявський;"N 49° 34’ 5""";"E 27° 31’ 2"""
Ф-31909;Яр Попильце;Yar Popyltse;урочище;Хмельницька обл.;р-н Деражнянський;"N 49° 15’ 58""";"E 27° 40’ 8"""
Ф-31971;Чорний Ліс;Chornyi Lis;урочище;Хмельницька обл.;р-н Красилівський;"N 49° 40’ 5""";"E 26° 42’ 36"""
Ф-32721;Улянівка;Ulianivka;урочище;Хмельницька обл.;р-н Деражнянський;"N 49° 13’ 14""";"E 27° 35’ 28"""
Ф-32753;Чернянське;Chernianske;урочище;Хмельницька обл.;р-н Чемеровецький;"N 48° 57’ 58""";"E 26° 26’ 17"""
Ф-33661;Тавтра;Tavtra;гора;Хмельницька обл.;р-н Чемеровецький;"N 49° 6’ 49""";"E 26° 15’ 33"""
Ф-33721;Хмелівка;Khmelivka;урочище;Хмельницька обл.;р-н Шепетівський;"N 50° 17’ 24""";"E 27° 21’ 36"""
Ф-33773;Явин;Yavyn;урочище;Хмельницька обл.;р-н Кам'янець-Подільський;"N 48° 33’ 39""";"E 26° 23’ 41"""
Ф-33791;Широка Річка;Shyroka Richka;урочище;Хмельницька обл.;р-н Красилівський;"N 49° 43’ 25""";"E 26° 43’ 5"""
Ф-34334;Щедрівське;Shchedrivske;водосховище;Хмельницька обл.;р-н Летичівський;"N 49° 24’ 4""";"E 27° 34’ 23"""
Ф-35000;Вовк;Vovk;долина;Хмельницька обл.;р-н Хмельницький;"N 49° 19’ 41""";"E 27° 9’ 25"""
Ф-35001;Парк-Дубина;Park-Dubyna;урочище;Хмельницька обл.;"р-н Віньковецький, р-н
Новоушицький";"N 48° 55’ 41""";"E 27° 18’ 16"""
Ф-35002;Червона Вигода;Chervona Vyhoda;урочище;Хмельницька обл.;"р-н Білогірський, р-н
Теофіпольський";"N 49° 53’ 15""";"E 26° 19’ 7"""
Ф-3692;Бензюрівка;Benziurivka;річка;Хмельницька обл.;;"N 50° 2’ 55""";"E 26° 31’ 35"""
Ф-3693;Мислятинське;Mysliatynske;водосховище;Хмельницька обл.;р-н Ізяславський;"N 50° 5’ 30""";"E 26° 40’ 28"""
Ф-3694;Цмівка;Tsmivka;річка;Хмельницька обл.;;"N 50° 17’ 27""";"E 27° 22’ 40"""
Ф-3695;Новачка;Novachka;річка;Хмельницька обл., Житомирська обл.;;"N 50° 17’ 45""";"E 27° 22’ 51"""
Ф-3696;Канава;Kanava;річка;Хмельницька обл.;;"N 50° 14’ 5""";"E 27° 1’ 12"""
Ф-3697;Жуківка;Zhukivka;річка;Хмельницька обл.;;"N 50° 9’ 15""";"E 27° 31’ 20"""
Ф-3698;Топило;Topylo;озеро;Хмельницька обл.;р-н Полонський;"N 50° 1’ 20""";"E 27° 35’ 55"""
Ф-3701;Свята Криниця;Sviata Krynytsia;джерело;Хмельницька обл.;р-н Білогірський;"N 49° 58’ 0""";"E 26° 11’ 18"""
Ф-3702;Калинівка;Kalynivka;річка;Хмельницька обл.;;"N 49° 57’ 28""";"E 26° 14’ 42"""
Ф-3706;Мшанецька Руда;Mshanetska Ruda;річка;Хмельницька обл.;;"N 49° 46’ 20""";"E 27° 36’ 30"""
Ф-3708;Гусак;Husak;річка;Хмельницька обл.;;"N 49° 47’ 35""";"E 27° 34’ 42"""
Ф-3709;Синеєве;Syneieve;озеро;Хмельницька обл.;р-н Летичівський;"N 49° 24’ 27""";"E 27° 44’ 32"""
Ф-3711;Біла Криниця;Bila Krynytsia;річка;Хмельницька обл.;;"N 49° 8’ 13""";"E 26° 33’ 50"""
Ф-3713;Гнила;Hnyla;річка;Хмельницька обл.;;"N 49° 29’ 38""";"E 27° 18’ 29"""
Ф-3715;Гулянка;Hulianka;річка;Хмельницька обл.;;"N 49° 33’ 12""";"E 27° 3’ 45"""
Ф-3716;Батяг;Batiah;потік;Хмельницька обл.;;"N 48° 51’ 2""";"E 26° 31’ 32"""
Ф-3717;Голова;Holova;річка;Хмельницька обл.;;"N 48° 38’ 58""";"E 26° 56’ 58"""
Ф-3718;Руска;Ruska;річка;Хмельницька обл.;;"N 48° 36’ 33""";"E 26° 56’ 45"""
Ф-3719;Гниловодка;Hnylovodka;річка;Хмельницька обл.;;"N 48° 41’ 18""";"E 26° 47’ 25"""
Ф-3720;Брідок;Bridok;річка;Хмельницька обл.;;"N 48° 40’ 35""";"E 27° 1’ 2"""
Ф-3721;Балин;Balyn;річка;Хмельницька обл.;;"N 48° 44’ 15""";"E 27° 22’ 50"""
Ф-3722;Рудка;Rudka;річка;Хмельницька обл.;;"N 48° 40’ 0""";"E 26° 37’ 4"""
Ф-3766;Зубринець;Zubrynets;потік;Хмельницька обл.;;"N 47° 54’ 40""";"E 25° 15’ 15"""
Ф-3826;Шатава;Shatava;річка;Хмельницька обл.;;"N 48° 47’ 43""";"E 26° 39’ 8"""
Ф-39585;Стависько;Stavysko;болото;Хмельницька обл.;р-н Шепетівський;"N 50° 7’ 53""";"E 27° 1’ 34"""
Ф-39814;Чорний;Chornyi;ліс;Хмельницька обл.;р-н Ярмолинецький;"N 49° 12’ 17""";"E 26° 50’ 50"""
Ф-39815;Макарій;Makarii;ліс;Хмельницька обл.;р-н Городоцький;"N 49° 9’ 1""";"E 26° 33’ 12"""
Ф-39816;Висока Березина;Vysoka Berezyna;ліс;Хмельницька обл.;р-н Летичівський;"N 49° 18’ 47""";"E 27° 46’ 13"""
Ф-39817;Маричева;Marycheva;ліс;Хмельницька обл.;р-н Летичівський;"N 49° 18’ 16""";"E 27° 50’ 46"""
Ф-39818;Луговий;Luhovyi;ліс;Хмельницька обл.;р-н Летичівський;"N 49° 17’ 4""";"E 27° 51’ 13"""
Ф-39819;Грабарка;Hrabarka;ліс;Хмельницька обл.;р-н Летичівський;"N 49° 15’ 48""";"E 27° 46’ 13"""
Ф-40240;Берізник;Beriznyk;ліс;Хмельницька обл.;р-н Славутський;"N 50° 30’ 3""";"E 27° 15’ 2"""
Ф-40366;Бабина гора;Babyna hora;ліс;Хмельницька обл.;р-н Ізяславський;"N 50° 5’ 29""";"E 26° 51’ 2"""
Ф-40429;Бабино;Babyno;ліс;Хмельницька обл.;Нетішинська міськрада;"N 50° 20’ 42""";"E 26° 39’ 59"""
Ф-40791;Безодня;Bezodnia;болото;Хмельницька обл.;р-н Шепетівський;"N 50° 9’ 41""";"E 27° 0’ 18"""
Ф-40884;Лісосмуга;Lisosmuha;ліс;Хмельницька обл.;р-н Славутський;"N 50° 21’ 21""";"E 26° 52’ 54"""
Ф-41424;Отрадна;Otradna;ліс;Хмельницька обл.;р-н Ізяславський;"N 50° 16’ 38""";"E 26° 31’ 32"""
Ф-41501;Василева буда;Vasyleva buda;ліс;Хмельницька обл.;р-н Ізяславський;"N 50° 9’ 36""";"E 26° 45’ 53"""
Ф-41636;Мурин;Muryn;ліс;Хмельницька обл.;р-н Ізяславський;"N 50° 18’ 22""";"E 26° 31’ 34"""
Ф-42085;Погоріле;Pohorile;ліс;Хмельницька обл.;р-н Славутський;"N 50° 15’ 51""";"E 26° 46’ 41"""
Ф-42237;Джерельце;Dzhereltse;ліс;Хмельницька обл.;р-н Славутський;"N 50° 18’ 38""";"E 26° 54’ 27"""
Ф-42450;Піддубицька;Piddubytska;ліс;Хмельницька обл.;р-н Славутський;"N 50° 22’ 24""";"E 26° 51’ 59"""
Ф-42750;Дубівка;Dubivka;ліс;Хмельницька обл.;р-н Славутський;"N 50° 16’ 25""";"E 26° 52’ 32"""
Ф-43251;Пузирецький ліс;Puzyretskyi lis;ліс;Хмельницька обл.;р-н Славутський;"N 50° 24’ 52""";"E 26° 56’ 46"""
Ф-43484;Танкова гірка;Tankova hirka;ліс;Хмельницька обл.;р-н Славутський;"N 50° 15’ 48""";"E 26° 54’ 54"""
Ф-43595;Сосняк;Sosniak;ліс;Хмельницька обл.;р-н Славутський;"N 50° 14’ 16""";"E 26° 54’ 33"""
Ф-43674;Посадка;Posadka;ліс;Хмельницька обл.;р-н Славутський;"N 50° 24’ 1""";"E 26° 53’ 48"""
Ф-44481;Ярі;Yari;ліс;Хмельницька обл.;р-н Ізяславський;"N 50° 11’ 6""";"E 26° 48’ 21"""
Ф-44855;Чорний ліс;Chornyi lis;ліс;Хмельницька обл.;р-н Славутський;"N 50° 32’ 21""";"E 26° 53’ 58"""
Ф-46075;Любительський;Liubytelskyi;ставок;Хмельницька обл.;р-н Шепетівський;"N 50° 8’ 48""";"E 26° 59’ 56"""
