Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-4796	Тющинків Яр	Tiushchіnkiv Yar	урочище	Миколаївська обл.	р-н Кривоозерський	"N 47° 52’ 8"""	"E 30° 29’ 11"""
Ф-4799	Ковдри	Kovdry	урочище	Миколаївська обл.	р-н Врадіївський	"N 47° 39’ 30"""	"E 30° 27’ 18"""
Ф-4816	Новоіванівка	Novoivanivka	урочище	Миколаївська обл.	р-н Врадіївський	"N 47° 39’ 55"""	"E 30° 28’ 50"""
Ф-4820	Новоукраїнка	Novoukrainka	урочище	Миколаївська обл.	р-н Врадіївський	"N 47° 37’ 42"""	"E 30° 29’ 12"""
Ф-4840	Веселий Розділ	Veselyi Rozdil	урочище	Миколаївська обл.	р-н Доманівський	"N 47° 39’ 51"""	"E 30° 51’ 50"""
Ф-4846	Зелений Гай	Zelenyi Hai	урочище	Миколаївська обл.	р-н Миколаївський	"N 47° 6’ 9"""	"E 31° 25’ 20"""
Ф-4848	Веселе	Vesele	урочище	Миколаївська обл.	р-н Миколаївський	"N 47° 5’ 31"""	"E 31° 29’ 11"""
Ф-4899	Долманове	Dolmanove	урочище	Миколаївська обл.	р-н Миколаївський	"N 47° 3’ 10"""	"E 31° 27’ 55"""
Ф-4901	Кіровка	Kirovka	урочище	Миколаївська обл.	р-н Миколаївський	"N 47° 1’ 18"""	"E 31° 27’ 30"""
Ф-4912	Кам'янка	Kamianka	урочище	Миколаївська обл.	р-н Березанський	"N 46° 49’ 11"""	"E 31° 26’ 40"""
Ф-4917	Солонці	Solontsi	урочище	Миколаївська обл.	р-н Березанський	"N 46° 45’ 40"""	"E 31° 29’ 30"""
Ф-4919	Шевченкове	Shevchenkove	урочище	Миколаївська обл.	р-н Єланецький	"N 47° 38’ 10"""	"E 31° 48’ 40"""
Ф-4926	Восіятське	Vosiiatske	урочище	Миколаївська обл.	р-н Єланецький	"N 47° 38’ 52"""	"E 31° 58’ 9"""
Ф-4930	Веселий Кут	Veselyi Kut	урочище	Миколаївська обл.	р-н Єланецький	"N 47° 37’ 59"""	"E 31° 59’ 1"""
Ф-4933	Запашка	Zapashka	урочище	Миколаївська обл.	р-н Вознесенський	"N 47° 34’ 31"""	"E 31° 35’ 11"""
Ф-4954	Улянівка	Ulianivka	урочище	Миколаївська обл.	р-н Єланецький	"N 47° 34’ 58"""	"E 31° 46’ 0"""
Ф-4961	Богданівка	Bohdanivka	урочище	Миколаївська обл.	р-н Вознесенський	"N 47° 33’ 29"""	"E 31° 33’ 8"""
Ф-4963	Гродинилор	Hrodynylor	урочище	Миколаївська обл.	р-н Вознесенський	"N 47° 33’ 57"""	"E 31° 43’ 58"""
Ф-4965	Новоселівка	Novoselivka	урочище	Миколаївська обл.	р-н Єланецький	"N 47° 34’ 25"""	"E 31° 59’ 38"""
Ф-4967	Селище Мамонів	Selyshche Mamoniv	урочище	Миколаївська обл.	р-н Вознесенський	"N 47° 32’ 47"""	"E 31° 36’ 20"""
Ф-4984	Ліснопіль	Lisnopil	урочище	Миколаївська обл.	р-н Новоодеський	"N 47° 22’ 40"""	"E 31° 56’ 43"""
Ф-802	Стовбова	Stovbova	річка, що пересихає	Миколаївська обл., Одеська обл.		"N 47° 33’ 12"""	"E 30° 43’ 32"""
Ф-817	Тартакай	Tartakai	річка, що пересихає	Миколаївська обл., Одеська обл.		"N 47° 11’ 32"""	"E 30° 54’ 27"""
Ф-837	Гнилюха	Hnyliukha	річка	Миколаївська обл.		"N 48° 5’ 55"""	"E 30° 35’ 20"""
Ф-847	Комишувата	Komyshuvata	річка	Миколаївська обл.		"N 47° 52’ 3"""	"E 31° 34’ 0"""
Ф-849	Мазниця	Maznytsia	річка	Миколаївська обл.		"N 48° 1’ 45"""	"E 31° 35’ 20"""
Ф-852	Кам'яно-Костувата	Kamiano-Kostuvata	річка	Миколаївська обл.		"N 47° 52’ 32"""	"E 31° 34’ 30"""
Ф-853	Комишуватий	Komyshuvatyi	річка	Миколаївська обл.		"N 47° 59’ 0"""	"E 31° 28’ 41"""
Ф-866	Тилігульський лиман	Tylihulskyi lyman	лиман	Миколаївська обл., Одеська обл.		"N 46° 53’ 20"""	"E 31° 5’ 30"""
Ф-867	Бакшала	Bakshala	річка, що пересихає	Миколаївська обл.		"N 47° 42’ 35"""	"E 31° 11’ 50"""
Ф-899	Білоусівка	Bilousivka	річка	Миколаївська обл.		"N 47° 27’ 35"""	"E 31° 29’ 5"""
Ф-900	Вербова	Verbova	річка	Миколаївська обл., Дніпропетровська обл.		"N 47° 36’ 15"""	"E 32° 58’ 22"""
Ф-902	Березань	Berezan	річка	Миколаївська обл.		"N 46° 50’ 18"""	"E 31° 35’ 20"""
Ф-904	Сасик	Sasyk	річка, що пересихає	Миколаївська обл.		"N 46° 48’ 10"""	"E 31° 25’ 38"""
Ф-909	Березань	Berezan	водосховище	Миколаївська обл.		"N 46° 52’ 55"""	"E 31° 33’ 35"""
Ф-917	Черепашине	Cherepashyne	озеро	Миколаївська обл.	р-н Очаківський	"N 46° 28’ 20"""	"E 31° 41’ 20"""
Ф-921	Глаголь	Hlahol	озеро	Миколаївська обл.	р-н Очаківський	"N 46° 29’ 30"""	"E 31° 46’ 15"""
Ф-922	Криве	Kryve	озеро, що пересихає	Миколаївська обл.	р-н Очаківський	"N 46° 29’ 42"""	"E 31° 47’ 0"""
Ф-926	Татарське	Tatarske	озеро, що пересихає	Миколаївська обл.		"N 46° 31’ 18"""	"E 31° 47’ 3"""
Ф-929	Василькове	Vasylkove	озеро	Миколаївська обл.	р-н Очаківський	"N 46° 31’ 15"""	"E 31° 48’ 5"""
