Реєстраційний номер;Унормована назва;Унормована назва латиницею;Вид географічного об'єкту;Адміністративно- територіальна одиниця (АР Крим, область);Район;Широта;Довгота
Ф-17217;Громова;Hromova;балка;Сумська обл.;р-н Охтирський;"N 50° 23’ 24""";"E 34° 30’ 12"""
Ф-17219;Громове;Hromove;урочище;Сумська обл.;р-н Шосткинський;"N 51° 58’ 26""";"E 33° 25’ 47"""
Ф-17267;Віднюга;Vidniuha;урочище;Сумська обл.;р-н Сумський;"N 50° 57’ 18""";"E 34° 52’ 33"""
Ф-17279;Гончарів Яр;Honchariv Yar;балка;Сумська обл.;р-н Тростянецький;"N 50° 37’ 24""";"E 35° 1’ 39"""
Ф-17282;Гончарішин Яр;Honcharishyn Yar;балка;Сумська обл.;р-н Сумський;"N 51° 9’ 36""";"E 35° 0’ 47"""
Ф-17313;Городище;Horodyshche;урочище;Сумська обл.;р-н Кролевецький;"N 51° 36’ 27""";"E 33° 43’ 38"""
Ф-17318;Городище;Horodyshche;урочище;Сумська обл.;р-н Тростянецький;"N 50° 25’ 47""";"E 35° 2’ 50"""
Ф-17324;Гряда;Hriada;урочище;Сумська обл.;р-н Путивльський;"N 51° 16’ 24""";"E 34° 5’ 43"""
Ф-17358;Греновата;Hrenovata;балка;Сумська обл.;р-н Тростянецький;"N 50° 34’ 12""";"E 34° 52’ 43"""
Ф-17391;Горіле;Horile;урочище;Сумська обл.;р-н Путивльський;"N 51° 20’ 28""";"E 33° 42’ 7"""
Ф-17442;Горіле Болото;Horile Boloto;урочище;Сумська обл.;р-н Глухівський;"N 51° 43’ 36""";"E 33° 35’ 17"""
Ф-17443;Горіле Озеро;Horile Ozero;урочище;Сумська обл.;р-н Роменський;"N 50° 32’ 45""";"E 33° 17’ 27"""
Ф-17445;Горілий Яр;Horilyi Yar;балка;Сумська обл.;р-н Охтирський;"N 50° 17’ 23""";"E 34° 42’ 56"""
Ф-17468;Денисівщина;Denysivshchyna;урочище;Сумська обл.;р-н Ямпільський;"N 51° 56’ 1""";"E 33° 44’ 12"""
Ф-17477;Глиняний Яр;Hlynianyi Yar;балка;Сумська обл.;р-н Глухівський;"N 51° 27’ 34""";"E 33° 53’ 47"""
Ф-17506;Глибна;Hlybna;балка;Сумська обл.;р-н Краснопільський;"N 50° 48’ 17""";"E 35° 24’ 26"""
Ф-17507;Глибний Лог;Hlybnyi Loh;балка;Сумська обл.;р-н Путивльський;"N 51° 26’ 56""";"E 34° 3’ 57"""
Ф-17508;Глибов;Hlybov;яр;Сумська обл.;р-н Кролевецький;"N 51° 26’ 30""";"E 33° 26’ 45"""
Ф-17524;Груд;Hrud;урочище;Сумська обл.;р-н Кролевецький;"N 51° 27’ 38""";"E 33° 9’ 34"""
Ф-17534;Грузчанський Яр;Hruzchanskyi Yar;балка;Сумська обл.;р-н Тростянецький;"N 50° 33’ 11""";"E 34° 52’ 7"""
Ф-17559;Веребки;Verebky;урочище;Сумська обл.;р-н Шосткинський;"N 51° 56’ 23""";"E 33° 24’ 14"""
Ф-17580;Гора Шпиль;Hora Shpyl;урочище;Сумська обл.;р-н Недригайлівський;"N 50° 51’ 1""";"E 34° 1’ 2"""
Ф-17589;Горбанівщина;Horbanivshchyna;урочище;Сумська обл.;р-н Глухівський;"N 51° 48’ 52""";"E 33° 54’ 56"""
Ф-17602;Дейнечине;Deinechyne;урочище;Сумська обл.;р-н Кролевецький;"N 51° 34’ 12""";"E 33° 25’ 22"""
Ф-17612;Губарєве;Hubarieve;урочище;Сумська обл.;р-н Охтирський;"N 50° 22’ 5""";"E 34° 45’ 46"""
Ф-17614;Губовщина;Hubovshchyna;балка;Сумська обл.;р-н Лебединський;"N 50° 48’ 4""";"E 34° 11’ 51"""
Ф-17624;Гудимкове;Hudymkove;урочище;Сумська обл.;р-н Охтирський;"N 50° 21’ 55""";"E 34° 48’ 50"""
Ф-17626;Гуділовий Яр;Hudilovyi Yar;балка;Сумська обл.;р-н Буринський;"N 51° 7’ 33""";"E 34° 1’ 28"""
Ф-17691;Дерипаска;Derypaska;урочище;Сумська обл.;р-н Роменський;"N 50° 33’ 56""";"E 33° 8’ 12"""
Ф-17705;Дерюківщина;Deriukivshchyna;урочище;Сумська обл.;р-н Роменський;"N 50° 53’ 52""";"E 33° 12’ 44"""
Ф-17706;Деряжний;Deriazhnyi;урочище;Сумська обл.;р-н Ямпільський;"N 52° 3’ 25""";"E 33° 45’ 47"""
Ф-17716;Вольниця;Volnytsia;урочище;Сумська обл.;р-н Ямпільський;"N 51° 50’ 33""";"E 33° 48’ 32"""
Ф-17752;Глибокий Яр;Hlybokyi Yar;балка;Сумська обл.;Глухівська міськрада;"N 51° 43’ 21""";"E 33° 56’ 57"""
Ф-17786;Губарєве;Hubarieve;урочище;Сумська обл.;р-н Кролевецький;"N 51° 36’ 16""";"E 33° 18’ 23"""
Ф-17788;Губарєве;Hubarieve;урочище;Сумська обл.;р-н Тростянецький;"N 50° 37’ 2""";"E 35° 8’ 47"""
Ф-17793;Васильківщина;Vasylkivshchyna;урочище;Сумська обл.;р-н Роменський;"N 50° 29’ 41""";"E 33° 31’ 13"""
Ф-17856;Воликівщина;Volykivshchyna;урочище;Сумська обл.;р-н Роменський;"N 50° 29’ 26""";"E 33° 31’ 36"""
Ф-17880;Верзань;Verzan;урочище;Сумська обл.;р-н Конотопський;"N 51° 16’ 32""";"E 33° 6’ 20"""
Ф-17916;Дергунова;Derhunova;балка;Сумська обл.;р-н Краснопільський;"N 50° 40’ 41""";"E 35° 21’ 20"""
Ф-17951;Вільний;Vilnyi;урочище;Сумська обл.;р-н Глухівський;"N 51° 53’ 55""";"E 34° 14’ 19"""
Ф-17999;Глиджин Яр;Hlydzhyn Yar;балка;Сумська обл.;р-н Недригайлівський;"N 50° 56’ 49""";"E 33° 45’ 27"""
Ф-18020;Вишневе;Vyshneve;урочище;Сумська обл.;р-н Липоводолинський;"N 50° 29’ 40""";"E 33° 38’ 44"""
Ф-18035;Воронівщина;Voronivshchyna;балка;Сумська обл.;р-н Тростянецький;"N 50° 33’ 43""";"E 34° 45’ 18"""
Ф-18051;Гриценкова;Hrytsenkova;балка;Сумська обл.;р-н Тростянецький;"N 50° 40’ 52""";"E 34° 58’ 56"""
Ф-18072;Глинище;Hlynyshche;урочище;Сумська обл.;р-н Кролевецький;"N 51° 26’ 22""";"E 33° 9’ 40"""
Ф-18096;Вівчарівщина;Vivcharivshchyna;урочище;Сумська обл.;р-н Краснопільський;"N 50° 41’ 30""";"E 35° 9’ 29"""
Ф-18246;Гребінників Яр;Hrebinnykiv Yar;балка;Сумська обл.;р-н Тростянецький;"N 50° 28’ 5""";"E 34° 50’ 20"""
Ф-18260;Данилів Острів;Danyliv Ostriv;урочище;Сумська обл.;р-н Роменський;"N 50° 35’ 37""";"E 33° 23’ 44"""
Ф-18282;Горилля;Horyllia;яр;Сумська обл.;р-н Путивльський;"N 51° 29’ 52""";"E 33° 46’ 24"""
Ф-18332;Велике Болото;Velyke Boloto;урочище;Сумська обл.;р-н Кролевецький;"N 51° 29’ 11""";"E 33° 43’ 55"""
Ф-18402;Визрог;Vyzroh;урочище;Сумська обл.;р-н Краснопільський;"N 50° 33’ 6""";"E 35° 25’ 32"""
Ф-18444;Буймірська;Buimirska;балка;Сумська обл.;р-н Тростянецький;"N 50° 29’ 22""";"E 34° 48’ 32"""
Ф-18464;Ведмежі Голови;Vedmezhi Holovy;яр;Сумська обл.;р-н Путивльський;"N 51° 23’ 38""";"E 34° 7’ 15"""
Ф-18476;Вовче;Vovche;урочище;Сумська обл.;р-н Недригайлівський;"N 50° 46’ 37""";"E 33° 49’ 59"""
Ф-18477;Вовче;Vovche;урочище;Сумська обл.;р-н Лебединський;"N 50° 37’ 13""";"E 34° 50’ 3"""
Ф-18545;Веселе;Vesele;урочище;Сумська обл.;р-н Тростянецький;"N 50° 28’ 10""";"E 35° 0’ 26"""
Ф-18567;Галяче;Haliache;урочище;Сумська обл.;р-н Путивльський;"N 51° 30’ 40""";"E 33° 49’ 43"""
Ф-18604;Буривня;Buryvnia;урочище;Сумська обл.;р-н Конотопський;"N 51° 23’ 34""";"E 33° 33’ 51"""
Ф-18611;Веселий Яр;Veselyi Yar;балка;Сумська обл.;р-н Липоводолинський;"N 50° 40’ 10""";"E 33° 57’ 27"""
Ф-18645;Велике Поле;Velyke Pole;урочище;Сумська обл.;р-н Путивльський;"N 51° 21’ 59""";"E 33° 44’ 19"""
Ф-18653;Водяна;Vodiana;балка;Сумська обл.;р-н Лебединський;"N 50° 23’ 29""";"E 34° 25’ 31"""
Ф-18694;Вовків Яр;Vovkiv Yar;балка;Сумська обл.;р-н Тростянецький;"N 50° 40’ 37""";"E 35° 0’ 39"""
Ф-18706;Вовкове;Vovkove;урочище;Сумська обл.;р-н Краснопільський;"N 50° 47’ 47""";"E 35° 12’ 55"""
Ф-18708;В'юниця;Viunytsia;балка;Сумська обл.;р-н Глухівський;"N 51° 39’ 34""";"E 33° 50’ 12"""
Ф-18712;Гала;Hala;урочище;Сумська обл.;р-н Кролевецький;"N 51° 35’ 20""";"E 33° 21’ 7"""
Ф-18724;Вилок;Vylok;урочище;Сумська обл.;р-н Тростянецький;"N 50° 26’ 10""";"E 35° 9’ 25"""
Ф-18810;Великі Вільхи;Velyki Vilkhy;балка;Сумська обл.;р-н Лебединський;"N 50° 29’ 35""";"E 34° 17’ 13"""
Ф-18854;Велика Глибна;Velyka Hlybna;балка;Сумська обл.;р-н Краснопільський;"N 50° 47’ 3""";"E 35° 3’ 1"""
Ф-18859;Велика Запруда;Velyka Zapruda;балка;Сумська обл.;р-н Охтирський;"N 50° 23’ 24""";"E 34° 43’ 0"""
Ф-18897;Воєвицька;Voievytska;балка;Сумська обл.;р-н Краснопільський;"N 50° 41’ 13""";"E 35° 24’ 59"""
Ф-18898;Воєводська;Voievodska;балка;Сумська обл.;р-н Лебединський;"N 50° 36’ 5""";"E 34° 20’ 19"""
Ф-18956;Велике Чорнецьке;Velyke Chornetske;урочище;Сумська обл.;р-н Путивльський;"N 51° 27’ 11""";"E 33° 46’ 37"""
Ф-18962;Величкова;Velychkova;балка;Сумська обл.;р-н Недригайлівський;"N 50° 46’ 37""";"E 33° 48’ 12"""
Ф-19024;Великий Гай;Velykyi Hai;урочище;Сумська обл.;р-н Ямпільський;"N 51° 52’ 27""";"E 33° 48’ 25"""
Ф-19059;Вощинське;Voshchynske;урочище;Сумська обл.;р-н Білопільський;"N 50° 59’ 32""";"E 34° 15’ 44"""
Ф-19085;В'язове;Viazove;урочище;Сумська обл.;р-н Ямпільський;"N 51° 54’ 8""";"E 33° 50’ 30"""
Ф-19098;Вирухіна;Vyrukhina;балка;Сумська обл.;р-н Сумський;"N 50° 56’ 40""";"E 34° 33’ 24"""
Ф-19108;Вогняна;Vohniana;балка;Сумська обл.;р-н Кролевецький;"N 51° 27’ 20""";"E 33° 36’ 27"""
Ф-19132;Вегерівське болото;Veherivske boloto;урочище;Сумська обл.;р-н Путивльський;"N 51° 25’ 10""";"E 33° 56’ 35"""
Ф-19133;Ведмедево;Vedmedevo;урочище;Сумська обл.;р-н Краснопільський;"N 50° 52’ 35""";"E 35° 11’ 24"""
Ф-19199;Бродіна;Brodina;балка;Сумська обл.;р-н Краснопільський;"N 51° 3’ 47""";"E 35° 21’ 35"""
Ф-19204;Бродок;Brodok;балка;Сумська обл.;р-н Ямпільський;"N 51° 49’ 48""";"E 33° 48’ 36"""
Ф-19346;Бутів Яр;Butiv Yar;балка;Сумська обл.;р-н Роменський;"N 50° 56’ 56""";"E 33° 17’ 26"""
Ф-19379;Ведмедько;Vedmedko;урочище;Сумська обл.;р-н Роменський;"N 50° 32’ 5""";"E 33° 10’ 15"""
Ф-19417;Високе;Vysoke;урочище;Сумська обл.;р-н Тростянецький;"N 50° 34’ 55""";"E 34° 47’ 13"""
Ф-19517;Вершина;Vershyna;урочище;Сумська обл.;р-н Кролевецький;"N 51° 37’ 39""";"E 33° 27’ 22"""
Ф-19519;Вершини;Vershyny;урочище;Сумська обл.;р-н Глухівський;"N 51° 46’ 58""";"E 33° 50’ 24"""
Ф-19550;Драгомирівщина;Drahomyrivshchyna;урочище;Сумська обл.;р-н Конотопський;"N 51° 17’ 46""";"E 33° 15’ 49"""
Ф-19585;Ковалів Лог;Kovaliv Loh;балка;Сумська обл.;р-н Глухівський;"N 51° 51’ 23""";"E 34° 12’ 1"""
Ф-19595;Ковальова;Kovalova;балка;Сумська обл.;р-н Недригайлівський;"N 50° 56’ 42""";"E 33° 46’ 47"""
Ф-19636;Загороддя;Zahoroddia;балка;Сумська обл.;р-н Кролевецький;"N 51° 26’ 40""";"E 33° 39’ 18"""
Ф-19694;Додін Яр;Dodin Yar;урочище;Сумська обл.;р-н Липоводолинський;"N 50° 35’ 17""";"E 33° 55’ 1"""
Ф-19747;Камінина;Kaminyna;балка;Сумська обл.;р-н Лебединський;"N 50° 24’ 16""";"E 34° 23’ 50"""
Ф-19753;Камінщина;Kaminshchyna;балка;Сумська обл.;р-н Кролевецький;"N 51° 30’ 25""";"E 33° 31’ 30"""
Ф-19757;Долина;Dolyna;урочище;Сумська обл.;р-н Шосткинський;"N 51° 47’ 45""";"E 33° 45’ 12"""
Ф-19760;Долина;Dolyna;урочище;Сумська обл.;р-н Роменський;"N 50° 34’ 32""";"E 33° 8’ 13"""
Ф-19761;Долина;Dolyna;урочище;Сумська обл.;р-н Тростянецький;"N 50° 34’ 17""";"E 34° 59’ 29"""
Ф-19762;Духове;Dukhove;урочище;Сумська обл.;р-н Роменський;"N 50° 38’ 28""";"E 33° 22’ 0"""
Ф-19774;Дібровка;Dibrovka;балка;Сумська обл.;р-н Недригайлівський;"N 50° 47’ 28""";"E 33° 55’ 38"""
Ф-19775;Дібровне;Dibrovne;урочище;Сумська обл.;р-н Ямпільський;"N 52° 2’ 1""";"E 33° 34’ 4"""
Ф-19792;Клецове;Kletsove;урочище;Сумська обл.;р-н Краснопільський;"N 50° 36’ 20""";"E 35° 10’ 24"""
Ф-19802;Клименкове;Klymenkove;урочище;Сумська обл.;р-н Тростянецький;"N 50° 39’ 41""";"E 35° 9’ 56"""
Ф-19803;Климищине;Klymyshchyne;урочище;Сумська обл.;р-н Кролевецький;"N 51° 25’ 20""";"E 33° 19’ 22"""
Ф-19814;Камінь;Kamin;урочище;Сумська обл.;р-н Шосткинський;"N 51° 49’ 5""";"E 33° 38’ 40"""
Ф-19843;Завалля;Zavallia;урочище;Сумська обл.;р-н Кролевецький;"N 51° 39’ 7""";"E 33° 8’ 48"""
Ф-19903;Завгороднє;Zavhorodnie;урочище;Сумська обл.;р-н Тростянецький;"N 50° 29’ 49""";"E 35° 2’ 37"""
Ф-19939;Жабщина;Zhabshchyna;урочище;Сумська обл.;р-н Роменський;"N 50° 54’ 40""";"E 33° 17’ 20"""
Ф-20002;Жадькове;Zhadkove;урочище;Сумська обл.;р-н Лебединський;"N 50° 49’ 14""";"E 34° 18’ 33"""
Ф-20033;Качалівщина;Kachalivshchyna;урочище;Сумська обл.;р-н Конотопський;"N 51° 24’ 8""";"E 33° 11’ 43"""
Ф-20068;Домантиха;Domantykha;урочище;Сумська обл.;р-н Роменський;"N 50° 31’ 0""";"E 33° 8’ 35"""
Ф-20075;Дьогтярні Гори;Dohtiarni Hory;балка;Сумська обл.;р-н Глухівський;"N 51° 29’ 3""";"E 33° 56’ 23"""
Ф-20082;Зади;Zady;урочище;Сумська обл.;р-н Глухівський;"N 51° 34’ 46""";"E 33° 58’ 58"""
Ф-20089;Дідовський Яр;Didovskyi Yar;урочище;Сумська обл.;р-н Путивльський;"N 51° 30’ 27""";"E 33° 46’ 24"""
Ф-20111;Клин;Klyn;урочище;Сумська обл.;р-н Шосткинський;"N 51° 47’ 14""";"E 33° 39’ 57"""
Ф-20137;Евсюкове;Evsiukove;урочище;Сумська обл.;р-н Тростянецький;"N 50° 31’ 55""";"E 35° 5’ 58"""
Ф-20143;Егорів Яр;Ehoriv Yar;балка;Сумська обл.;р-н Роменський;"N 50° 58’ 35""";"E 33° 16’ 30"""
Ф-20190;Зелений Луг;Zelenyi Luh;урочище;Сумська обл.;р-н Краснопільський;"N 51° 1’ 32""";"E 35° 19’ 2"""
Ф-20260;Калиновець;Kalynovets;урочище;Сумська обл.;р-н Шосткинський;"N 51° 46’ 0""";"E 33° 32’ 13"""
Ф-20275;Дудчин Яр;Dudchyn Yar;балка;Сумська обл.;р-н Сумський;"N 51° 12’ 26""";"E 35° 4’ 53"""
Ф-20283;Дулівщина;Dulivshchyna;урочище;Сумська обл.;р-н Кролевецький;"N 51° 31’ 49""";"E 33° 28’ 2"""
Ф-20286;Забілівщина;Zabilivshchyna;урочище;Сумська обл.;р-н Глухівський;"N 51° 44’ 9""";"E 33° 36’ 1"""
Ф-20296;Дихнове;Dykhnove;урочище;Сумська обл.;р-н Роменський;"N 50° 53’ 22""";"E 33° 31’ 15"""
Ф-20304;Дібрівка;Dibrivka;балка;Сумська обл.;р-н Лебединський;"N 50° 43’ 52""";"E 34° 25’ 49"""
Ф-20348;Качури;Kachury;урочище;Сумська обл.;р-н Конотопський;"N 51° 21’ 53""";"E 33° 23’ 19"""
Ф-20387;Задоріжжя;Zadorizhzhia;урочище;Сумська обл.;Сумська міськрада;"N 50° 59’ 7""";"E 34° 47’ 4"""
Ф-20392;Задубровий Яр;Zadubrovyi Yar;урочище;Сумська обл.;р-н Путивльський;"N 51° 30’ 11""";"E 33° 48’ 52"""
Ф-20400;Займа;Zaima;урочище;Сумська обл.;р-н Глухівський;"N 51° 27’ 9""";"E 33° 53’ 23"""
Ф-20401;Займа;Zaima;урочище;Сумська обл.;р-н Буринський;"N 51° 14’ 44""";"E 33° 49’ 41"""
Ф-20506;Довжик;Dovzhyk;балка;Сумська обл.;р-н Краснопільський;"N 50° 51’ 2""";"E 35° 15’ 47"""
Ф-20508;Довжик;Dovzhyk;балка;Сумська обл.;р-н Краснопільський;"N 50° 44’ 20""";"E 35° 19’ 17"""
Ф-20509;Довжик;Dovzhyk;балка;Сумська обл.;р-н Тростянецький;"N 50° 43’ 46""";"E 34° 59’ 30"""
Ф-20510;Довжик;Dovzhyk;балка;Сумська обл.;р-н Краснопільський;"N 50° 38’ 8""";"E 35° 17’ 7"""
Ф-20558;Зеленщина;Zelenshchyna;урочище;Сумська обл.;р-н Шосткинський;"N 51° 46’ 51""";"E 33° 43’ 33"""
Ф-20572;Калок;Kalok;урочище;Сумська обл.;р-н Тростянецький;"N 50° 30’ 23""";"E 34° 41’ 44"""
Ф-20611;Діброва;Dibrova;урочище;Сумська обл.;р-н Ямпільський;"N 51° 52’ 22""";"E 33° 44’ 0"""
Ф-20674;Діброва;Dibrova;урочище;Сумська обл.;р-н Роменський;"N 50° 34’ 18""";"E 33° 30’ 55"""
Ф-20688;Дорошенків Яр;Doroshenkiv Yar;балка;Сумська обл.;р-н Глухівський;"N 51° 29’ 50""";"E 33° 56’ 20"""
Ф-20709;Кашубін Яр;Kashubin Yar;балка;Сумська обл.;р-н Охтирський;"N 50° 21’ 46""";"E 34° 39’ 57"""
Ф-20727;Голованова;Holovanova;гора;Сумська обл.;р-н Кролевецький;"N 51° 24’ 22""";"E 33° 15’ 50"""
Ф-20732;Головко;Holovko;урочище;Сумська обл.;р-н Роменський;"N 50° 43’ 4""";"E 33° 11’ 2"""
Ф-20773;Дуболонівщина;Dubolonivshchyna;урочище;Сумська обл.;р-н Шосткинський;"N 51° 51’ 47""";"E 33° 41’ 52"""
Ф-20796;Гурівщина;Hurivshchyna;урочище;Сумська обл.;р-н Глухівський;"N 51° 43’ 42""";"E 34° 2’ 24"""
Ф-20802;Грановщина;Hranovshchyna;урочище;Сумська обл.;р-н Кролевецький;"N 51° 33’ 18""";"E 33° 27’ 8"""
Ф-20805;Грапове;Hrapove;урочище;Сумська обл.;р-н Глухівський;"N 51° 46’ 3""";"E 33° 42’ 49"""
Ф-20864;Гарбузне;Harbuzne;урочище;Сумська обл.;р-н Роменський;"N 50° 36’ 16""";"E 33° 8’ 21"""
Ф-20872;Гарт;Hart;балка;Сумська обл.;р-н Тростянецький;"N 50° 27’ 55""";"E 34° 45’ 7"""
Ф-20878;Далекий Яр;Dalekyi Yar;балка;Сумська обл.;р-н Краснопільський;"N 50° 37’ 53""";"E 35° 13’ 29"""
Ф-20932;Гнилий Яр;Hnylyi Yar;балка;Сумська обл.;р-н Липоводолинський;"N 50° 43’ 10""";"E 33° 50’ 13"""
Ф-20936;Гнилиця;Hnylytsia;урочище;Сумська обл.;р-н Конотопський;"N 51° 20’ 33""";"E 33° 19’ 40"""
Ф-20950;Гипка;Hypka;урочище;Сумська обл.;р-н Кролевецький;"N 51° 36’ 37""";"E 33° 24’ 54"""
Ф-20980;Жолобок;Zholobok;балка;Сумська обл.;р-н Краснопільський;"N 50° 39’ 6""";"E 35° 17’ 1"""
Ф-21020;Грабарка;Hrabarka;балка;Сумська обл.;р-н Роменський;"N 50° 43’ 45""";"E 33° 23’ 44"""
Ф-21035;Голосне;Holosne;урочище;Сумська обл.;р-н Кролевецький;"N 51° 35’ 51""";"E 33° 24’ 11"""
Ф-21051;Жуків Яр;Zhukiv Yar;балка;Сумська обл.;р-н Тростянецький;"N 50° 28’ 37""";"E 34° 49’ 50"""
Ф-21059;Жукове;Zhukove;урочище;Сумська обл.;р-н Кролевецький;"N 51° 40’ 10""";"E 33° 30’ 15"""
Ф-21137;Запроміжок;Zapromizhok;урочище;Сумська обл.;р-н Липоводолинський;"N 50° 28’ 41""";"E 33° 40’ 35"""
Ф-21179;Гатьманка;Hatmanka;балка;Сумська обл.;р-н Липоводолинський;"N 50° 41’ 13""";"E 33° 58’ 38"""
Ф-21204;Довга;Dovha;гора;Сумська обл.;р-н Недригайлівський;"N 50° 56’ 25""";"E 33° 59’ 22"""
Ф-21243;Гвинтове;Hvyntove;урочище;Сумська обл.;р-н Буринський;"N 51° 15’ 29""";"E 33° 44’ 17"""
Ф-21272;Зайчик;Zaichyk;балка;Сумська обл.;р-н Роменський;"N 50° 44’ 39""";"E 33° 41’ 15"""
Ф-21328;Гола Долина;Hola Dolyna;урочище;Сумська обл.;р-н Сумський;"N 51° 0’ 34""";"E 34° 54’ 1"""
Ф-21437;Журахівщина;Zhurakhivshchyna;урочище;Сумська обл.;р-н Глухівський;"N 51° 37’ 17""";"E 33° 48’ 22"""
Ф-21448;Залісся;Zalissia;урочище;Сумська обл.;р-н Ямпільський;"N 51° 59’ 29""";"E 33° 35’ 57"""
Ф-21454;Дехтярьова Долина;Dekhtiarova Dolyna;урочище;Сумська обл.;р-н Глухівський;"N 51° 42’ 40""";"E 33° 40’ 45"""
Ф-21486;Гутка;Hutka;урочище;Сумська обл.;р-н Ямпільський;"N 51° 57’ 43""";"E 33° 37’ 40"""
Ф-21487;Гутка;Hutka;урочище;Сумська обл.;р-н Кролевецький;"N 51° 37’ 17""";"E 33° 27’ 49"""
Ф-21502;Дубина;Dubyna;урочище;Сумська обл.;р-н Шосткинський;"N 51° 44’ 54""";"E 33° 23’ 42"""
Ф-21511;Жилінь;Zhylin;урочище;Сумська обл.;р-н Путивльський;"N 51° 21’ 57""";"E 33° 41’ 6"""
Ф-21564;Геликів Сад;Helykiv Sad;урочище;Сумська обл.;р-н Путивльський;"N 51° 25’ 5""";"E 33° 48’ 9"""
Ф-21596;Довге;Dovhe;урочище;Сумська обл.;р-н Глухівський;"N 51° 43’ 38""";"E 34° 15’ 15"""
Ф-21600;Довге;Dovhe;урочище;Сумська обл.;р-н Лебединський;"N 50° 41’ 33""";"E 34° 13’ 34"""
Ф-21650;Голий Шпиль;Holyi Shpyl;урочище;Сумська обл.;р-н Тростянецький;"N 50° 30’ 38""";"E 35° 11’ 30"""
Ф-21658;Закомарне;Zakomarne;урочище;Сумська обл.;р-н Краснопільський;"N 50° 49’ 12""";"E 35° 12’ 37"""
Ф-21695;Гуляєве;Huliaieve;урочище;Сумська обл.;р-н Кролевецький;"N 51° 33’ 12""";"E 33° 18’ 51"""
Ф-21746;Доброславська Дача;Dobroslavska Dacha;урочище;Сумська обл.;р-н Охтирський;"N 50° 19’ 41""";"E 34° 51’ 3"""
Ф-21786;Гнила;Hnyla;балка;Сумська обл.;р-н Недригайлівський;"N 50° 51’ 58""";"E 33° 45’ 16"""
Ф-21807;Дубина;Dubyna;балка;Сумська обл.;р-н Сумський;"N 50° 59’ 28""";"E 34° 42’ 57"""
Ф-21821;Замочи Хвіст;Zamochy Khvist;урочище;Сумська обл.;р-н Шосткинський;"N 51° 57’ 20""";"E 33° 35’ 13"""
Ф-21859;Давиденський Яр;Davydenskyi Yar;урочище;Сумська обл.;р-н Глухівський;"N 51° 33’ 37""";"E 33° 47’ 7"""
Ф-21863;Герасиміїв Яр;Herasymiiv Yar;балка;Сумська обл.;р-н Тростянецький;"N 50° 32’ 18""";"E 34° 49’ 8"""
Ф-21878;Жовті Води;Zhovti Vody;балка;Сумська обл.;р-н Недригайлівський;"N 50° 57’ 5""";"E 34° 2’ 8"""
Ф-21916;Дубове;Dubove;урочище;Сумська обл.;р-н Глухівський;"N 51° 40’ 8""";"E 33° 47’ 17"""
Ф-21999;Ліщина;Lishchyna;урочище;Сумська обл.;р-н Тростянецький;"N 50° 28’ 57""";"E 34° 53’ 36"""
Ф-22005;Лобасівщина;Lobasivshchyna;урочище;Сумська обл.;р-н Глухівський;"N 51° 43’ 49""";"E 33° 55’ 1"""
Ф-22025;Кролеве;Kroleve;урочище;Сумська обл.;р-н Конотопський;"N 51° 22’ 24""";"E 33° 31’ 55"""
Ф-22027;Кролевеччина;Krolevechchyna;урочище;Сумська обл.;р-н Кролевецький;"N 51° 30’ 17""";"E 33° 29’ 33"""
Ф-22061;Козинець;Kozynets;урочище;Сумська обл.;р-н Глухівський;"N 51° 33’ 31""";"E 33° 49’ 33"""
Ф-22077;Мазурякіна;Mazuriakina;балка;Сумська обл.;р-н Охтирський;"N 50° 22’ 9""";"E 34° 28’ 46"""
Ф-22091;Майдан;Maidan;урочище;Сумська обл.;р-н Ямпільський;"N 51° 56’ 43""";"E 33° 42’ 2"""
Ф-22093;Майдан;Maidan;балка;Сумська обл.;р-н Роменський;"N 50° 50’ 40""";"E 33° 36’ 21"""
Ф-22108;Курди;Kurdy;балка;Сумська обл.;р-н Лебединський;"N 50° 28’ 56""";"E 34° 18’ 25"""
Ф-22133;Коржове;Korzhove;урочище;Сумська обл.;р-н Лебединський;"N 50° 42’ 56""";"E 34° 29’ 11"""
Ф-22134;Коржовщина;Korzhovshchyna;урочище;Сумська обл.;р-н Кролевецький;"N 51° 29’ 4""";"E 33° 36’ 31"""
Ф-22188;Круглий Двір;Kruhlyi Dvir;урочище;Сумська обл.;р-н Тростянецький;"N 50° 27’ 5""";"E 35° 4’ 12"""
Ф-22194;Круглий Яр;Kruhlyi Yar;балка;Сумська обл.;р-н Охтирський;"N 50° 22’ 50""";"E 34° 39’ 29"""
Ф-22224;Крива;Kryva;балка;Сумська обл.;р-н Краснопільський;"N 50° 44’ 0""";"E 35° 18’ 46"""
Ф-22225;Крива;Kryva;балка;Сумська обл.;р-н Краснопільський;"N 50° 42’ 46""";"E 35° 22’ 29"""
Ф-22259;Кошари;Koshary;урочище;Сумська обл.;р-н Шосткинський;"N 51° 50’ 59""";"E 33° 42’ 49"""
Ф-22316;Логвіновщина;Lohvinovshchyna;урочище;Сумська обл.;р-н Краснопільський;"N 51° 0’ 49""";"E 35° 21’ 25"""
Ф-22334;Кросна;Krosna;урочище;Сумська обл.;р-н Конотопський;"N 51° 14’ 19""";"E 33° 31’ 20"""
Ф-22353;Копанка;Kopanka;балка;Сумська обл.;р-н Краснопільський;"N 50° 54’ 24""";"E 35° 13’ 57"""
