Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-13965	Перекоп	Perekop	гора	Львівська обл.	р-н Сколівський	"N 49° 3’ 23"""	"E 23° 20’ 32"""
Ф-38632	Погар	Pohar	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 55"""	"E 23° 20’ 37"""
Ф-8675	Бескид	Beskyd	хребет	Закарпатська обл., Львівська обл.		"N 48° 45’ 44"""	"E 23° 20’ 40"""
Ф-14653	Плаве	Plave	потік	Львівська обл.	р-н Сколівський	"N 48° 54’ 2"""	"E 23° 20’ 40"""
Ф-13998	Кжеменець	Kzhemenets	гора	Львівська обл.	р-н Сколівський	"N 49° 0’ 0"""	"E 23° 20’ 40"""
Ф-14206	Бескид	Beskyd	хребет	Львівська обл.	р-н Сколівський	"N 48° 45’ 48"""	"E 23° 20’ 41"""
Ф-12912	Плишка	Plyshka	урочище	Львівська обл.	р-н Сколівський	"N 48° 59’ 40"""	"E 23° 20’ 5"""
Ф-26711	Лещечне	Leshchechne	урочище	Львівська обл.	р-н Яворівський	"N 49° 50’ 31"""	"E 23° 20’ 51"""
Ф-14739	Брегова-Гора	Brehova-Hora	гора	Львівська обл.	Дрогобицький р-н	"N 49° 10’ 48"""	"E 23° 20’ 53"""
Ф-16994	Брегова-Гора	Brehova-Hora	гора	Львівська обл.	р-н Дрогобицький	"N 49° 10’ 48"""	"E 23° 20’ 53"""
Ф-36469	Уща	Ushcha	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 24"""	"E 23° 20’ 54"""
Ф-3195	Ровина	Rovyna	потік	Львівська обл.		"N 48° 48’ 50"""	"E 23° 20’ 55"""
Ф-2225	Лазний	Laznyi	потік	Львівська обл.		"N 49° 9’ 20"""	"E 23° 20’ 57"""
Ф-13955	Кживи Верх	Kzhyvy Verkh	гора	Львівська обл.	р-н Сколівський	"N 49° 4’ 54"""	"E 23° 20’ 58"""
Ф-13973	Бердовач	Berdovach	гора	Львівська обл.	р-н Сколівський	"N 49° 1’ 56"""	"E 23° 20’ 59"""
Ф-14633	Загінка	Zahinka	потік	Львівська обл.	р-н Сколівський	"N 49° 4’ 10"""	"E 23° 21’ 0"""
Ф-13929	Великий Верх	Velykyi Verkh	гора	Львівська обл.	р-н Сколівський	"N 49° 6’ 55"""	"E 23° 21’ 0"""
Ф-36710	Кичерка	Kycherka	гора	Львівська обл.	р-н Сколівський	"N 48° 50’ 42"""	"E 23° 21’ 1"""
Ф-12990	Месчина	Meschyna	урочище	Львівська обл.	р-н Мостиський	"N 49° 46’ 15"""	"E 23° 21’ 10"""
Ф-18523	Букрині	Bukryni	урочище	Львівська обл.	р-н Яворівський	"N 50° 5’ 39"""	"E 23° 21’ 13"""
Ф-34857	Вили	Vyly	урочище	Львівська обл.	р-н Сколівський	"N 49° 5’ 33"""	"E 23° 21’ 14"""
Ф-18619	Вехреточина	Vekhretochyna	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 17’ 6"""	"E 23° 21’ 16"""
Ф-10712	Раточина	Ratochyna	гора	Львівська обл.	р-н Дрогобицький	"N 49° 17’ 37"""	"E 23° 21’ 20"""
Ф-1883	Болозівка	Bоlozivka	річка	Львівська обл.		"N 49° 37’ 0"""	"E 23° 21’ 20"""
Ф-29914	Тратна	Tratna	урочище	Львівська обл.	р-н Яворівський	"N 49° 54’ 16"""	"E 23° 21’ 21"""
Ф-31939	Щадывка	Shchadыvka	урочище	Львівська обл.	р-н Яворівський	"N 49° 53’ 58"""	"E 23° 21’ 23"""
Ф-12972	Зади	Zady	урочище	Львівська обл.	р-н Яворівський	"N 49° 54’ 20"""	"E 23° 21’ 25"""
Ф-34858	Масьове	Masove	урочище	Львівська обл.	р-н Сколівський	"N 48° 49’ 12"""	"E 23° 21’ 28"""
Ф-14169	Гарби	Harby	гора	Львівська обл.	р-н Сколівський	"N 48° 53’ 11"""	"E 23° 21’ 30"""
Ф-38684	Масьове	Masove	гора	Львівська обл.	р-н Сколівський	"N 48° 49’ 20"""	"E 23° 21’ 33"""
Ф-25525	Масиове	Masyove	гора	Львівська обл.	р-н Сколівський	"N 48° 49’ 14"""	"E 23° 21’ 35"""
Ф-37583	Підбуж	Pidbuzh	ліс	Львівська обл.	р-н Дрогобицький	"N 49° 15’ 33"""	"E 23° 21’ 37"""
Ф-45435	Сигла	Syhla	потік	Львівська обл.	р-н Сколівський	"N 48° 48’ 42"""	"E 23° 21’ 39"""
Ф-38627	Вершок	Vershok	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 20"""	"E 23° 21’ 43"""
Ф-35085	Сопітські полонини	Sopitski polonyny	полонина	Львівська обл.	р-н Сколівський	"N 49° 6’ 6"""	"E 23° 21’ 43"""
Ф-14128	Кичера-Кропивна	Kychera-Kropyvna	гора	Львівська обл.	р-н Сколівський	"N 48° 58’ 50"""	"E 23° 21’ 46"""
Ф-2352	Лавочанка	Lavochanka	річка	Львівська обл.		"N 48° 48’ 55"""	"E 23° 21’ 47"""
Ф-2175	Шумівка	Shumivka	потік	Львівська обл.		"N 49° 19’ 25"""	"E 23° 21’ 5"""
Ф-1687	Смердех	Smerdekh	річка	Львівська обл.		"N 50° 4’ 25"""	"E 23° 21’ 5"""
Ф-14651	Хохлинський	Khokhlynskyi	потік	Львівська обл.	р-н Сколівський	"N 48° 48’ 40"""	"E 23° 21’ 50"""
Ф-8682	Маґура	Magura	гора	Закарпатська обл., Львівська обл.		"N 48° 46’ 15"""	"E 23° 21’ 57"""
Ф-19353	Бухів	Bukhiv	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 15’ 15"""	"E 23° 21’ 6"""
Ф-36783	Голиця	Holytsia	гора	Львівська обл.	р-н Сколівський	"N 48° 50’ 9"""	"E 23° 21’ 7"""
Ф-12918	Кропивна	Kropyvna	урочище	Львівська обл.	р-н Сколівський	"N 48° 58’ 25"""	"E 23° 22’ 0"""
Ф-13352	Калужи	Kaluzhy	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 18’ 45"""	"E 23° 22’ 0"""
Ф-12261	Красний Ліс	Krasnyi Lis	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 23’ 5"""	"E 23° 22’ 0"""
Ф-14207	Магура	Mahura	гора	Львівська обл.	р-н Сколівський	"N 48° 46’ 15"""	"E 23° 22’ 1"""
Ф-1835	Раків	Rakiv	річка	Львівська обл.		"N 49° 47’ 15"""	"E 23° 22’ 15"""
Ф-36998	Малий Явірник	Malyi Yavirnyk	гора	Львівська обл.	р-н Сколівський	"N 48° 45’ 45"""	"E 23° 22’ 17"""
Ф-14740	Хащовата	Khashchovata	гора	Львівська обл.	Дрогобицький р-н	"N 49° 10’ 25"""	"E 23° 22’ 24"""
Ф-30170	Хащовата	Khashchovata	гора	Львівська обл.	р-н Дрогобицький	"N 49° 10’ 25"""	"E 23° 22’ 24"""
Ф-2322	Кропивний	Kropyvnyi	потік	Львівська обл.		"N 48° 57’ 20"""	"E 23° 22’ 30"""
Ф-36850	Свинярка	Svyniarka	гора	Львівська обл.	р-н Сколівський	"N 48° 44’ 55"""	"E 23° 22’ 32"""
Ф-12988	Сониці	Sonytsi	урочище	Львівська обл.	р-н Яворівський	"N 49° 50’ 50"""	"E 23° 22’ 35"""
Ф-14175	Пшанець	Pshanets	гора	Львівська обл.	р-н Сколівський	"N 48° 52’ 8"""	"E 23° 22’ 4"""
Ф-14201	Марадиків	Maradykiv	гора	Львівська обл.	р-н Сколівський	"N 48° 47’ 27"""	"E 23° 22’ 40"""
Ф-36699	Буковець Тернавський	Bukovets Ternavskyi	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 38"""	"E 23° 22’ 41"""
Ф-37059	Явірник	Yavirnyk	гора	Львівська обл.	р-н Сколівський	"N 48° 53’ 29"""	"E 23° 22’ 48"""
Ф-11038	Вершище	Vershyshche	гора	Львівська обл.	р-н Дрогобицький	"N 49° 11’ 20"""	"E 23° 22’ 5"""
Ф-14634	Пограничний	Pohranychnyi	потік	Львівська обл.	р-н Сколівський	"N 49° 3’ 49"""	"E 23° 22’ 50"""
Ф-2989	Дністричка	Dnistrychka	рукав	Львівська обл.		"N 49° 35’ 55"""	"E 23° 22’ 55"""
Ф-14154	Плішка	Plishka	гора	Львівська обл.	р-н Сколівський	"N 48° 54’ 10"""	"E 23° 22’ 56"""
Ф-14629	Зворова Розтока	Zvorova Roztoka	потік	Львівська обл.	р-н Сколівський	"N 49° 2’ 4"""	"E 23° 22’ 58"""
Ф-14196	Ялинки	Yalynky	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 24"""	"E 23° 22’ 59"""
Ф-11039	Товста	Tovsta	гора	Львівська обл.	р-н Дрогобицький	"N 49° 10’ 48"""	"E 23° 23’ 0"""
Ф-34298	Яворівська улоговина	Yavorivska ulohovyna	улоговина	Львівська обл.		"N 49° 56’ 0"""	"E 23° 23’ 0"""
Ф-20329	Задня Прогалина	Zadnia Prohalyna	урочище	Львівська обл.	р-н Сколівський	"N 49° 4’ 37"""	"E 23° 23’ 1"""
Ф-8697	Рівна	Rivna	гора	Закарпатська обл., Львівська обл.		"N 48° 44’ 34"""	"E 23° 23’ 10"""
Ф-10638	Кам`янка	Kamianka	гора	Львівська обл.	р-н Дрогобицький	"N 49° 19’ 15"""	"E 23° 23’ 10"""
Ф-1836	Глинець	Hlynets	річка	Львівська обл.		"N 49° 47’ 30"""	"E 23° 23’ 10"""
Ф-38685	Хащованя	Khashchovania	гора	Львівська обл.	р-н Сколівський	"N 48° 45’ 31"""	"E 23° 23’ 12"""
Ф-14180	Пікуй	Pikui	гора	Львівська обл., Закарпатська обл.		"N 48° 49’ 47"""	"E 23° 23’ 2"""
Ф-3139	Красний	Krasnyi	потік	Львівська обл.		"N 49° 2’ 40"""	"E 23° 23’ 20"""
Ф-31580	Погорець	Pohorets	урочище	Львівська обл.	р-н Сколівський	"N 48° 48’ 6"""	"E 23° 23’ 22"""
Ф-18239	Вари	Vary	гора	Львівська обл.	р-н Сколівський	"N 49° 6’ 35"""	"E 23° 23’ 22"""
Ф-14741	Дупловець	Duplovets	гора	Львівська обл.	Сколівський р-н	"N 49° 12’ 22"""	"E 23° 23’ 23"""
Ф-20582	Дупловець	Duplovets	гора	Львівська обл.	р-н Сколівський	"N 49° 12’ 22"""	"E 23° 23’ 23"""
Ф-20061	Долини	Dolyny	урочище	Львівська обл.	р-н Яворівський	"N 49° 58’ 43"""	"E 23° 23’ 25"""
Ф-24698	Мочар	Mochar	урочище	Львівська обл.	р-н Самбірський	"N 49° 28’ 57"""	"E 23° 23’ 28"""
Ф-14635	Сегольний	Seholnyi	потік	Львівська обл.	р-н Сколівський	"N 49° 3’ 12"""	"E 23° 23’ 3"""
Ф-14174	Тростян	Trostian	гора	Львівська обл.	р-н Сколівський	"N 48° 51’ 27"""	"E 23° 23’ 32"""
Ф-14003	Секул	Sekul	гора	Львівська обл.	р-н Сколівський	"N 49° 1’ 18"""	"E 23° 23’ 34"""
Ф-36785	Буковець	Bukovets	гора	Львівська обл.	р-н Сколівський	"N 48° 47’ 49"""	"E 23° 23’ 35"""
Ф-2327	Сможанка	Smozhanka	потік	Львівська обл.		"N 48° 56’ 20"""	"E 23° 23’ 35"""
Ф-14742	Масловець	Maslovets	гора	Львівська обл.	Сколівський р-н	"N 49° 12’ 51"""	"E 23° 23’ 40"""
Ф-24687	Масловець	Maslovets	гора	Львівська обл.	р-н Сколівський	"N 49° 12’ 51"""	"E 23° 23’ 40"""
Ф-2227	Сопіт	Sopit	потік	Львівська обл.		"N 49° 9’ 10"""	"E 23° 23’ 40"""
Ф-20561	Зелоне	Zelone	урочище	Львівська обл.	р-н Сколівський	"N 48° 57’ 40"""	"E 23° 23’ 49"""
Ф-14839	Яблуновець	Yablunovets	гора	Львівська обл.	Сколівський р-н	"N 49° 0’ 19"""	"E 23° 23’ 5"""
Ф-33767	Яблуновець	Yablunovets	гора	Львівська обл.	р-н Сколівський	"N 49° 0’ 19"""	"E 23° 23’ 5"""
Ф-2233	Велика Бутивля	Velyka Butyvlia	річка	Львівська обл.		"N 49° 2’ 5"""	"E 23° 23’ 50"""
Ф-14632	Мала Бутивля	Mala Butyvlia	потік	Львівська обл.	р-н Сколівський	"N 49° 2’ 4"""	"E 23° 23’ 51"""
Ф-14647	Панасівка	Panasivka	потік	Львівська обл.	р-н Сколівський	"N 48° 58’ 58"""	"E 23° 23’ 52"""
Ф-45428	Пшонецький	Pshonetskyi	потік	Львівська обл.	р-н Сколівський	"N 48° 54’ 51"""	"E 23° 23’ 56"""
Ф-13974	Згар	Zghar	гора	Львівська обл.	р-н Сколівський	"N 49° 2’ 47"""	"E 23° 23’ 56"""
Ф-14210	Рівна	Rivna	гора	Львівська обл.	р-н Сколівський	"N 48° 44’ 32"""	"E 23° 23’ 9"""
Ф-13897	Кічера	Kichera	гора	Львівська обл.	р-н Сколівський	"N 49° 9’ 56"""	"E 23° 24’ 0"""
Ф-14172	Менчил	Menchyl	гора	Львівська обл.	р-н Сколівський	"N 48° 52’ 42"""	"E 23° 24’ 10"""
Ф-1966	Радичів	Radychiv	річка	Львівська обл.		"N 49° 21’ 40"""	"E 23° 24’ 10"""
Ф-32047	Червоне	Chervone	урочище	Львівська обл.	р-н Сколівський	"N 49° 3’ 50"""	"E 23° 24’ 14"""
Ф-14636	Ванч Верхній	Vanch Verkhnii	болото	Львівська обл.	р-н Сколівський	"N 49° 27’ 2"""	"E 23° 24’ 19"""
Ф-1698	Вонячка	Voniachka	річка	Львівська обл.		"N 50° 3’ 0"""	"E 23° 24’ 20"""
Ф-2174	Тернавка	Ternavka	потік	Львівська обл.		"N 49° 21’ 28"""	"E 23° 24’ 25"""
Ф-14185	Плишкі	Plyshki	гора	Львівська обл.	р-н Сколівський	"N 48° 49’ 27"""	"E 23° 24’ 28"""
Ф-11021	Турків	Turkiv	гора	Львівська обл.	р-н Сколівський	"N 49° 12’ 45"""	"E 23° 24’ 28"""
Ф-24743	Маньки	Manky	урочище	Львівська обл.	р-н Яворівський	"N 49° 59’ 49"""	"E 23° 24’ 3"""
Ф-30681	Ставки	Stavky	скеля	Львівська обл.	р-н Сколівський	"N 49° 11’ 26"""	"E 23° 24’ 34"""
Ф-13931	Ясенець	Yasenets	гора	Львівська обл.	р-н Сколівський	"N 49° 6’ 32"""	"E 23° 24’ 36"""
Ф-21788	Гнила	Hnyla	гора	Львівська обл.	р-н Сколівський	"N 48° 44’ 9"""	"E 23° 24’ 37"""
Ф-36543	Маринців Верх	Maryntsiv Verkh	гора	Львівська обл.	р-н Сколівський	"N 48° 51’ 14"""	"E 23° 24’ 37"""
Ф-13359	Бухів	Bukhov	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 14’ 0"""	"E 23° 24’ 40"""
Ф-38625	Розверша	Rozversha	гора	Львівська обл.	р-н Сколівський	"N 48° 53’ 35"""	"E 23° 24’ 44"""
Ф-37161	Жлуб	Zhlub	гора	Львівська обл.	р-н Сколівський	"N 48° 50’ 48"""	"E 23° 24’ 46"""
Ф-14139	Обнова	Obnova	гора	Львівська обл.	р-н Сколівський	"N 48° 57’ 22"""	"E 23° 24’ 47"""
Ф-24480	Мурашків	Murashkiv	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 19’ 42"""	"E 23° 24’ 47"""
Ф-1927	Черхава	Cherkhava	річка	Львівська обл.		"N 49° 28’ 20"""	"E 23° 24’ 5"""
Ф-14637	Ванч Нижній	Vanch Nyzhnii	потік	Львівська обл.	р-н Сколівський	"N 49° 1’ 32"""	"E 23° 24’ 50"""
Ф-2228	Данилівський	Danylivskyi	потік	Львівська обл.		"N 49° 8’ 50"""	"E 23° 24’ 50"""
Ф-20125	Кернички	Kernychky	урочище	Львівська обл.	р-н Сколівський	"N 48° 59’ 44"""	"E 23° 24’ 51"""
Ф-10971	Верх	Verkh	гора	Львівська обл.	р-н Дрогобицький	"N 49° 14’ 55"""	"E 23° 24’ 57"""
Ф-13918	Лишків	Lyshkiv	гора	Львівська обл.	р-н Сколівський	"N 49° 8’ 11"""	"E 23° 24’ 8"""
Ф-25548	Менчил	Menchyl	урочище	Львівська обл.	р-н Сколівський	"N 48° 55’ 51"""	"E 23° 24’ 9"""
Ф-13354	Ліс-Жадар	Lis-Zhadar	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 15’ 28"""	"E 23° 25’ 0"""
Ф-1822	Гноянець	Hnoianets	річка	Львівська обл.		"N 49° 56’ 50"""	"E 23° 25’ 0"""
Ф-14200	Кичера	Kychera	гора	Львівська обл.	р-н Сколівський	"N 48° 46’ 59"""	"E 23° 25’ 1"""
Ф-12921	Гомінец-Нижній	Hominets-Nyzhnii	урочище	Львівська обл.	р-н Сколівський	"N 48° 58’ 30"""	"E 23° 25’ 10"""
Ф-14153	Маківка	Makivka	гора	Львівська обл.	р-н Сколівський	"N 48° 54’ 16"""	"E 23° 25’ 11"""
Ф-14140	Солиган	Solyhan	гора	Львівська обл.	р-н Сколівський	"N 48° 56’ 41"""	"E 23° 25’ 12"""
Ф-29495	Турчанка	Turchanka	гора	Львівська обл.	р-н Сколівський	"N 48° 45’ 39"""	"E 23° 25’ 13"""
Ф-14198	Ільза	Ilza	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 40"""	"E 23° 25’ 13"""
Ф-14932	Яровище	Yarovyshche	гора	Львівська обл.	Сколівський р-н	"N 48° 55’ 51"""	"E 23° 25’ 13"""
Ф-32372	Яровище	Yarovyshche	гора	Львівська обл.	р-н Сколівський	"N 48° 55’ 51"""	"E 23° 25’ 13"""
Ф-3140	Секульський	Sekulskyi	потік	Львівська обл.		"N 49° 0’ 23"""	"E 23° 25’ 15"""
Ф-33994	Сколівські Бескиди	Skolivski Beskydy	гірський масив	Львівська обл., Івано-Франківська обл.		"N 49° 3’ 56"""	"E 23° 25’ 17"""
Ф-14132	Кичера 4-а	Kychera 4-a	гора	Львівська обл.	р-н Сколівський	"N 48° 58’ 51"""	"E 23° 25’ 18"""
Ф-13919	Піжа	Pizha	гора	Львівська обл.	р-н Сколівський	"N 49° 7’ 47"""	"E 23° 25’ 18"""
Ф-21446	Залісся	Zalissia	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 21’ 8"""	"E 23° 25’ 19"""
Ф-13961	Парашка	Parashka	гора	Львівська обл.	р-н Сколівський	"N 49° 4’ 15"""	"E 23° 25’ 2"""
Ф-14141	Яровище	Yarovyshche	гора	Львівська обл.	р-н Сколівський	"N 48° 56’ 41"""	"E 23° 25’ 20"""
Ф-18942	Гаврилівка	Havrylivka	урочище	Львівська обл.	р-н Сколівський	"N 49° 3’ 10"""	"E 23° 25’ 21"""
Ф-14834	Тимкин Верх	Tymkyn Verkh	гора	Львівська обл.	Сколівський р-н	"N 49° 3’ 48"""	"E 23° 25’ 26"""
Ф-33568	Тимкин Верх	Tymkyn Verkh	гора	Львівська обл.	р-н Сколівський	"N 49° 3’ 48"""	"E 23° 25’ 26"""
Ф-11009	Цюховий	Tsiukhovyi	хребет	Львівська обл.	р-н Дрогобицький	"N 49° 13’ 23"""	"E 23° 25’ 30"""
Ф-14638	Хемчик	Khemchyk	потік	Львівська обл.	р-н Сколівський	"N 49° 0’ 58"""	"E 23° 25’ 40"""
Ф-2351	Ялинкувата	Yalynkuvata	річка	Львівська обл.		"N 48° 46’ 50"""	"E 23° 25’ 41"""
Ф-38631	Припір	Prypir	гора	Львівська обл.	р-н Сколівський	"N 48° 49’ 26"""	"E 23° 25’ 41"""
Ф-20479	Клітки	Klitky	урочище	Львівська обл.	р-н Яворівський	"N 50° 0’ 7"""	"E 23° 25’ 43"""
Ф-2229	Бутивля	Butyvlia	річка	Львівська обл.		"N 49° 0’ 35"""	"E 23° 25’ 45"""
Ф-12992	Никловицькі-Хутора	Nyklovytski-Khutora	урочище	Львівська обл.	р-н Самбірський	"N 49° 45’ 5"""	"E 23° 25’ 45"""
Ф-13920	Клютчина	Kliutchyna	гора	Львівська обл.	р-н Сколівський	"N 49° 8’ 6"""	"E 23° 25’ 48"""
Ф-26689	Мала Славка	Mala Slavka	гора	Львівська обл.	р-н Сколівський	"N 48° 45’ 2"""	"E 23° 25’ 50"""
Ф-14841	Зелена	Zelena	гора	Львівська обл.	Сколівський р-н	"N 49° 3’ 29"""	"E 23° 25’ 52"""
Ф-19876	Зелена	Zelena	гора	Львівська обл.	р-н Сколівський	"N 49° 3’ 29"""	"E 23° 25’ 52"""
Ф-36855	Угрaд	Uhrad	гора	Львівська обл.	р-н Сколівський	"N 48° 43’ 35"""	"E 23° 25’ 53"""
Ф-11016	Дів	Div	гора	Львівська обл.	р-н Сколівський	"N 49° 12’ 2"""	"E 23° 25’ 53"""
Ф-3114	Чеча	Checha	потік	Львівська обл.		"N 49° 19’ 50"""	"E 23° 26’ 0"""
Ф-1965	Броничара	Bronychara	річка	Львівська обл.		"N 49° 26’ 35"""	"E 23° 26’ 0"""
Ф-14618	Уріч	Urich	річка	Львівська обл.	р-н Сколівський	"N 49° 8’ 50"""	"E 23° 26’ 12"""
Ф-14131	Києвець	Kyievets	гора	Львівська обл.	р-н Сколівський	"N 48° 59’ 32"""	"E 23° 26’ 14"""
Ф-24606	Новина	Novyna	урочище	Львівська обл.	р-н Яворівський	"N 49° 52’ 53"""	"E 23° 26’ 2"""
Ф-38686	Кичерка	Kycherka	гора	Львівська обл.	р-н Сколівський	"N 48° 50’ 8"""	"E 23° 26’ 22"""
Ф-13964	Оброслий Верх	Obroslyi Verkh	гора	Львівська обл.	р-н Сколівський	"N 49° 3’ 15"""	"E 23° 26’ 25"""
Ф-13374	Пустельно	Pustelno	урочище	Львівська обл.	р-н Сколівський	"N 49° 12’ 45"""	"E 23° 26’ 27"""
Ф-2347	Грабовець	Hrabovets	потік	Львівська обл.		"N 48° 54’ 20"""	"E 23° 26’ 30"""
Ф-38626	Кремінь	Kremin	гора	Львівська обл.	р-н Сколівський	"N 48° 52’ 12"""	"E 23° 26’ 35"""
Ф-14933	Яхистів	Yakhystiv	гора	Львівська обл.	Сколівський р-н	"N 48° 56’ 0"""	"E 23° 26’ 35"""
Ф-32217	Яхистів	Yakhystiv	гора	Львівська обл.	р-н Сколівський	"N 48° 56’ 0"""	"E 23° 26’ 35"""
Ф-12985	Високий Ліс	Vysokyi Lis	урочище	Львівська обл.	р-н Яворівський	"N 49° 52’ 23"""	"E 23° 26’ 40"""
Ф-14833	Дзял	Dzial	гора	Львівська обл.	Сколівський р-н	"N 49° 4’ 58"""	"E 23° 26’ 41"""
Ф-45215	Павлюків	Pavliukiv	потік	Львівська обл.	р-н Сколівський	"N 48° 45’ 40"""	"E 23° 26’ 50"""
Ф-14151	Скубениця	Skubenytsia	гора	Львівська обл.	р-н Сколівський	"N 48° 53’ 37"""	"E 23° 26’ 52"""
Ф-27287	Прочиле	Prochyle	урочище	Львівська обл.	р-н Сколівський	"N 49° 11’ 47"""	"E 23° 26’ 53"""
Ф-18276	Гори	Hory	урочище	Львівська обл.	р-н Сколівський	"N 49° 8’ 50"""	"E 23° 26’ 53"""
Ф-14940	Плішка	Plishka	гора	Львівська обл.	Сколівський р-н	"N 48° 46’ 57"""	"E 23° 26’ 57"""
Ф-28768	Плішка	Plishka	гора	Львівська обл.	р-н Сколівський	"N 48° 46’ 57"""	"E 23° 26’ 57"""
Ф-20990	Довгий Горб	Dovhyi Horb	гора	Львівська обл.	р-н Сколівський	"N 49° 4’ 6"""	"E 23° 26’ 57"""
Ф-38133	Клеша	Klesha	ліс	Львівська обл.	р-н Яворівський	"N 50° 4’ 24"""	"E 23° 26’ 58"""
Ф-14133	Кремінні	Kreminni	гора	Львівська обл.	р-н Сколівський	"N 48° 58’ 21"""	"E 23° 26’ 7"""
Ф-13933	Кобила	Kobyla	гора	Львівська обл.	р-н Сколівський	"N 49° 7’ 9"""	"E 23° 26’ 7"""
Ф-14652	Ялина	Yalyna	потік	Львівська обл.	р-н Сколівський	"N 48° 45’ 42"""	"E 23° 27’ 0"""
Ф-14934	Путище	Putyshche	гора	Львівська обл.	Сколівський р-н	"N 48° 54’ 59"""	"E 23° 27’ 0"""
Ф-27141	Путище	Putyshche	гора	Львівська обл.	р-н Сколівський	"N 48° 54’ 59"""	"E 23° 27’ 0"""
Ф-13355	Забукове	Zabukove	урочище	Львівська обл.	р-н Дрогобицький	"N 49° 14’ 55"""	"E 23° 27’ 0"""
Ф-2350	Славська	Slavska	річка	Львівська обл.		"N 48° 50’ 56"""	"E 23° 27’ 10"""
Ф-2941	Якша	Yaksha	потік	Львівська обл.		"N 49° 57’ 8"""	"E 23° 27’ 10"""
Ф-15470	Кичера 3-я	Kychera 3-ya	гора	Львівська обл.	Сколівський р-н	"N 48° 57’ 35"""	"E 23° 27’ 14"""
Ф-23332	Кичера 3-я	Kychera 3-ya	гора	Львівська обл.	р-н Сколівський	"N 48° 57’ 35"""	"E 23° 27’ 14"""
Ф-35088	Сколівські Бескиди	Skolivski Beskydy	гірський масив	Львівська обл.	р-н Сколівський	"N 48° 57’ 32"""	"E 23° 27’ 15"""
Ф-36942	Уград	Uhrad	гора	Львівська обл.	р-н Сколівський	"N 48° 43’ 50"""	"E 23° 27’ 16"""
Ф-10975	Вага	Vaha	гора	Львівська обл.	р-н Дрогобицький, р-н Сколівський	"N 49° 13’ 50"""	"E 23° 27’ 2"""
Ф-14937	Мораловий-Верх	Moralovyi-Verkh	гора	Львівська обл.	Сколівський р-н	"N 48° 48’ 33"""	"E 23° 27’ 32"""
Ф-25366	Мораловий-Верх	Moralovyi-Verkh	гора	Львівська обл.	р-н Сколівський	"N 48° 48’ 33"""	"E 23° 27’ 32"""
Ф-28664	Перциляція	Pertsyliatsiia	урочище	Львівська обл.	р-н Яворівський	"N 49° 51’ 8"""	"E 23° 27’ 36"""
Ф-14620	Ямільниця	Yamilnitsa	річка	Львівська обл.	р-н Сколівський	"N 49° 8’ 18"""	"E 23° 27’ 36"""
Ф-31287	Свининці	Svynyntsi	гора	Львівська обл.	р-н Сколівський	"N 48° 57’ 11"""	"E 23° 27’ 41"""
Ф-1892	Стривігор	Stryvihor	річка	Львівська обл.		"N 49° 35’ 30"""	"E 23° 27’ 50"""
Ф-14173	Кльова	Klova	гора	Львівська обл.	р-н Сколівський	"N 48° 52’ 56"""	"E 23° 27’ 53"""
Ф-23734	Корчанка	Korchanka	гора	Львівська обл.	р-н Сколівський	"N 49° 2’ 59"""	"E 23° 27’ 8"""
Ф-21473	Гнатуси	Hnatusy	урочище	Львівська обл.	р-н Яворівський	"N 49° 58’ 38"""	"E 23° 27’ 9"""
Ф-2262	Вишниця	Vyshytsia	річка	Львівська обл.		"N 49° 19’ 35"""	"E 23° 28’ 0"""
Ф-14621	Зажече	Zazheche	потік	Львівська обл.	р-н Сколівський	"N 49° 7’ 58"""	"E 23° 28’ 0"""
Ф-2325	Головчанка	Holovchanka	річка	Львівська обл.		"N 48° 54’ 5"""	"E 23° 28’ 10"""
Ф-13962	Кічера	Kichera	гора	Львівська обл.	р-н Сколівський	"N 49° 4’ 8"""	"E 23° 28’ 10"""
Ф-32698	Ямельничка	Yamelnychka	урочище	Львівська обл.	р-н Сколівський	"N 49° 8’ 29"""	"E 23° 28’ 10"""
Ф-28481	Писочок	Pysochok	урочище	Львівська обл.	р-н Сколівський	"N 48° 45’ 57"""	"E 23° 28’ 11"""
Ф-41377	Гуркало	Hurkalo	водоспад	Львівська обл.	р-н Сколівський	"N 49° 4’ 56"""	"E 23° 28’ 13"""
Ф-3142	Орява	Oriava	річка	Львівська обл.		"N 49° 0’ 10"""	"E 23° 28’ 15"""
