Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-11721	Казійська Долина	Kaziiska Dolyna	балка	Одеська обл.	р-н Кілійський, р-н Татарбунарський	"N 45° 41’ 35"""	"E 29° 24’ 25"""
Ф-11950	Кам'яна	Kamiana	гора	Одеська обл.	р-н Саратський	"N 45° 59’ 30"""	"E 29° 35’ 35"""
Ф-11957	Сарата	Sarata	хребет	Одеська обл.	р-н Саратський	"N 45° 59’ 15"""	"E 29° 39’ 35"""
Ф-11962	Улентерівка	Ulenterivka	балка	Одеська обл.	р-н Саратський	"N 45° 58’ 15"""	"E 29° 50’ 35"""
Ф-11968	Кундук	Kunduk	хребет	Одеська обл.	"р-н Саратський, р-н
Татарбунарський"	"N 45° 55’ 54"""	"E 29° 39’ 29"""
Ф-11974	Сарияри	Saryiary	балка	Одеська обл.	"р-н Саратський, р-н
Татарбунарський"	"N 45° 55’ 50"""	"E 29° 49’ 20"""
Ф-11983	Глибока	Hlyboka	балка	Одеська обл.	р-н Татарбунарський	"N 45° 55’ 20"""	"E 29° 53’ 40"""
Ф-11992	Глибока	Hlyboka	балка	Одеська обл.	"р-н Саратський, р-н
Татарбунарський"	"N 45° 53’ 40"""	"E 29° 47’ 10"""
Ф-11996	Попова	Popova	балка	Одеська обл.	р-н Татарбунарський	"N 45° 51’ 30"""	"E 29° 44’ 55"""
Ф-12004	Баштанка	Bashtanka	балка	Одеська обл.	р-н Татарбунарський	"N 45° 52’ 20"""	"E 29° 35’ 42"""
Ф-12018	Нікулаєвичі	Nikulaievychi	балка	Одеська обл.	р-н Татарбунарський	"N 45° 46’ 55"""	"E 29° 30’ 50"""
Ф-12022	Адинка	Adynka	балка	Одеська обл.	р-н Татарбунарський	"N 45° 46’ 29"""	"E 29° 35’ 50"""
Ф-12026	Галанівка	Halanivka	балка	Одеська обл.	р-н Татарбунарський	"N 45° 42’ 40"""	"E 29° 32’ 45"""
Ф-12028	Будур	Budur	балка	Одеська обл.	р-н Татарбунарський	"N 45° 50’ 25"""	"E 29° 50’ 15"""
Ф-12031	Мартаза	Martaza	балка	Одеська обл.	р-н Татарбунарський	"N 45° 48’ 5"""	"E 29° 49’ 50"""
Ф-12034	Магала	Mahala	балка	Одеська обл.	р-н Татарбунарський	"N 45° 46’ 17"""	"E 29° 46’ 50"""
Ф-12039	Глибока	Hlyboka	балка	Одеська обл.	р-н Татарбунарський	"N 45° 57’ 20"""	"E 30° 0’ 30"""
Ф-12047	Заболоткінова	Zabolotkinova	балка	Одеська обл.	р-н Білгород-Дністровський	"N 45° 58’ 30"""	"E 30° 8’ 10"""
Ф-12048	Базар'янка	Bazarianka	балка	Одеська обл.	"р-н Білгород-Дністровський, р-н
Татарбунарський"	"N 45° 55’ 55"""	"E 30° 8’ 50"""
Ф-12051	Бужори	Buzhory	балка	Одеська обл.	р-н Ренійський	"N 45° 31’ 45"""	"E 28° 0’ 17"""
Ф-12060	Каптамонулуй	Kaptamonului	балка	Одеська обл.	р-н Ренійський	"N 45° 31’ 35"""	"E 28° 20’ 25"""
Ф-12063	Хаджи-Гойчу	Khadzhy-Hoichu	балка	Одеська обл.	р-н Ренійський	"N 45° 31’ 5"""	"E 28° 23’ 45"""
Ф-12068	Мандрешть	Mandresht	балка	Одеська обл.	р-н Ренійський	"N 45° 28’ 40"""	"E 28° 16’ 15"""
Ф-12101	Ізвори	Izvory	долина	Одеська обл.	р-н Ренійський	"N 45° 21’ 10"""	"E 28° 28’ 18"""
Ф-12111	Гузгань	Huzghan	долина	Одеська обл.	р-н Болградський	"N 45° 37’ 10"""	"E 28° 32’ 32"""
Ф-12119	Катрибуцянка	Katrybutsianka	долина	Одеська обл.	р-н Болградський	"N 45° 36’ 0"""	"E 28° 33’ 50"""
Ф-12123	Воля Болбока	Volia Bolboka	балка	Одеська обл.	р-н Ренійський	"N 45° 34’ 30"""	"E 28° 30’ 55"""
Ф-12126	Вайсальска	Vaisalska	балка	Одеська обл.	р-н Болградський	"N 45° 39’ 29"""	"E 28° 54’ 45"""
Ф-12135	Кераман	Keraman	балка	Одеська обл.	р-н Болградський,  р-н Ізмаїльський	"N 45° 36’ 15"""	"E 28° 51’ 50"""
Ф-12138	Бирнова	Byrnova	балка	Одеська обл.	р-н Болградський	"N 45° 30’ 35"""	"E 28° 45’ 40"""
Ф-12144	Катрабуцомка	Katrabutsomka	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 31’ 35"""	"E 28° 49’ 55"""
Ф-12153	Вірменська	Virmenska	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 30’ 12"""	"E 28° 53’ 0"""
Ф-12156	Гуцульська	Hutsulska	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 28’ 30"""	"E 28° 46’ 18"""
Ф-12164	Дандарська	Dandarska	долина	Одеська обл.	р-н Ізмаїльський	"N 45° 27’ 20"""	"E 28° 41’ 50"""
Ф-12170	Константін	Konstantin	балка	Одеська обл.	р-н Ренійський	"N 45° 25’ 5"""	"E 28° 32’ 45"""
Ф-12185	Казійська Долина	Kaziiska Dolyna	балка	Одеська обл.	р-н Кілійський	"N 45° 38’ 40"""	"E 29° 26’ 40"""
Ф-12187	Фурманка	Furmanka	гора	Одеська обл.	р-н Кілійський	"N 45° 37’ 35"""	"E 29° 15’ 44"""
Ф-12194	Каназір	Kanazir	балка	Одеська обл.	р-н Ізмаїльський, р-н Кілійський	"N 45° 38’ 3"""	"E 29° 5’ 40"""
Ф-12196	Анаяі Дольська	Anaiai Dolska	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 37’ 15"""	"E 29° 0’ 50"""
Ф-12204	Єніка	Yenika	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 33’ 10"""	"E 29° 4’ 55"""
Ф-12207	Китай	Kytai	гора	Одеська обл.	р-н Кілійський	"N 45° 33’ 50"""	"E 29° 12’ 10"""
Ф-12210	Серате	Serate	долина	Одеська обл.	р-н Кілійський	"N 45° 33’ 5"""	"E 29° 23’ 35"""
Ф-12215	Шевченкове	Shevchenkove	балка	Одеська обл.	р-н Кілійський	"N 45° 32’ 10"""	"E 29° 17’ 40"""
Ф-12216	Фурманська	Furmanska	балка	Одеська обл.	р-н Кілійський	"N 45° 32’ 0"""	"E 29° 14’ 45"""
Ф-12219	Китайська	Kytaiska	балка	Одеська обл.	р-н Кілійський	"N 45° 32’ 0"""	"E 29° 13’ 40"""
Ф-12229	Бурова Кішла	Burova Kishla	балка	Одеська обл.	р-н Кілійський	"N 45° 37’ 5"""	"E 29° 35’ 0"""
Ф-12232	Таранська	Taranska	балка	Одеська обл.	р-н Кілійський, р-н Татарбунарський	"N 45° 39’ 0"""	"E 29° 34’ 18"""
Ф-12240	Кам'яна	Kamiana	гора	Одеська обл.	р-н Ренійський	"N 45° 19’ 10"""	"E 28° 24’ 50"""
Ф-12244	Горбанське пасмо	Horbanske pasmo	пасмо	Одеська обл.	р-н Ізмаїльський	"N 45° 14’ 45"""	"E 28° 40’ 20"""
Ф-12252	Ларіонове	Larionove	пасмо	Одеська обл.	р-н Ізмаїльський	"N 45° 15’ 45"""	"E 28° 45’ 20"""
Ф-12253	Причорноморська низовина	Prychornomorska nyzovyna	низовина	"Одеська обл., Миколаївська обл., Херсонська
обл., Запорізька обл."		"N 47° 16’ 10"""	"E 32° 15’ 20"""
Ф-12254	Дунай-Дністровська рівнина	Dunai-Dnistrovska rivnyna	річка	Одеська обл.		"N 45° 53’ 30"""	"E 29° 20’ 10"""
Ф-12325	Кучурганська рівнина	Kuchurhanska rivnyna	рівнина	Одеська обл.		"N 47° 2’ 30"""	"E 29° 54’ 25"""
Ф-12338	Балтська рівнина	Baltska rivnyna	рівнина	"Одеська обл., Миколаївська обл., Вінницька
обл."		"N 47° 16’ 20"""	"E 30° 44’ 10"""
Ф-13631	Маленька коса	Malenka kosa	коса	Одеська обл.		"N 45° 40’ 27"""	"E 29° 42’ 46"""
Ф-13635	Попова	Popova	коса	Одеська обл.		"N 45° 42’ 19"""	"E 29° 40’ 54"""
Ф-13637	Шаганська коса	Shahanska kosa	коса	Одеська обл.		"N 45° 44’ 28"""	"E 29° 41’ 2"""
Ф-13639	Баджакулуй	Badzhakului	півострів	Одеська обл.		"N 45° 24’ 24"""	"E 28° 24’ 12"""
Ф-13641	Малого Татару	Maloho Tataru	озеро	Одеська обл.		"N 45° 20’ 58"""	"E 28° 59’ 56"""
Ф-13644	Кислицький	Kyslytskyi	острів	Одеська обл.		"N 45° 24’ 21"""	"E 29° 7’ 46"""
Ф-13647	Степовий	Stepovyi	острів	Одеська обл.		"N 45° 27’ 8"""	"E 29° 11’ 18"""
Ф-13650	Машенька	Mashenka	острів	Одеська обл.		"N 45° 26’ 20"""	"E 29° 13’ 52"""
Ф-13652	Катенька	Katenka	острів	Одеська обл.		"N 45° 25’ 28"""	"E 29° 12’ 54"""
Ф-13654	Великий Даллер	Velykyi Daller	острів	Одеська обл.		"N 45° 22’ 48"""	"E 29° 5’ 39"""
Ф-13655	Малий Даллер	Malyi Daller	острів	Одеська обл.		"N 45° 22’ 10"""	"E 29° 3’ 44"""
Ф-13656	Єрмаков	Yermakov	острів	Одеська обл.		"N 45° 25’ 57"""	"E 29° 30’ 31"""
Ф-13657	Салмановський	Salmanovskyi	острів	Одеська обл.		"N 45° 27’ 27"""	"E 29° 25’ 56"""
Ф-13659	Стамбульський	Stambulskyi	острів	Одеська обл.		"N 45° 21’ 19"""	"E 29° 39’ 27"""
Ф-13674	Піщаний	Pishchanyi	острів	Одеська обл.		"N 45° 22’ 32"""	"E 29° 41’ 8"""
Ф-13677	Анкудінов	Ankudinov	острів	Одеська обл.		"N 45° 23’ 39"""	"E 29° 42’ 30"""
Ф-13679	Очаківський	Ochakivskyi	острів	Одеська обл.		"N 45° 24’ 14"""	"E 29° 40’ 3"""
Ф-13681	Полуденний	Poludennyi	острів	Одеська обл.		"N 45° 25’ 39"""	"E 29° 42’ 32"""
Ф-13684	Гнеушев	Hneushev	озеро	Одеська обл.		"N 45° 26’ 52"""	"E 29° 44’ 48"""
Ф-13688	Потапівська Коса	Potapivska Kosa	острів	Одеська обл.		"N 45° 27’ 0"""	"E 29° 46’ 44"""
Ф-13692	Прорвин	Prorvyn	острів	Одеська обл.		"N 45° 27’ 38"""	"E 29° 44’ 0"""
Ф-13697	Шабаш	Shabash	острів	Одеська обл.		"N 45° 27’ 20"""	"E 29° 40’ 30"""
Ф-13699	Північний	Pivnichnyi	острів	Одеська обл.		"N 45° 27’ 2"""	"E 29° 40’ 54"""
Ф-13701	Білгородський	Bilhorodskyi	острів	Одеська обл.		"N 45° 26’ 27"""	"E 29° 38’ 20"""
Ф-13704	Кубанський	Kubanskyi	острів	Одеська обл.		"N 45° 17’ 56"""	"E 29° 42’ 23"""
Ф-13706	Лімба	Limba	острів	Одеська обл.		"N 45° 14’ 48"""	"E 29° 40’ 35"""
Ф-13709	Курільські	Kurylski	острови	Одеська обл.		"N 45° 12’ 48"""	"E 29° 42’ 7"""
Ф-13712	Іспартиця	Ispartytsia	острів	Одеська обл.		"N 45° 18’ 2"""	"E 28° 35’ 51"""
Ф-13715	Стрілка	Strilka	острів	Одеська обл.		"N 45° 16’ 20"""	"E 28° 40’ 56"""
Ф-13717	Піщаний	Pishchanyi	острів	Одеська обл.		"N 45° 17’ 29"""	"E 28° 41’ 34"""
Ф-13719	Круглий	Kruhlyi	острів	Одеська обл.		"N 45° 17’ 11"""	"E 28° 42’ 8"""
Ф-13720	Шкелька	Shkelka	острів	Одеська обл.		"N 45° 19’ 34"""	"E 28° 42’ 12"""
Ф-13721	Великий Фонтан	Velykyi Fontan	мис	Одеська обл.		"N 46° 22’ 32"""	"E 30° 45’ 11"""
Ф-13722	Ланжерон	Lanzheron	мис	Одеська обл.		"N 46° 28’ 35"""	"E 30° 45’ 59"""
Ф-13724	Північний Одеський	Pivnichnyi Odeskyi	мис	Одеська обл.		"N 46° 33’ 0"""	"E 30° 49’ 11"""
Ф-13727	Дофіновський	Dofinovskyi	мис	Одеська обл.		"N 46° 34’ 29"""	"E 30° 55’ 1"""
Ф-13734	Бурнас	Burnas	мис	Одеська обл.		"N 45° 49’ 24"""	"E 30° 8’ 31"""
Ф-13739	Сичавський	Sychavskyi	мис	Одеська обл.		"N 46° 36’ 59"""	"E 31° 7’ 52"""
Ф-14703	Гука	Huka	курган	Одеська обл.	Березівський р-н	"N 46° 59’ 19"""	"E 31° 12’ 46"""
Ф-14712	Соф'ян	Sofian	курган	Одеська обл.	Ізмаїльський р-н	"N 45° 26’ 46"""	"E 28° 51’ 36"""
Ф-14713	Георгіїв	Heorhiiv	курган	Одеська обл.	Ізмаїльський р-н	"N 45° 26’ 40"""	"E 28° 50’ 15"""
Ф-14715	Луї Романа	Lui Romana	курган	Одеська обл.	Ренійський р-н	"N 45° 22’ 48"""	"E 28° 30’ 36"""
Ф-14716	Кирна	Kyrna	курган	Одеська обл.	Ренійський р-н	"N 45° 25’ 36"""	"E 28° 30’ 5"""
Ф-14718	Микитова Могила	Mykytova Mohyla	курган	Одеська обл.	Болградський р-н	"N 45° 36’ 58"""	"E 28° 33’ 46"""
Ф-14719	Саул	Saul	курган	Одеська обл.	Ренійський р-н	"N 45° 28’ 35"""	"E 28° 20’ 32"""
Ф-14726	Роман	Roman	курган	Одеська обл.	Тарутинський р-н	"N 46° 3’ 31"""	"E 29° 0’ 13"""
Ф-14786	Борисівка	Borysivka	гора	Одеська обл.	Татарбунарський р-н	"N 45° 46’ 14"""	"E 29° 37’ 2"""
Ф-14852	Татарська	Tatarska	курган	Одеська обл.	Біляївський р-н	"N 46° 26’ 43"""	"E 30° 35’ 21"""
Ф-14853	Милітар	Mylitar	курган	Одеська обл.	Ізмаїльський р-н	"N 45° 28’ 43"""	"E 28° 46’ 38"""
Ф-14854	Дундова	Dundova	гора	Одеська обл.	Роздільнянський р-н	"N 46° 50’ 44"""	"E 29° 54’ 0"""
Ф-15055	Лиса	Lysa	гора	Одеська обл.	Ширяївський р-н	"N 47° 29’ 34"""	"E 30° 16’ 21"""
Ф-15744	2-Ліс	2-Lis	балка	Одеська обл.	р-н Великомихайлівський	"N 47° 4’ 23"""	"E 29° 47’ 32"""
Ф-15811	Ада	Ada	балка	Одеська обл.	р-н Ренійський	"N 45° 29’ 2"""	"E 28° 31’ 51"""
Ф-15812	Адамівка	Adamivka	урочище	Одеська обл.	р-н Подільський	"N 47° 47’ 32"""	"E 29° 25’ 59"""
Ф-15854	Баги	Bahy	урочище	Одеська обл.	р-н Кілійський	"N 45° 35’ 43"""	"E 29° 27’ 10"""
Ф-15878	Адинка	Adynka	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 32’ 42"""	"E 28° 56’ 20"""
Ф-15906	Аккерманська	Akkermanska	балка	Одеська обл.	р-н Саратський	"N 46° 1’ 32"""	"E 29° 49’ 20"""
Ф-15934	Анастасієва	Anastasiieva	балка	Одеська обл.	р-н Арцизький	"N 45° 43’ 56"""	"E 29° 13’ 25"""
Ф-15941	Андрієшева	Andriiesheva	урочище	Одеська обл.	р-н Кодимський	"N 48° 1’ 50"""	"E 29° 10’ 18"""
Ф-16004	Бадареу	Badareu	урочище	Одеська обл.	р-н Ізмаїльський	"N 45° 26’ 33"""	"E 28° 47’ 35"""
Ф-16021	Антонівська	Antonivska	балка	Одеська обл.	р-н Роздільнянський	"N 46° 45’ 38"""	"E 30° 5’ 3"""
Ф-16026	Анцеркова	Antserkova	балка	Одеська обл.	р-н Березівський	"N 47° 4’ 59"""	"E 30° 43’ 50"""
Ф-16053	Артоп	Artop	балка	Одеська обл.	р-н Арцизький	"N 45° 52’ 13"""	"E 29° 3’ 44"""
Ф-16080	Афунде	Afunde	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 33’ 29"""	"E 28° 54’ 37"""
Ф-16124	Бакчалія	Bakchaliia	урочище	Одеська обл.	р-н Татарбунарський	"N 45° 51’ 50"""	"E 29° 28’ 14"""
Ф-16128	Балаєво	Balaievo	балка	Одеська обл.	р-н Лиманський	"N 47° 1’ 29"""	"E 30° 45’ 29"""
Ф-16129	Балайчук	Balaichuk	урочище	Одеська обл.	р-н Березівський	"N 47° 3’ 18"""	"E 30° 44’ 11"""
Ф-16184	Баранове	Baranove	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 33’ 8"""	"E 28° 45’ 21"""
Ф-16195	Байрак	Bairak	балка	Одеська обл.	р-н Іванівський	"N 46° 53’ 36"""	"E 30° 24’ 26"""
Ф-16216	Бадюлове	Badiulove	урочище	Одеська обл.	р-н Захарівський	"N 47° 30’ 18"""	"E 29° 41’ 25"""
Ф-16276	Баштанівка	Bashtanivka	балка	Одеська обл.	р-н Татарбунарський	"N 45° 43’ 59"""	"E 29° 28’ 13"""
Ф-16370	Басова	Basova	балка	Одеська обл.	р-н Іванівський	"N 47° 3’ 3"""	"E 30° 19’ 35"""
Ф-16379	Батарейна	Batareina	курган	Одеська обл.	р-н Білгород-Дністровський	"N 45° 57’ 29"""	"E 30° 4’ 41"""
Ф-16398	Березівка	Berezivka	урочище	Одеська обл.	р-н Кодимський	"N 48° 1’ 20"""	"E 29° 13’ 54"""
Ф-16701	Біля Волу	Bilia Volu	балка	Одеська обл.	р-н Іванівський	"N 47° 3’ 37"""	"E 30° 39’ 5"""
Ф-16728	Богачевські гори	Bohachevski hory	гори	Одеська обл.	р-н Великомихайлівський	"N 47° 9’ 1"""	"E 29° 47’ 8"""
Ф-16803	Бідні Корчи	Bidni Korchy	балка	Одеська обл.	р-н Великомихайлівський	"N 47° 3’ 38"""	"E 29° 49’ 1"""
Ф-16867	Болбока	Bolboka	урочище	Одеська обл.	р-н Ренійський	"N 45° 25’ 48"""	"E 28° 34’ 32"""
Ф-16868	Болбока	Bolboka	урочище	Одеська обл.	р-н Ренійський	"N 45° 28’ 21"""	"E 28° 34’ 31"""
Ф-16890	Благородне	Blahorodne	урочище	Одеська обл.	р-н Балтський	"N 47° 52’ 6"""	"E 29° 40’ 44"""
Ф-16894	Бланковська	Blankovska	балка	Одеська обл.	р-н Миколаївський	"N 47° 26’ 13"""	"E 30° 43’ 33"""
Ф-16931	Бобик	Bobyk	урочище	Одеська обл.	р-н Болградський	"N 45° 48’ 25"""	"E 28° 43’ 31"""
Ф-16976	Борисівка	Borysivka	гора	Одеська обл.	р-н Татарбунарський	"N 45° 46’ 14"""	"E 29° 37’ 2"""
Ф-17020	Бугаї	Buhai	балка	Одеська обл.	р-н Захарівський	"N 47° 18’ 5"""	"E 29° 44’ 4"""
Ф-17118	Бондурове	Bondurove	урочище	Одеська обл.	р-н Балтський	"N 48° 0’ 52"""	"E 29° 44’ 18"""
Ф-17124	Даничеве	Danycheve	урочище	Одеська обл.	р-н Балтський	"N 48° 7’ 12"""	"E 29° 41’ 2"""
Ф-17159	Громова	Hromova	балка	Одеська обл.	р-н Біляївський	"N 46° 46’ 34"""	"E 30° 32’ 34"""
Ф-17176	Вербецький Яр	Verbetskyi Yar	балка	Одеська обл.	р-н Любашівський	"N 47° 36’ 4"""	"E 30° 24’ 27"""
Ф-17205	Гладиш	Hladysh	балка	Одеська обл.	р-н Великомихайлівський	"N 47° 9’ 7"""	"E 29° 42’ 1"""
Ф-17212	Гонча	Honcha	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 41’ 46"""	"E 29° 5’ 38"""
Ф-17362	Гречкове	Hrechkove	урочище	Одеська обл.	р-н Біляївський	"N 46° 30’ 39"""	"E 30° 0’ 42"""
Ф-17382	Глибокий Яр	Hlybokyi Yar	балка	Одеська обл.	р-н Любашівський	"N 47° 36’ 3"""	"E 30° 14’ 23"""
Ф-17509	Глибока	Hlyboka	балка	Одеська обл.	р-н Ізмаїльський	"N 45° 41’ 3"""	"E 29° 2’ 20"""
Ф-17513	Глибока	Hlyboka	балка	Одеська обл.	р-н Окнянський	"N 47° 25’ 57"""	"E 29° 11’ 9"""
Ф-17514	Глибока	Hlyboka	урочище	Одеська обл.	р-н Саратський	"N 46° 1’ 15"""	"E 30° 1’ 52"""
Ф-17516	Глибока	Hlyboka	балка	Одеська обл.	р-н Кілійський	"N 45° 40’ 38"""	"E 29° 14’ 1"""
Ф-17569	Глибока	Hlyboka	балка	Одеська обл.	р-н Саратський	"N 46° 1’ 5"""	"E 29° 51’ 22"""
Ф-17605	Делеверу-Альник	Deleveru-Alnyk	урочище	Одеська обл.	р-н Ізмаїльський	"N 45° 23’ 12"""	"E 28° 42’ 17"""
Ф-17730	Григор'їв Яр	Hryhoriv Yar	балка	Одеська обл.	р-н Савранський	"N 48° 3’ 41"""	"E 29° 53’ 22"""
Ф-17809	Дачне	Dachne	урочище	Одеська обл.	р-н Ізмаїльський	"N 45° 29’ 40"""	"E 29° 0’ 7"""
Ф-17826	Глибока	Hlyboka	балка	Одеська обл.	р-н Лиманський	"N 46° 41’ 26"""	"E 30° 49’ 9"""
Ф-17863	Валя-Кіску	Valia-Kisku	балка	Одеська обл.	р-н Ренійський	"N 45° 28’ 57"""	"E 28° 22’ 47"""
Ф-17864	Валя-Маре	Valia-Mare	балка	Одеська обл.	р-н Ренійський	"N 45° 29’ 25"""	"E 28° 23’ 25"""
Ф-17865	Валя-Обан	Valia-Oban	балка	Одеська обл.	р-н Ренійський	"N 45° 30’ 19"""	"E 28° 33’ 10"""
Ф-17866	Валя-Сочилор	Valia-Sochylor	балка	Одеська обл.	р-н Ренійський	"N 45° 26’ 42"""	"E 28° 22’ 52"""
Ф-17980	Гордіїв Яр	Hordiiv Yar	балка	Одеська обл.	р-н Любашівський	"N 47° 56’ 33"""	"E 29° 58’ 37"""
Ф-18003	Веніаминівка	Veniamynivka	урочище	Одеська обл.	р-н Миколаївський	"N 47° 23’ 31"""	"E 30° 32’ 30"""
Ф-18091	Вишняківська	Vyshniakivska	балка	Одеська обл.	р-н Арцизький	"N 46° 6’ 15"""	"E 29° 29’ 9"""
Ф-18188	Гребенників Яр	Hrebennykiv Yar	урочище	Одеська обл.	р-н Ананьївський	"N 47° 37’ 22"""	"E 29° 52’ 48"""
Ф-18212	Грушка	Hrushka	урочище	Одеська обл.	р-н Лиманський	"N 46° 42’ 30"""	"E 31° 9’ 5"""
Ф-18256	Греківський Яр	Hrekivskyi Yar	балка	Одеська обл.	р-н Ширяївський	"N 47° 23’ 13"""	"E 30° 7’ 50"""
Ф-18259	Дандарська	Dandarska	долина	Одеська обл.	р-н Болградський	"N 45° 30’ 53"""	"E 28° 42’ 6"""
Ф-18292	Джингилиця	Dzhynhylytsia	балка	Одеська обл.	р-н Ренійський	"N 45° 29’ 13"""	"E 28° 16’ 25"""
Ф-18323	Велике  Магдарове	Velyke Mahdarove	балка	Одеська обл.	р-н Захарівський	"N 47° 19’ 35"""	"E 29° 40’ 44"""
Ф-18446	Букачі	Bukachi	балка	Одеська обл.	р-н Іванівський	"N 46° 50’ 30"""	"E 30° 43’ 21"""
Ф-18488	Вовчий Яр	Vovchyi Yar	балка	Одеська обл.	р-н Ширяївський	"N 47° 18’ 11"""	"E 29° 57’ 7"""
Ф-18549	Веселий Кут	Veselyi Kut	урочище	Одеська обл.	р-н Окнянський	"N 47° 38’ 23"""	"E 29° 24’ 12"""
Ф-18602	Бурдівка	Burdivka	урочище	Одеська обл.	р-н Роздільнянський	"N 46° 47’ 42"""	"E 30° 3’ 29"""
Ф-18687	Буртове	Burtove	урочище	Одеська обл.	р-н Балтський	"N 48° 4’ 14"""	"E 29° 49’ 17"""
Ф-18693	Вовків Яр	Vovkiv Yar	балка	Одеська обл.	р-н Балтський	"N 48° 6’ 9"""	"E 29° 23’ 55"""
Ф-18705	Вовкове	Vovkove	урочище	Одеська обл.	р-н Миколаївський	"N 47° 31’ 58"""	"E 30° 30’ 2"""
Ф-18732	Виноградна	Vynohradna	балка	Одеська обл.	р-н Кілійський	"N 45° 37’ 24"""	"E 29° 21’ 41"""
Ф-18733	Виноградна	Vynohradna	балка	Одеська обл.	р-н Березівський	"N 47° 12’ 33"""	"E 30° 45’ 51"""
Ф-18768	Галагани	Halahany	балка	Одеська обл.	р-н Ананьївський	"N 47° 44’ 25"""	"E 29° 53’ 45"""
Ф-18789	Виноградникова	Vynohradnykova	гора	Одеська обл.	р-н Болградський	"N 45° 49’ 31"""	"E 28° 55’ 23"""
Ф-18917	Вільшана	Vilshana	балка	Одеська обл.	р-н Захарівський	"N 47° 14’ 45"""	"E 29° 38’ 7"""
Ф-19055	Вочілор	Vochilor	балка	Одеська обл.	р-н Тарутинський	"N 46° 14’ 41"""	"E 29° 21’ 39"""
Ф-19069	Вашкарьова	Vashkarova	балка	Одеська обл.	р-н Великомихайлівський	"N 47° 6’ 8"""	"E 29° 40’ 5"""
Ф-19158	Велика Монастирка	Velyka Monastyrka	урочище	Одеська обл.	р-н Подільський	"N 47° 49’ 32"""	"E 29° 36’ 20"""
Ф-19189	Бродецький Яр	Brodetskyi Yar	урочище	Одеська обл.	р-н Окнянський	"N 47° 38’ 6"""	"E 29° 27’ 23"""
Ф-19242	Гайд Яр	Haid Yar	урочище	Одеська обл.	р-н Окнянський	"N 47° 32’ 51"""	"E 29° 34’ 38"""
Ф-19285	Вісора	Visora	урочище	Одеська обл.	р-н Ренійський	"N 45° 30’ 41"""	"E 28° 24’ 15"""
Ф-19437	Вагара	Vahara	урочище	Одеська обл.	р-н Кілійський	"N 45° 33’ 41"""	"E 29° 27’ 40"""
Ф-19500	Вайсольська	Vaisolska	балка	Одеська обл.	р-н Болградський	"N 45° 41’ 1"""	"E 28° 53’ 9"""
Ф-19503	Вакарчанська	Vakarchanska	балка	Одеська обл.	р-н Великомихайлівський	"N 47° 2’ 47"""	"E 29° 54’ 55"""
Ф-19514	Бужори	Buzhory	балка	Одеська обл.	р-н Ренійський	"N 45° 31’ 38"""	"E 28° 16’ 58"""
Ф-19515	Бужорул	Buzhorul	балка	Одеська обл.	р-н Ренійський	"N 45° 29’ 27"""	"E 28° 18’ 26"""
Ф-19559	Єлизаветка	Yelyzavetka	урочище	Одеська обл.	р-н Роздільнянський	"N 46° 46’ 12"""	"E 30° 21’ 46"""
Ф-19575	Калинівка	Kalynivka	урочище	Одеська обл.	р-н Савранський	"N 48° 1’ 35"""	"E 30° 13’ 17"""
Ф-19623	Єника	Yenyka	балка	Одеська обл.	р-н Болградський	"N 45° 45’ 2"""	"E 29° 2’ 46"""
Ф-19625	Єнікей	Yenikei	балка	Одеська обл.	р-н Кілійський	"N 45° 32’ 33"""	"E 29° 15’ 51"""
Ф-19626	Єнікіой	Yenikioi	балка	Одеська обл.	р-н Арцизький	"N 45° 45’ 34"""	"E 29° 17’ 53"""
Ф-19627	Єргано	Yerhano	балка	Одеська обл.	р-н Саратський	"N 46° 13’ 7"""	"E 29° 48’ 31"""
Ф-19709	Загребля	Zahreblia	урочище	Одеська обл.	р-н Захарівський	"N 47° 15’ 14"""	"E 29° 50’ 59"""
Ф-19767	Душна	Dushna	балка	Одеська обл.	р-н Ананьївський	"N 47° 32’ 27"""	"E 30° 5’ 38"""
Ф-19833	Д'яно	Diano	балка	Одеська обл.	р-н Саратський	"N 46° 20’ 48"""	"E 29° 38’ 4"""
Ф-19867	Зелена	Zelena	балка	Одеська обл.	р-н Саратський	"N 46° 16’ 2"""	"E 29° 36’ 31"""
Ф-19868	Зелена	Zelena	балка	Одеська обл.	р-н Арцизький	"N 45° 55’ 53"""	"E 29° 35’ 2"""
Ф-19877	Зелена Балка	Zelena Balka	урочище	Одеська обл.	р-н Тарутинський	"N 46° 16’ 26"""	"E 29° 33’ 34"""
Ф-19918	Дикарська	Dykarska	балка	Одеська обл.	р-н Лиманський	"N 46° 42’ 1"""	"E 30° 45’ 12"""
