Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-10	Цецилія	Tsetsyliia	річка	Київська обл.		"N 49° 23’ 10"""	"E 30° 24’ 35"""
Ф-11	Раківка	Rakivka	річка	Київська обл.		"N 50° 8’ 10"""	"E 30° 29’ 50"""
Ф-12	Бугаївка	Buhaivka	річка	Київська обл.		"N 50° 8’ 20"""	"E 30° 27’ 20"""
Ф-12349	Хорватка	Khorvatka	балка	Київська обл.	р-н Васильківський	"N 50° 8’ 10"""	"E 30° 19’ 45"""
Ф-12428	Писарська	Pysarska	гора	Київська обл.	р-н Бориспільський	"N 50° 11’ 20"""	"E 30° 56’ 25"""
Ф-12433	Конюшина	Koniushyna	балка	Київська обл.	р-н Обухівський	"N 50° 10’ 30"""	"E 30° 31’ 25"""
Ф-12457	Трьохмогилля	Trokhmohyllia	гора	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 9’ 17"""	"E 31° 27’ 30"""
Ф-12469	Дібровка	Dibrovka	балка	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 0’ 55"""	"E 31° 46’ 12"""
Ф-12487	Безіменна	Bezimenna	річка	Київська обл.		"N 49° 50’ 15"""	"E 30° 40’ 0"""
Ф-12519	Гадючий Яр	Hadyuchyy Yar	балка	Київська обл.	"р-н Рокитнянський, р-н
Миронівський"	"N 49° 44’ 30"""	"E 30° 42’ 30"""
Ф-12521	Вовчий Яр	Vovchyi Yar	балка	Київська обл.	р-н Рокитнянський	"N 49° 42’ 35"""	"E 30° 41’ 45"""
Ф-12529	Рєпіна	Riepina	балка	Київська обл.	р-н Кагарлицький	"N 49° 56’ 45"""	"E 31° 4’ 50"""
Ф-12543	Березова	Berezova	балка	Київська обл.	р-н Кагарлицький	"N 49° 56’ 30"""	"E 31° 11’ 0"""
Ф-12552	Дубравка	Dubravka	балка	Київська обл.	р-н Переяслав-Хмельницький	"N 49° 59’ 40"""	"E 31° 45’ 23"""
Ф-12567	Калита	Kalyta	балка	Київська обл.	р-н Переяслав-Хмельницький	"N 49° 58’ 55"""	"E 31° 52’ 0"""
Ф-12572	Сиві Долини	Syvi Dolyny	балка	Київська обл.	"р-н Білоцерківський, р-н
Рокитнянський"	"N 49° 38’ 25"""	"E 30° 13’ 15"""
Ф-12578	Москалінець	Moskalinets	балка	Київська обл.	р-н Таращанський	"N 49° 27’ 25"""	"E 30° 34’ 50"""
Ф-12579	Боярка	Boyiarka	річка	Київська обл.		"N 49° 19’ 5"""	"E 30° 42’ 20"""
Ф-12582	Кам'яний Яр	Kamianyi Yar	балка	Київська обл.	р-н Таращанський	"N 49° 21’ 0"""	"E 30° 31’ 35"""
Ф-12673	Жолобок	Zholobok	балка	Київська обл., Черкаська обл.		"N 49° 20’ 30"""	"E 30° 33’ 25"""
Ф-12675	Сині Дуби	Syni Duby	балка	Київська обл.	р-н Миронівський	"N 49° 38’ 30"""	"E 31° 2’ 53"""
Ф-12683	Кудрівщіна	Kudrivshchina	балка	Київська обл.	р-н Богуславський	"N 49° 34’ 25"""	"E 31° 2’ 50"""
Ф-12687	Олифірів Яр	Olyfiriv Yar	балка	Київська обл.	р-н Богуславський	"N 49° 32’ 5"""	"E 31° 2’ 40"""
Ф-12768	Київське плато	Kyivske plato	плато	Київська обл.		"N 50° 3’ 35"""	"E 30° 38’ 45"""
Ф-13	Крушинка	Krushynka	річка	Київська обл.		"N 50° 12’ 50"""	"E 30° 25’ 20"""
Ф-13788	Хільча	Khilcha	острів	Київська обл.		"N 51° 3’ 15"""	"E 30° 24’ 53"""
Ф-13791	Тетеревськ	Teterevsk	острів	Київська обл.		"N 51° 1’ 21"""	"E 30° 23’ 47"""
Ф-13792	Покал	Pokal	острів	Київська обл.		"N 50° 15’ 49"""	"E 30° 41’ 45"""
Ф-13849	Монаська Коса	Monaska Kosa	острів	Київська обл.		"N 49° 59’ 12"""	"E 31° 4’ 6"""
Ф-14	Альта	Alta	річка	Київська обл.		"N 50° 3’ 50"""	"E 31° 27’ 50"""
Ф-15	Протока	Protoka	річка	Київська обл.		"N 49° 46’ 50"""	"E 30° 8’ 25"""
Ф-15191	Перепята	Perepiata	курган	Київська обл.	Фастівський р-н	"N 50° 3’ 36"""	"E 30° 4’ 30"""
Ф-15192	Ряба Могила	Riaba Mohyla	курган	Київська обл.	Рокитнянський р-н	"N 49° 40’ 55"""	"E 30° 20’ 42"""
Ф-15193	Могили	Mohyly	гора	Київська обл.	Сквирський р-н	"N 49° 38’ 4"""	"E 29° 32’ 24"""
Ф-15194	Військова	Viiskova	гора	Київська обл.	Вишгородський р-н	"N 50° 57’ 52"""	"E 30° 18’ 22"""
Ф-15195	Лиса	Lysa	гора	Київська обл.	Вишгородський р-н	"N 50° 53’ 21"""	"E 30° 17’ 57"""
Ф-15197	Могила-Лядвига	Mohyla-Liadvyha	курган	Київська обл.	Фастівський р-н	"N 49° 56’ 41"""	"E 29° 46’ 51"""
Ф-15198	Могила Теле	Mohyla Tele	курган	Київська обл.	Яготинський р-н	"N 50° 22’ 19"""	"E 32° 3’ 0"""
Ф-15199	Гостра Могила	Hostra Mohyla	курган	Київська обл.	Бориспільський р-н	"N 50° 18’ 33"""	"E 31° 5’ 58"""
Ф-15200	Могила Котолова	Mohyla Kotolova	курган	Київська обл.	Бориспільський р-н	"N 50° 17’ 38"""	"E 31° 6’ 18"""
Ф-15201	Устинівка	Ustynivka	курган	Київська обл.	Васильківський р-н	"N 49° 56’ 59"""	"E 30° 1’ 9"""
Ф-15202	Гостра	Hostra	гора	Київська обл.	Обухівський р-н	"N 50° 7’ 8"""	"E 30° 49’ 55"""
Ф-15203	Брикунова Могила	Brykunova Mohyla	гора	Київська обл.	Обухівський р-н	"N 50° 4’ 4"""	"E 30° 37’ 8"""
Ф-15204	Артемів Горб	Artemiv Horb	гора	Київська обл.	Бориспільський р-н	"N 50° 16’ 14"""	"E 30° 50’ 0"""
Ф-15621	1-й Яр Кищенка	1-y Yar Kyshchenka	балка	Київська обл.	р-н Таращанський	"N 49° 28’ 21"""	"E 30° 34’ 44"""
Ф-15845	Бабське	Babske	урочище	Київська обл.	р-н Бородянський	"N 50° 32’ 23"""	"E 29° 59’ 23"""
Ф-15909	Акулине Гало	Akulyne Halo	урочище	Київська обл.	р-н Поліський	"N 51° 26’ 55"""	"E 29° 34’ 54"""
Ф-15921	Альта	Alta	ущелина	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 6’ 25"""	"E 31° 25’ 12"""
Ф-15922	Альта	Alta	урочище	Київська обл.	р-н Бориспільський	"N 50° 20’ 28"""	"E 31° 4’ 18"""
Ф-15928	Амшарина	Amsharyna	урочище	Київська обл.	р-н Іванківський	"N 51° 21’ 5"""	"E 30° 14’ 27"""
Ф-15947	Андріївське	Andriivske	урочище	Київська обл.	р-н Кагарлицький	"N 49° 54’ 25"""	"E 30° 44’ 22"""
Ф-15977	Баби	Baby	урочище	Київська обл.	р-н Іванківський	"N 50° 58’ 24"""	"E 29° 38’ 48"""
Ф-16	Узин	Uzyn	річка	Київська обл.		"N 49° 43’ 20"""	"E 30° 19’ 30"""
Ф-16047	Артемів Горб	Artemiv Horb	гора	Київська обл.	р-н Бориспільський	"N 50° 16’ 14"""	"E 30° 50’ 0"""
Ф-16054	Артушеве	Artusheve	урочище	Київська обл.	р-н Бориспільський	"N 50° 2’ 13"""	"E 31° 8’ 48"""
Ф-16066	Астреженське	Astrezhenske	урочище	Київська обл.	р-н Вишгородський	"N 51° 0’ 7"""	"E 30° 13’ 17"""
Ф-16094	Банківський Ліс	Bankivskyi Lis	урочище	Київська обл.	р-н Макарівський	"N 50° 27’ 11"""	"E 29° 28’ 42"""
Ф-16108	Бараки	Baraky	урочище	Київська обл.	р-н Макарівський	"N 50° 31’ 48"""	"E 29° 28’ 43"""
Ф-16116	Бакалівщина	Bakalivshchyna	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 0’ 50"""	"E 31° 29’ 18"""
Ф-16132	Баланівщина	Balanivshchyna	урочище	Київська обл.	р-н Баришівський	"N 50° 17’ 15"""	"E 31° 20’ 31"""
Ф-16146	Балка Міська	Balka Miska	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 5’ 37"""	"E 31° 47’ 11"""
Ф-16192	Байкове Поле	Baikove Pole	урочище	Київська обл.	р-н Поліський	"N 51° 19’ 42"""	"E 29° 26’ 3"""
Ф-16328	Берези	Berezy	урочище	Київська обл.	р-н Сквирський	"N 49° 38’ 4"""	"E 29° 37’ 58"""
Ф-16329	Берези	Berezy	урочище	Київська обл.	р-н Баришівський	"N 50° 28’ 43"""	"E 31° 18’ 3"""
Ф-16336	Баранове Гало	Baranove Halo	урочище	Київська обл.	р-н Іванківський	"N 50° 48’ 40"""	"E 30° 1’ 10"""
Ф-16439	Березняки	Berezniaky	урочище	Київська обл.	р-н Тетіївський	"N 49° 19’ 56"""	"E 29° 38’ 52"""
Ф-16451	Березове	Berezove	урочище	Київська обл.	р-н Іванківський	"N 51° 8’ 46"""	"E 30° 1’ 47"""
Ф-16494	Берестовий Яр	Berestovyi Yar	балка	Київська обл.	р-н Обухівський	"N 50° 6’ 26"""	"E 30° 32’ 49"""
Ф-16523	Безодний	Bezodnyi	урочище	Київська обл.	р-н Богуславський	"N 49° 27’ 34"""	"E 30° 52’ 32"""
Ф-16541	Березина	Berezyna	урочище	Київська обл.	р-н Іванківський	"N 50° 57’ 3"""	"E 29° 32’ 18"""
Ф-16688	Біланів Яр	Bilaniv Yar	урочище	Київська обл.	р-н Фастівський	"N 49° 56’ 29"""	"E 29° 50’ 29"""
Ф-16695	Білецьке	Biletske	урочище	Київська обл.	р-н Ставищенський	"N 49° 16’ 13"""	"E 30° 20’ 55"""
Ф-16712	Бобрів Низ	Bobriv Nyz	урочище	Київська обл.	р-н Поліський	"N 51° 14’ 4"""	"E 29° 38’ 38"""
Ф-16732	Богданівка	Bohdanivka	урочище	Київська обл.	р-н Кагарлицький	"N 49° 52’ 56"""	"E 30° 59’ 21"""
Ф-16771	Біляни	Biliany	урочище	Київська обл.	р-н Сквирський	"N 49° 41’ 33"""	"E 29° 44’ 30"""
Ф-16787	Бірки	Birky	урочище	Київська обл.	р-н Баришівський	"N 50° 20’ 55"""	"E 31° 21’ 7"""
Ф-16874	Болотняк	Bolotniak	урочище	Київська обл.	р-н Іванківський	"N 50° 58’ 21"""	"E 29° 27’ 59"""
Ф-16881	Болото Галисте	Boloto Halyste	урочище	Київська обл.	р-н Бородянський	"N 50° 45’ 9"""	"E 29° 57’ 3"""
Ф-16882	Болото Грабське	Boloto Hrabske	урочище	Київська обл.	р-н Іванківський	"N 50° 46’ 39"""	"E 29° 58’ 53"""
Ф-16885	Болото Карань	Boloto Karan	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 3’ 34"""	"E 31° 23’ 24"""
Ф-16899	Блжнє Гниле	Blzhnie Hnyle	урочище	Київська обл.	р-н Іванківський	"N 50° 47’ 29"""	"E 29° 59’ 9"""
Ф-16906	Близнюки	Blyzniuky	урочище	Київська обл.	р-н Іванківський	"N 50° 56’ 27"""	"E 29° 30’ 37"""
Ф-16910	Близнюки	Blyzniuky	курган	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 8’ 38"""	"E 31° 18’ 20"""
Ф-16916	Блистюн	Blystiun	урочище	Київська обл.	р-н Іванківський	"N 51° 9’ 46"""	"E 30° 12’ 12"""
Ф-16922	Блощичне	Bloshchychne	урочище	Київська обл.	р-н Києво-Святошинський	"N 50° 27’ 57"""	"E 30° 10’ 11"""
Ф-16944	Борщі	Borshchi	урочище	Київська обл.	р-н Іванківський	"N 51° 21’ 12"""	"E 30° 5’ 37"""
Ф-16957	Ботич	Botych	урочище	Київська обл.	р-н Вишгородський	"N 50° 47’ 37"""	"E 30° 39’ 34"""
Ф-16959	Боханівський Яр	Bokhanivskyi Yar	урочище	Київська обл.	р-н Яготинський	"N 50° 10’ 30"""	"E 31° 49’ 5"""
Ф-16989	Братський Ліс	Bratskyi Lis	урочище	Київська обл.	р-н Богуславський	"N 49° 28’ 18"""	"E 30° 45’ 28"""
Ф-17	Красна	Krasna	річка	Київська обл.		"N 49° 47’ 20"""	"E 30° 20’ 10"""
Ф-17009	Брикунова Могила	Brykunova Mohyla	гора	Київська обл.	р-н Обухівський	"N 50° 4’ 4"""	"E 30° 37’ 8"""
Ф-17021	Бугаїв Острів	Buhaiv Ostriv	урочище	Київська обл.	р-н Бориспільський	"N 50° 9’ 40"""	"E 31° 0’ 41"""
Ф-17023	Буганець	Buhanets	урочище	Київська обл.	р-н Бородянський	"N 50° 39’ 10"""	"E 29° 52’ 41"""
Ф-17032	Буда	Buda	урочище	Київська обл.	р-н Вишгородський	"N 50° 55’ 7"""	"E 30° 37’ 47"""
Ф-17042	Борове	Borove	урочище	Київська обл.	р-н Іванківський	"N 50° 50’ 48"""	"E 29° 40’ 33"""
Ф-17058	Бородянське	Borodianske	урочище	Київська обл.	р-н Бородянський	"N 50° 39’ 40"""	"E 30° 0’ 12"""
Ф-17060	Борок	Borok	урочище	Київська обл.	р-н Іванківський	"N 51° 20’ 58"""	"E 30° 15’ 59"""
Ф-17083	Болото Остриганське	Boloto Ostryhanske	урочище	Київська обл.	р-н Вишгородський	"N 50° 52’ 54"""	"E 30° 43’ 55"""
Ф-17098	Болото-Козлове	Boloto-Kozlove	урочище	Київська обл.	р-н Макарівський	"N 50° 31’ 0"""	"E 29° 40’ 6"""
Ф-17099	Болото-Макове	Boloto-Makove	урочище	Київська обл.	р-н Бородянський	"N 50° 38’ 11"""	"E 29° 38’ 7"""
Ф-17100	Болото-Трубайло	Boloto-Trubailo	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 9’ 2"""	"E 31° 31’ 39"""
Ф-17108	Бомерське Болото	Bomerske Boloto	урочище	Київська обл.	р-н Бородянський	"N 50° 43’ 53"""	"E 29° 48’ 13"""
Ф-17115	Бондарка	Bondarka	урочище	Київська обл.	р-н Макарівський	"N 50° 30’ 57"""	"E 29° 56’ 52"""
Ф-17222	Громові	Hromovi	курган	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 9’ 24"""	"E 31° 16’ 19"""
Ф-17248	Городище	Horodyshche	урочище	Київська обл.	р-н Іванківський	"N 51° 23’ 44"""	"E 29° 55’ 11"""
Ф-17249	Городище	Horodyshche	балка	Київська обл.	р-н Білоцерківський	"N 49° 57’ 17"""	"E 30° 28’ 32"""
Ф-17250	Городище	Horodyshche	урочище	Київська обл.	р-н Броварський	"N 50° 45’ 38"""	"E 30° 48’ 45"""
Ф-17251	Городище	Horodyshche	урочище	Київська обл.	р-н Обухівський	"N 50° 6’ 6"""	"E 30° 53’ 17"""
Ф-17280	Гончарівка	Honcharivka	урочище	Київська обл.	р-н Макарівський	"N 50° 16’ 31"""	"E 29° 56’ 12"""
Ф-17290	Гора Вишневського	Hora Vyshnevskoho	урочище	Київська обл.	р-н Іванківський	"N 51° 7’ 15"""	"E 30° 23’ 50"""
Ф-17307	Глибоке	Hlyboke	ущелина	Київська обл.	р-н Іванківський	"N 51° 11’ 33"""	"E 30° 10’ 47"""
Ф-17308	Глибоке	Hlyboke	урочище	Київська обл.	р-н Сквирський	"N 49° 41’ 15"""	"E 29° 30’ 48"""
Ф-17322	Гряда	Hriada	урочище	Київська обл.	р-н Іванківський	"N 50° 51’ 40"""	"E 29° 32’ 40"""
Ф-17342	Волосавське Болото	Volosavske Boloto	урочище	Київська обл.	р-н Поліський	"N 51° 30’ 4"""	"E 29° 38’ 48"""
Ф-17352	Гремове	Hremove	урочище	Київська обл.	р-н Іванківський	"N 51° 16’ 29"""	"E 30° 4’ 31"""
Ф-17371	Глибоке Болото	Hlyboke Boloto	урочище	Київська обл.	р-н Макарівський	"N 50° 25’ 39"""	"E 29° 39’ 32"""
Ф-17414	Волошині Копанки	Voloshyni Kopanky	урочище	Київська обл.	р-н Макарівський	"N 50° 21’ 6"""	"E 29° 55’ 17"""
Ф-17459	Горішкова	Horishkova	курган	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 6’ 59"""	"E 31° 17’ 13"""
Ф-17465	Денисенків Яр	Denysenkiv Yar	балка	Київська обл.	р-н Миронівський	"N 49° 38’ 40"""	"E 31° 9’ 35"""
Ф-17563	Військова	Viiskova	гора	Київська обл.	р-н Вишгородський	"N 50° 57’ 52"""	"E 30° 18’ 22"""
Ф-17577	Гора Мурашкина	Hora Murashkyna	урочище	Київська обл.	р-н Вишгородський	"N 51° 1’ 33"""	"E 30° 16’ 58"""
Ф-17578	Гора Семенова	Hora Semenova	урочище	Київська обл.	р-н Вишгородський	"N 51° 0’ 44"""	"E 30° 18’ 19"""
Ф-17579	Гора Усівська	Hora Usivska	урочище	Київська обл.	р-н Іванківський	"N 51° 20’ 38"""	"E 29° 55’ 39"""
Ф-17581	Гораня	Horania	урочище	Київська обл.	р-н Бородянський	"N 50° 34’ 37"""	"E 29° 57’ 17"""
Ф-17617	Губче	Hubche	урочище	Київська обл.	р-н Броварський	"N 50° 41’ 30"""	"E 30° 50’ 39"""
Ф-17667	Григорі	Hryhori	урочище	Київська обл.	р-н Білоцерківський	"N 49° 45’ 24"""	"E 29° 59’ 25"""
Ф-17668	Григорів	Hryhoriv	урочище	Київська обл.	р-н Броварський	"N 50° 41’ 21"""	"E 30° 42’ 15"""
Ф-17702	Дерті	Derti	урочище	Київська обл.	р-н Бородянський	"N 50° 42’ 57"""	"E 29° 41’ 55"""
Ф-17723	Вороб'ївщина	Vorobivshchyna	урочище	Київська обл.	р-н Іванківський	"N 50° 57’ 6"""	"E 29° 25’ 7"""
Ф-17758	Горки	Horky	урочище	Київська обл.	р-н Іванківський	"N 51° 13’ 43"""	"E 30° 6’ 43"""
Ф-17781	Городок	Horodok	урочище	Київська обл.	р-н Іванківський	"N 50° 56’ 48"""	"E 29° 41’ 43"""
Ф-17782	Городок	Horodok	урочище	Київська обл.	р-н Поліський	"N 51° 25’ 17"""	"E 29° 34’ 51"""
Ф-17830	Горобцевий Яр	Horobtsevyi Yar	балка	Київська обл.	р-н Сквирський	"N 49° 37’ 43"""	"E 29° 48’ 32"""
Ф-17874	Вересок	Veresok	урочище	Київська обл.	р-н Іванківський	"N 51° 22’ 14"""	"E 29° 59’ 14"""
Ф-17932	Вапельня	Vapelnia	урочище	Київська обл.	р-н Бородянський	"N 50° 38’ 16"""	"E 29° 39’ 30"""
Ф-17965	Горбикова	Horbykova	курган	Київська обл.	р-н Кагарлицький	"N 49° 53’ 49"""	"E 30° 58’ 58"""
Ф-17991	Дересовик	Deresovyk	урочище	Київська обл.	р-н Іванківський	"N 51° 26’ 11"""	"E 29° 53’ 21"""
Ф-18	Поправка	Popravka	річка	Київська обл.		"N 49° 40’ 40"""	"E 30° 24’ 30"""
Ф-18007	Веприк	Vepryk	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 2’ 57"""	"E 31° 23’ 31"""
Ф-18030	Воронів Плав	Voroniv Plav	урочище	Київська обл.	р-н Бориспільський	"N 50° 19’ 18"""	"E 31° 7’ 9"""
Ф-18042	Воронове	Voronove	урочище	Київська обл.	р-н Іванківський	"N 50° 50’ 49"""	"E 29° 54’ 5"""
Ф-18056	Гришин Яр	Hryshyn Yar	урочище	Київська обл.	р-н Тетіївський	"N 49° 18’ 16"""	"E 29° 42’ 0"""
Ф-18184	Гребельки	Hrebelky	урочище	Київська обл.	р-н Іванківський	"N 50° 50’ 44"""	"E 30° 2’ 56"""
Ф-18186	Гребеник	Hrebenyk	урочище	Київська обл.	р-н Рокитнянський	"N 49° 37’ 54"""	"E 30° 25’ 5"""
Ф-18202	Глибока Долина	Hlyboka Dolyna	урочище	Київська обл.	р-н Бориспільський	"N 50° 20’ 51"""	"E 30° 45’ 53"""
Ф-18203	Глибока Долина	Hlyboka Dolyna	урочище	Київська обл.	р-н Бориспільський	"N 50° 17’ 33"""	"E 30° 59’ 7"""
Ф-18241	Варівський Круг	Varivskyi Kruh	урочище	Київська обл.	р-н Поліський	"N 51° 17’ 57"""	"E 29° 29’ 28"""
Ф-18277	Гори	Hory	урочище	Київська обл.	р-н Іванківський	"N 51° 17’ 20"""	"E 30° 9’ 57"""
Ф-18278	Гори	Hory	урочище	Київська обл.	р-н Іванківський	"N 51° 29’ 0"""	"E 30° 3’ 19"""
Ф-18281	Гори Лібаху	Hory Libakhu	урочище	Київська обл.	р-н Іванківський	"N 51° 3’ 36"""	"E 30° 20’ 37"""
Ф-18303	Дзейве	Dzeive	урочище	Київська обл.	р-н Богуславський	"N 49° 34’ 35"""	"E 31° 5’ 41"""
Ф-18313	Віхри	Vikhry	урочище	Київська обл.	р-н Іванківський	"N 51° 18’ 30"""	"E 30° 9’ 3"""
Ф-18330	Велике Болото	Velyke Boloto	урочище	Київська обл.	р-н Іванківський	"N 50° 58’ 18"""	"E 29° 41’ 1"""
Ф-18354	Галла	Halla	урочище	Київська обл.	р-н Іванківський	"N 50° 55’ 42"""	"E 30° 0’ 32"""
Ф-18358	Гална Калюжа	Halna Kaliuzha	урочище	Київська обл.	р-н Іванківський	"N 50° 49’ 0"""	"E 29° 48’ 5"""
Ф-18380	Власинок	Vlasynok	урочище	Київська обл.	р-н Сквирський	"N 49° 38’ 56"""	"E 29° 45’ 45"""
Ф-18435	Великий Мох	Velykyi Mokh	урочище	Київська обл.	р-н Іванківський	"N 50° 48’ 38"""	"E 30° 4’ 55"""
Ф-18458	Вусаті Поляни	Vusati Poliany	урочище	Київська обл.	р-н Поліський	"N 51° 13’ 24"""	"E 29° 39’ 44"""
Ф-18487	Вовчий Ліс	Vovchyi Lis	урочище	Київська обл.	р-н Поліський	"N 51° 21’ 58"""	"E 29° 34’ 53"""
Ф-18491	Вовчий Яр	Vovchyi Yar	урочище	Київська обл.	р-н Фастівський	"N 49° 53’ 49"""	"E 29° 51’ 40"""
Ф-18494	Великий Острів	Velykyi Ostriv	урочище	Київська обл.	р-н Іванківський	"N 51° 17’ 50"""	"E 30° 14’ 52"""
Ф-18512	Високий Острів	Vysokyi Ostriv	гора	Київська обл.	р-н Іванківський	"N 51° 3’ 0"""	"E 30° 14’ 0"""
Ф-18531	Бульнова Гора	Bulnova Hora	урочище	Київська обл.	р-н Іванківський	"N 51° 21’ 52"""	"E 30° 2’ 8"""
Ф-18548	Веселий Горб	Veselyi Horb	урочище	Київська обл.	р-н Бориспільський	"N 50° 19’ 6"""	"E 30° 44’ 30"""
Ф-18553	Веселий Хутір	Veselyi Khutir	урочище	Київська обл.	р-н Ставищенський	"N 49° 15’ 53"""	"E 30° 22’ 26"""
Ф-18631	Гамарське	Hamarske	урочище	Київська обл.	р-н Іванківський	"N 50° 54’ 48"""	"E 29° 42’ 10"""
Ф-18640	Велике Лисиче	Velyke Lysyche	урочище	Київська обл.	р-н Макарівський	"N 50° 26’ 22"""	"E 29° 54’ 20"""
Ф-18643	Велике Плоске	Velyke Ploske	урочище	Київська обл.	р-н Іванківський	"N 50° 53’ 37"""	"E 29° 47’ 14"""
Ф-18692	Бурякове	Buriakove	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 5’ 34"""	"E 31° 11’ 52"""
Ф-18711	Гала	Hala	урочище	Київська обл.	р-н Іванківський	"N 51° 13’ 46"""	"E 30° 15’ 36"""
Ф-18728	Винницьке	Vynnytske	урочище	Київська обл.	р-н Макарівський	"N 50° 18’ 2"""	"E 29° 48’ 45"""
Ф-18746	Валентове	Valentove	урочище	Київська обл.	р-н Бородянський	"N 50° 47’ 13"""	"E 29° 51’ 32"""
Ф-18765	Бутиха	Butykha	урочище	Київська обл.	р-н Білоцерківський	"N 49° 42’ 25"""	"E 30° 11’ 27"""
Ф-18766	Бутів Яр	Butiv Yar	урочище	Київська обл.	р-н Обухівський	"N 50° 5’ 53"""	"E 30° 41’ 55"""
Ф-18770	Галаганова Левада	Halahanova Levada	урочище	Київська обл.	р-н Згурівський	"N 50° 28’ 12"""	"E 31° 49’ 56"""
Ф-18825	Великі Черемшани	Velyki Cheremshany	урочище	Київська обл.	р-н Кагарлицький	"N 49° 56’ 6"""	"E 31° 10’ 21"""
Ф-18836	Вертюха	Vertiukha	урочище	Київська обл.	р-н Вишгородський	"N 50° 43’ 9"""	"E 30° 9’ 56"""
Ф-18848	Велика Верівня	Velyka Verivnia	балка	Київська обл.	р-н Васильківський	"N 50° 6’ 28"""	"E 30° 26’ 15"""
Ф-18871	Вовчки	Vovchky	балка	Київська обл.	р-н Кагарлицький	"N 50° 1’ 56"""	"E 30° 54’ 7"""
Ф-18874	Вовчків Яр	Vovchkiv Yar	балка	Київська обл.	р-н Білоцерківський	"N 49° 56’ 25"""	"E 30° 28’ 30"""
Ф-18877	Вовчы Гори	Vovchы Hory	урочище	Київська обл.	р-н Іванківський	"N 51° 26’ 57"""	"E 29° 50’ 46"""
Ф-18919	Вільшани	Vilshany	урочище	Київська обл.	р-н Вишгородський	"N 50° 53’ 55"""	"E 30° 40’ 50"""
Ф-18920	Вільшанка	Vilshanka	урочище	Київська обл.	р-н Сквирський	"N 49° 49’ 50"""	"E 29° 43’ 0"""
Ф-18975	Вишенський Ліс	Vyshenskyi Lis	урочище	Київська обл.	р-н Бориспільський	"N 50° 18’ 52"""	"E 30° 45’ 34"""
Ф-19	Насташка	Nastashka	річка	Київська обл.		"N 49° 39’ 30"""	"E 30° 20’ 10"""
Ф-19066	Ваховщина	Vakhovshchyna	урочище	Київська обл.	р-н Іванківський	"N 50° 54’ 39"""	"E 30° 2’ 12"""
Ф-19081	Вязки	Viazky	урочище	Київська обл.	Київська міськрада	"N 50° 21’ 56"""	"E 30° 39’ 15"""
Ф-19093	Виробки	Vyrobky	урочище	Київська обл.	р-н Іванківський	"N 50° 51’ 20"""	"E 29° 31’ 3"""
Ф-19095	Виртиби	Vyrtyby	урочище	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 8’ 18"""	"E 31° 12’ 45"""
Ф-19102	Висока	Vysoka	курган	Київська обл.	р-н Переяслав-Хмельницький	"N 50° 9’ 12"""	"E 31° 23’ 0"""
Ф-19109	Вогонь	Vohon	урочище	Київська обл.	р-н Білоцерківський	"N 49° 45’ 2"""	"E 29° 58’ 24"""
Ф-19113	Брід	Brid	урочище	Київська обл.	р-н Вишгородський	"N 50° 57’ 17"""	"E 30° 4’ 55"""
Ф-19125	Вашутина Поляна	Vashutyna Poliana	урочище	Київська обл.	р-н Іванківський	"N 50° 47’ 58"""	"E 29° 56’ 40"""
Ф-19131	Вегерин Яр	Veheryn Yar	урочище	Київська обл.	р-н Миронівський	"N 49° 56’ 4"""	"E 31° 13’ 20"""
Ф-19134	Ведмеді	Vedmedi	урочище	Київська обл.	р-н Вишгородський	"N 50° 57’ 55"""	"E 30° 8’ 56"""
Ф-19135	Ведмедівка	Vedmedivka	урочище	Київська обл.	р-н Макарівський	"N 50° 15’ 39"""	"E 29° 48’ 12"""
Ф-19208	Верхолази	Verkholazy	урочище	Київська обл.	р-н Поліський	"N 51° 8’ 45"""	"E 29° 25’ 51"""
Ф-19214	Вершина	Vershyna	урочище	Київська обл.	р-н Яготинський	"N 50° 14’ 43"""	"E 31° 52’ 58"""
Ф-19244	Гайдамацьке	Haidamatske	урочище	Київська обл.	р-н Васильківський	"N 49° 58’ 21"""	"E 30° 3’ 3"""
Ф-19252	Гайкове	Haikove	урочище	Київська обл.	р-н Іванківський	"N 51° 9’ 37"""	"E 30° 2’ 19"""
Ф-19255	Гайок	Haiok	урочище	Київська обл.	р-н Бориспільський	"N 50° 15’ 6"""	"E 30° 59’ 24"""
