Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-10014	Круглий Єльник	Kruhlyi Yelnyk	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 28’ 51"""	"E 27° 13’ 31"""
Ф-10017	Козакове	Kozakove	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 27’ 47"""	"E 27° 8’ 40"""
Ф-10031	Камінь	Kamin	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 27’ 12"""	"E 27° 16’ 47"""
Ф-10039	Різки	Rizky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 26’ 4"""	"E 27° 0’ 23"""
Ф-10048	Язвинки	Yazvynky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 26’ 28"""	"E 27° 3’ 2"""
Ф-10060	Підберезенко	Pidberezenko	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 26’ 6"""	"E 27° 9’ 11"""
Ф-10064	Мушинське Гало	Mushynske Halo	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 26’ 44"""	"E 27° 28’ 19"""
Ф-10068	Камінь	Kamin	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 25’ 39"""	"E 27° 4’ 17"""
Ф-10074	Лядо	Liado	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 25’ 18"""	"E 27° 9’ 56"""
Ф-10089	Уріччя	Urichchia	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 25’ 0"""	"E 27° 26’ 17"""
Ф-10095	Татиння	Tatynnia	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 25’ 10"""	"E 27° 13’ 19"""
Ф-10098	Зелене	Zelene	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 25’ 31"""	"E 27° 24’ 32"""
Ф-10103	Мединь	Medyn	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 22’ 44"""	"E 27° 13’ 1"""
Ф-10104	Пеньки	Penky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 23’ 6"""	"E 27° 26’ 35"""
Ф-10105	Святі Гірки	Sviati Hirky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 22’ 8"""	"E 27° 2’ 21"""
Ф-10106	Закружжя	Zakruzhzhia	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 22’ 1"""	"E 27° 6’ 42"""
Ф-10161	Ботвіни	Botviny	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 21’ 38"""	"E 27° 19’ 18"""
Ф-10169	Казенний Ліс	Kazennyi Lis	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 21’ 39"""	"E 27° 21’ 37"""
Ф-10176	Дзіниха	Dzinykha	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 22’ 12"""	"E 27° 24’ 41"""
Ф-10185	Заєльне	Zaielne	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 39’ 1"""	"E 27° 15’ 34"""
Ф-10194	Підгалище	Pidhalyshche	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 22’ 18"""	"E 27° 29’ 17"""
Ф-10197	Митро-Островок	Mytro-Ostrovok	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 20’ 39"""	"E 27° 5’ 27"""
Ф-10202	Кобила	Kobyla	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 20’ 34"""	"E 27° 17’ 4"""
Ф-10206	Довге	Dovhe	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 20’ 57"""	"E 27° 29’ 32"""
Ф-10207	Волоскова Гора	Voloskova Hora	урочище	Рівненська обл.	р-н Сарненський	"N 51° 18’ 19"""	"E 26° 40’ 31"""
Ф-10210	Лядина	Liadyna	урочище	Рівненська обл.	р-н Сарненський	"N 51° 18’ 41"""	"E 26° 42’ 6"""
Ф-10212	Клетнє	Kletnie	урочище	Рівненська обл.	р-н Сарненський	"N 51° 17’ 11"""	"E 26° 36’ 39"""
Ф-10214	Малин Лісок	Malyn Lisok	урочище	Рівненська обл.	р-н Рокитнівський, р-н Сарненський	"N 51° 17’ 59"""	"E 26° 59’ 7"""
Ф-10217	Мале Перехрестя	Male Perekhrestia	урочище	Рівненська обл.		"N 51° 15’ 56"""	"E 26° 50’ 8"""
Ф-10220	Веприк	Vepryk	урочище	Рівненська обл.	р-н Сарненський	"N 51° 13’ 58"""	"E 26° 30’ 41"""
Ф-10226	Непрецька Гірка	Nepretska Hirka	урочище	Рівненська обл.	р-н Сарненський	"N 51° 13’ 47"""	"E 26° 50’ 43"""
Ф-10276	Цюзева Гора	Tsiuzeva Hora	урочище	Рівненська обл.	р-н Сарненський	"N 51° 10’ 55"""	"E 26° 40’ 11"""
Ф-10279	Маслів Брід	Masliv Brid	урочище	Рівненська обл.	р-н Сарненський	"N 51° 11’ 21"""	"E 26° 50’ 42"""
Ф-10284	Качай-Болото	Kachai-Boloto	урочище	Рівненська обл.	р-н Березнівський	"N 51° 9’ 20"""	"E 26° 31’ 23"""
Ф-10286	Будки	Budky	урочище	Рівненська обл.	р-н Сарненський	"N 51° 8’ 37"""	"E 26° 41’ 50"""
Ф-10294	Столбцова Нива	Stolbtsova Nyva	урочище	Рівненська обл.	р-н Сарненський	"N 51° 9’ 6"""	"E 26° 50’ 42"""
Ф-10301	Половиця	Polovytsia	урочище	Рівненська обл.	р-н Березнівський	"N 51° 7’ 37"""	"E 26° 30’ 47"""
Ф-10312	Одри	Odry	урочище	Рівненська обл.	р-н Березнівський	"N 51° 7’ 41"""	"E 26° 37’ 45"""
Ф-10315	Тиненські Гори	Tynenski Hory	урочище	Рівненська обл.	р-н Сарненський, р-н Березнівський	"N 51° 7’ 41"""	"E 26° 52’ 54"""
Ф-10321	Струпин	Strupyn	урочище	Рівненська обл.	р-н Березнівський	"N 51° 7’ 43"""	"E 26° 57’ 49"""
Ф-10327	Іванове	Ivanove	урочище	Рівненська обл.	р-н Березнівський	"N 51° 7’ 19"""	"E 26° 49’ 4"""
Ф-10336	Ведмеже	Vedmezhe	урочище	Рівненська обл.	р-н Березнівський	"N 51° 6’ 46"""	"E 26° 49’ 18"""
Ф-10338	Видрі	Vydri	урочище	Рівненська обл.	р-н Березнівський	"N 51° 5’ 59"""	"E 26° 38’ 50"""
Ф-10341	Рудневське	Rudnevske	урочище	Рівненська обл.	р-н Березнівський	"N 51° 6’ 8"""	"E 26° 54’ 41"""
Ф-10349	Сосине	Sosyne	урочище	Рівненська обл.	р-н Березнівський	"N 51° 4’ 18"""	"E 26° 53’ 45"""
Ф-10358	Чорторий	Chortoryi	урочище	Рівненська обл.	р-н Березнівський	"N 51° 4’ 23"""	"E 26° 56’ 41"""
Ф-10361	Струга	Struha	урочище	Рівненська обл.	р-н Березнівський	"N 51° 4’ 3"""	"E 26° 49’ 0"""
Ф-10365	Порубиха	Porubykha	урочище	Рівненська обл.	р-н Березнівський	"N 51° 2’ 51"""	"E 26° 50’ 57"""
Ф-10368	Дике Гало	Dyke Halo	урочище	Рівненська обл.	р-н Березнівський	"N 51° 1’ 38"""	"E 26° 38’ 35"""
Ф-10375	Вобра	Vobra	урочище	Рівненська обл.	р-н Березнівський	"N 51° 1’ 0"""	"E 26° 42’ 22"""
Ф-10384	Мале Гало	Male Halo	урочище	Рівненська обл.	р-н Березнівський	"N 51° 1’ 42"""	"E 26° 52’ 18"""
Ф-10395	Кондратова Гора	Kondratova Hora	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 17’ 16"""	"E 27° 2’ 29"""
Ф-10397	Дуброва	Dubrova	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 16’ 41"""	"E 27° 22’ 2"""
Ф-10402	Гусь	Hus	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 13’ 52"""	"E 27° 26’ 32"""
Ф-10404	Мокре	Mokre	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 15’ 22"""	"E 27° 2’ 39"""
Ф-10410	Пугачівка	Puhachivka	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 15’ 51"""	"E 27° 6’ 11"""
Ф-10415	Слобода	Sloboda	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 15’ 14"""	"E 27° 8’ 38"""
Ф-10422	Білкине	Bilkyne	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 14’ 10"""	"E 27° 19’ 47"""
Ф-10425	Мартинчик	Martynchyk	урочище	Рівненська обл.	р-н Сарненський, р-н Рокитнівський	"N 51° 13’ 26"""	"E 27° 2’ 23"""
Ф-10433	Пічка	Pichka	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 13’ 11"""	"E 27° 9’ 2"""
Ф-10438	Нивки	Nyvky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 13’ 2"""	"E 27° 22’ 11"""
Ф-10447	Кам'яна Піч	Kamiana Pich	урочище	Рівненська обл.	р-н Сарненський	"N 51° 12’ 4"""	"E 27° 0’ 59"""
Ф-10453	Липки	Lypky	урочище	Рівненська обл.	р-н Рокитнівський, р-н Сарненський	"N 51° 11’ 9"""	"E 27° 4’ 27"""
Ф-10458	Липники	Lypnyky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 10’ 25"""	"E 27° 19’ 27"""
Ф-10466	Добрий Острів	Dobryi Ostriv	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 9’ 37"""	"E 27° 21’ 14"""
Ф-10467	Криниці	Krynytsi	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 7’ 51"""	"E 27° 14’ 34"""
Ф-10469	Хлібники	Khlibnyky	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 8’ 2"""	"E 27° 21’ 14"""
Ф-10484	Островок	Ostrovok	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 10’ 50"""	"E 27° 23’ 39"""
Ф-10486	Прикордонне	Prykordonne	урочище	Рівненська обл.	р-н Сарненський	"N 51° 9’ 19"""	"E 27° 3’ 48"""
Ф-10490	Домощице	Domoshchytse	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 6’ 29"""	"E 27° 9’ 1"""
Ф-10500	Мокрисько	Mokrysko	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 6’ 14"""	"E 27° 3’ 30"""
Ф-10504	Хвоя	Khvoia	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 6’ 7"""	"E 27° 7’ 28"""
Ф-10508	Рупча	Rupcha	урочище	Рівненська обл.	р-н Березнівський	"N 51° 4’ 56"""	"E 27° 0’ 49"""
Ф-10510	Гуща	Hushcha	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 4’ 43"""	"E 27° 9’ 7"""
Ф-10512	Хвалісув	Khvalisuv	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 3’ 50"""	"E 27° 18’ 10"""
Ф-10516	Змій	Zmii	урочище	Рівненська обл.	р-н Березнівський	"N 51° 2’ 38"""	"E 27° 6’ 32"""
Ф-10521	Безводне	Bezvodne	урочище	Рівненська обл.	р-н Березнівський	"N 51° 2’ 6"""	"E 27° 0’ 51"""
Ф-10522	Хропчів	Khropchiv	урочище	Рівненська обл.	р-н Березнівський	"N 51° 2’ 11"""	"E 27° 3’ 19"""
Ф-10534	Велика Гарь	Velyka Har	урочище	Рівненська обл.	р-н Березнівський	"N 51° 1’ 10"""	"E 27° 5’ 2"""
Ф-10537	Лосівка	Losivka	урочище	Рівненська обл.	р-н Березнівський	"N 51° 1’ 51"""	"E 27° 6’ 50"""
Ф-10544	Кислий Груд	Kyslyi Hrud	урочище	Рівненська обл.	р-н Березнівський	"N 50° 59’ 9"""	"E 26° 42’ 31"""
Ф-10547	Підвільха	Pidvilkha	урочище	Рівненська обл.	р-н Костопільський	"N 50° 57’ 54"""	"E 26° 31’ 18"""
Ф-10552	Ліс Хотинщина	Lis Khotynshchyna	урочище	Рівненська обл.	р-н Березнівський	"N 50° 57’ 2"""	"E 26° 53’ 41"""
Ф-10561	Довге	Dovhe	урочище	Рівненська обл.	р-н Костопільський	"N 50° 57’ 11"""	"E 26° 31’ 2"""
Ф-10567	Запуст	Zapust	урочище	Рівненська обл.	р-н Костопільський	"N 50° 57’ 22"""	"E 26° 34’ 56"""
Ф-10574	Залесті	Zalesti	урочище	Рівненська обл.	р-н Березнівський	"N 50° 56’ 57"""	"E 26° 40’ 42"""
Ф-10583	Ліс Яцковщина	Lis Yatskivshchyna	урочище	Рівненська обл.	р-н Березнівський	"N 50° 56’ 47"""	"E 26° 54’ 19"""
Ф-10587	Переспа	Perespa	урочище	Рівненська обл.	р-н Березнівський	"N 50° 57’ 15"""	"E 26° 56’ 0"""
Ф-10595	Дуброва	Dubrova	урочище	Рівненська обл.	р-н Березнівський	"N 50° 54’ 13"""	"E 26° 50’ 12"""
Ф-10604	Немильня	Nemylnia	урочище	Рівненська обл.	р-н Березнівський	"N 50° 54’ 19"""	"E 26° 56’ 20"""
Ф-10609	Бистричанська Дача	Bystrychanska Dacha	урочище	Рівненська обл.	р-н Березнівський	"N 50° 53’ 35"""	"E 26° 58’ 41"""
Ф-10612	Новини	Novyny	урочище	Рівненська обл.	р-н Березнівський	"N 50° 53’ 0"""	"E 26° 51’ 51"""
Ф-10619	Москвинський Майдан	Moskvynskyi Maidan	урочище	Рівненська обл.	р-н Березнівський	"N 50° 52’ 31"""	"E 26° 43’ 31"""
Ф-10625	Борщівка	Borshchivka	урочище	Рівненська обл.	р-н Костопільський	"N 50° 51’ 8"""	"E 26° 36’ 20"""
Ф-10633	Довганець	Dovhanets	урочище	Рівненська обл.	р-н Костопільський	"N 50° 50’ 36"""	"E 26° 38’ 31"""
Ф-10637	Янишівка	Yanyshivka	урочище	Рівненська обл.	р-н Костопільський	"N 50° 49’ 56"""	"E 26° 38’ 59"""
Ф-10648	Бистрицька Дача	Bystrytska Dacha	урочище	Рівненська обл.	р-н Березнівський	"N 50° 50’ 11"""	"E 26° 51’ 7"""
Ф-10650	Руденка	Rudenka	урочище	Рівненська обл.	р-н Костопільський	"N 50° 49’ 18"""	"E 26° 32’ 49"""
Ф-10653	Цецилівка	Tsetsylivka	урочище	Рівненська обл.	р-н Костопільський	"N 50° 48’ 39"""	"E 26° 34’ 0"""
Ф-10658	Груди	Hrudy	урочище	Рівненська обл.	р-н Костопільський	"N 50° 49’ 30"""	"E 26° 36’ 2"""
Ф-10661	Крюк	Kriuk	урочище	Рівненська обл.	р-н Березнівський	"N 50° 49’ 40"""	"E 26° 43’ 51"""
Ф-10665	Уршулин	Urshulyn	урочище	Рівненська обл.	р-н Костопільський	"N 50° 47’ 9"""	"E 26° 37’ 41"""
Ф-10667	Петровиця	Petrovytsia	урочище	Рівненська обл.	р-н Березнівський	"N 50° 47’ 23"""	"E 26° 42’ 13"""
Ф-10672	Верховецький Бор	Verkhovetskyi Bor	урочище	Рівненська обл.	р-н Костопільський	"N 50° 46’ 19"""	"E 26° 36’ 59"""
Ф-10673	Пустомитський Майдан	Pustomytskyi Maidan	урочище	Рівненська обл.	р-н Костопільський	"N 50° 46’ 7"""	"E 26° 42’ 21"""
Ф-10675	Пустомитське	Pustomytske	урочище	Рівненська обл.	р-н Костопільський	"N 50° 46’ 15"""	"E 26° 45’ 36"""
Ф-10677	Грушевська Дача	Hrushevska Dacha	урочище	Рівненська обл.	р-н Березнівський	"N 50° 45’ 48"""	"E 26° 50’ 6"""
Ф-10679	Гори	Hory	урочище	Рівненська обл.	р-н Гощанський	"N 50° 41’ 4"""	"E 26° 39’ 30"""
Ф-10680	Діброва	Dibrova	урочище	Рівненська обл.	р-н Костопільський	"N 50° 59’ 45"""	"E 26° 5’ 54"""
Ф-10682	Бобрів Ліс	Bobriv Lis	урочище	Рівненська обл.	р-н Костопільський	"N 50° 59’ 3"""	"E 26° 13’ 34"""
Ф-10683	Німецьке	Nimetske	урочище	Рівненська обл.	р-н Костопільський	"N 50° 57’ 56"""	"E 26° 26’ 42"""
Ф-10689	Сервітут	Servitut	урочище	Рівненська обл.	р-н Костопільський	"N 50° 57’ 21"""	"E 26° 8’ 42"""
Ф-10728	Єловиця	Yelovytsia	урочище	Рівненська обл.	р-н Костопільський	"N 50° 55’ 50"""	"E 26° 4’ 43"""
Ф-10732	Заброди	Zabrody	урочище	Рівненська обл.	р-н Костопільський	"N 50° 55’ 9"""	"E 26° 1’ 19"""
Ф-10741	Шпуневе	Shpuneve	урочище	Рівненська обл.	р-н Костопільський	"N 50° 55’ 7"""	"E 26° 17’ 28"""
Ф-10754	Пендики	Pendyky	урочище	Рівненська обл.	р-н Костопільський	"N 50° 52’ 57"""	"E 26° 0’ 39"""
Ф-10764	Стоніжка	Stonizhka	урочище	Рівненська обл.	р-н Костопільський	"N 50° 50’ 47"""	"E 26° 16’ 25"""
Ф-10768	Орловський Ліс	Orlovskyi Lis	урочище	Рівненська обл.	р-н Костопільський	"N 50° 49’ 28"""	"E 26° 8’ 11"""
Ф-10772	Піддуб'я	Piddubia	урочище	Рівненська обл.	р-н Костопільський	"N 50° 49’ 5"""	"E 26° 12’ 21"""
Ф-10774	Майдан	Maidan	урочище	Рівненська обл.	р-н Костопільський	"N 50° 49’ 22"""	"E 26° 17’ 59"""
Ф-10777	Соломки	Solomky	урочище	Рівненська обл.	р-н Костопільський	"N 50° 48’ 21"""	"E 26° 13’ 48"""
Ф-10780	Чернешина	Chereshyna	урочище	Рівненська обл.	р-н Рівненський	"N 50° 47’ 30"""	"E 26° 4’ 50"""
Ф-10783	Мацечули	Matsechuly	урочище	Рівненська обл.	р-н Рівненський	"N 50° 46’ 48"""	"E 26° 13’ 55"""
Ф-10784	Болярка	Boliarka	урочище	Рівненська обл.	р-н Рівненський	"N 50° 47’ 34"""	"E 26° 18’ 41"""
Ф-10790	Козлинський Майдан	Kozlynskyi Maidan	урочище	Рівненська обл.	р-н Костопільський	"N 50° 47’ 8"""	"E 26° 27’ 49"""
Ф-10795	Різки	Rizky	урочище	Рівненська обл.	р-н Рівненський	"N 50° 45’ 41"""	"E 26° 2’ 53"""
Ф-10804	Глушиця	Hlushytsia	урочище	Рівненська обл.	р-н Рівненський	"N 50° 44’ 32"""	"E 26° 8’ 35"""
Ф-10812	Новини	Novyny	урочище	Рівненська обл.	р-н Рівненський	"N 50° 45’ 34"""	"E 26° 19’ 9"""
Ф-10818	Андріївка	Andriivka	урочище	Рівненська обл.	р-н Костопільський	"N 50° 45’ 10"""	"E 26° 28’ 20"""
Ф-10826	Вилковиця	Vylkovytsia	урочище	Рівненська обл.	р-н Рівненський	"N 50° 41’ 9"""	"E 26° 3’ 46"""
Ф-10833	Пипло	Pyplo	урочище	Рівненська обл.	р-н Березнівський	"N 50° 59’ 25"""	"E 27° 6’ 41"""
Ф-10834	Козарник-Хотинський	Kozarnyk-Khotynskyi	урочище	Рівненська обл.	р-н Березнівський	"N 50° 59’ 30"""	"E 27° 9’ 11"""
Ф-10855	Глухий Острів	Hlukhyi Ostriv	урочище	Рівненська обл.	р-н Березнівський	"N 50° 58’ 19"""	"E 27° 6’ 42"""
Ф-10863	Старина	Staryna	урочище	Рівненська обл.	р-н Березнівський	"N 50° 58’ 4"""	"E 27° 9’ 11"""
Ф-10868	Стрельбище	Strelbyshche	урочище	Рівненська обл.	р-н Березнівський	"N 50° 56’ 45"""	"E 27° 13’ 26"""
Ф-10877	Підраловка	Pidralovka	урочище	Рівненська обл.	р-н Березнівський	"N 50° 56’ 10"""	"E 27° 1’ 30"""
Ф-10891	Підлеваччя	Pidlevachchia	урочище	Рівненська обл.	р-н Березнівський	"N 50° 56’ 15"""	"E 27° 8’ 11"""
Ф-10895	Брониславка	Bronyslavka	урочище	Рівненська обл.	р-н Березнівський	"N 50° 55’ 25"""	"E 27° 2’ 1"""
Ф-10901	Якубовка	Yakubovka	урочище	Рівненська обл.	р-н Березнівський	"N 50° 55’ 5"""	"E 27° 8’ 3"""
Ф-10902	Мраморне	Mramorne	урочище	Рівненська обл.	р-н Березнівський	"N 50° 54’ 5"""	"E 27° 1’ 40"""
Ф-10904	Гута Корецька	Huta Koretska	урочище	Рівненська обл.	р-н Березнівський	"N 50° 54’ 11"""	"E 27° 13’ 42"""
Ф-10915	Кози	Kozy	урочище	Рівненська обл.	р-н Березнівський	"N 50° 53’ 10"""	"E 27° 1’ 30"""
Ф-10918	Млинок	Mlynok	урочище	Рівненська обл.	р-н Березнівський	"N 50° 52’ 31"""	"E 27° 2’ 51"""
Ф-10919	Мишаківка	Myshakivka	урочище	Рівненська обл.	р-н Березнівський	"N 50° 51’ 17"""	"E 27° 12’ 27"""
Ф-10920	Березівка	Berezivka	урочище	Рівненська обл.	р-н Березнівський	"N 50° 51’ 21"""	"E 27° 14’ 9"""
Ф-10928	Гурна	Hurna	урочище	Рівненська обл.	р-н Березнівський	"N 50° 50’ 19"""	"E 27° 5’ 50"""
Ф-10936	Новосільці	Novosiltsi	урочище	Рівненська обл.	р-н Березнівський	"N 50° 50’ 37"""	"E 27° 9’ 37"""
Ф-10939	Бельчаківська Дача	Belchakivska Dacha	урочище	Рівненська обл.	р-н Березнівський	"N 50° 49’ 19"""	"E 27° 10’ 55"""
Ф-10940	Кличецьке	Klychetske	урочище	Рівненська обл.	р-н Корецький	"N 50° 45’ 35"""	"E 27° 7’ 40"""
Ф-10941	Вириця	Vyrytsia	урочище	Рівненська обл.	р-н Корецький	"N 50° 44’ 34"""	"E 27° 8’ 50"""
Ф-10942	Чернечина	Chernechyna	урочище	Рівненська обл.	р-н Корецький	"N 50° 43’ 25"""	"E 27° 6’ 31"""
Ф-10946	Клин	Klyn	урочище	Рівненська обл.	р-н Рівненський	"N 50° 39’ 38"""	"E 26° 3’ 28"""
Ф-10951	Полісся	Polissia	урочище	Рівненська обл.	р-н Рівненський	"N 50° 35’ 41"""	"E 26° 19’ 54"""
Ф-10954	Дубина	Dubyna	урочище	Рівненська обл.	р-н Рівненський	"N 50° 33’ 28"""	"E 26° 21’ 19"""
Ф-10955	Чорна Криниця	Chorna Krynytsia	урочище	Рівненська обл.	р-н Здолбунівський	"N 50° 28’ 47"""	"E 26° 8’ 48"""
Ф-10958	Піщанка	Pishchanka	урочище	Рівненська обл.	р-н Острозький	"N 50° 23’ 1"""	"E 26° 20’ 53"""
Ф-10974	Острів	Ostriv	урочище	Рівненська обл.	р-н Гощанський	"N 50° 34’ 35"""	"E 26° 42’ 28"""
Ф-10981	Рогова	Rohova	урочище	Рівненська обл.	р-н Гощанський	"N 50° 32’ 41"""	"E 26° 43’ 51"""
Ф-10983	Березине	Berezyne	урочище	Рівненська обл.	р-н Гощанський	"N 50° 32’ 56"""	"E 26° 35’ 20"""
Ф-10986	Борщівка	Borshchivka	урочище	Рівненська обл.	р-н Гощанський	"N 50° 29’ 6"""	"E 26° 44’ 48"""
Ф-10991	Кураж	Kurazh	урочище	Рівненська обл.	р-н Гощанський	"N 50° 28’ 5"""	"E 26° 45’ 18"""
Ф-10996	Полянки	Polianky	урочище	Рівненська обл.	р-н Острозький	"N 50° 22’ 33"""	"E 26° 34’ 10"""
Ф-11003	Михайлишина Долина	Mykhailyshyna Dolyna	урочище	Рівненська обл.	р-н Здолбунівський	"N 50° 18’ 19"""	"E 26° 2’ 9"""
Ф-11008	Грабовець	Hrabovets	урочище	Рівненська обл.	р-н Здолбунівський	"N 50° 19’ 19"""	"E 26° 8’ 50"""
Ф-11010	Турова Могила	Turova Mohyla	урочище	Рівненська обл.	р-н Острозький, р-н Здолбунівський	"N 50° 17’ 11"""	"E 26° 13’ 40"""
Ф-11023	Гурби	Hurby	урочище	Рівненська обл.	р-н Дубенський	"N 50° 16’ 19"""	"E 26° 7’ 21"""
Ф-11026	Хроємщина	Khroiemshchyna	урочище	Рівненська обл.	р-н Здолбунівський	"N 50° 15’ 2"""	"E 26° 10’ 9"""
Ф-11028	Гряда	Hriada	урочище	Рівненська обл.	р-н Острозький	"N 50° 13’ 32"""	"E 26° 17’ 30"""
Ф-11029	Помірка	Pomirka	урочище	Рівненська обл.	р-н Острозький	"N 50° 11’ 55"""	"E 26° 16’ 47"""
Ф-11032	Велике Окинице	Velyke Okynytse	урочище	Рівненська обл.	р-н Дубенський	"N 50° 18’ 4"""	"E 25° 56’ 28"""
Ф-11033	Білогороіщенське	Bilohoroishchenske	урочище	Рівненська обл.	р-н Дубенський	"N 50° 16’ 50"""	"E 25° 38’ 31"""
Ф-11034	Кам'яна Гора	Kamiana Hora	урочище	Рівненська обл.	р-н Дубенський	"N 50° 15’ 18"""	"E 25° 58’ 58"""
Ф-11046	Болото Бела	Boloto Bela	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 35’ 50"""	"E 27° 37’ 57"""
Ф-11049	Космач	Kosmach	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 35’ 10"""	"E 27° 33’ 22"""
Ф-11055	Праве	Prave	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 34’ 39"""	"E 27° 39’ 38"""
Ф-11057	Довгі Ниви	Dovhi Nyvy	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 34’ 43"""	"E 27° 42’ 58"""
Ф-11061	Великий Ліс	Velykyi Lis	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 34’ 27"""	"E 27° 30’ 46"""
Ф-11068	Теребалієве	Terebaliieve	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 33’ 27"""	"E 27° 39’ 0"""
Ф-11069	Нав'юнище	Naviunyshche	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 30’ 29"""	"E 27° 36’ 30"""
Ф-11071	Бривуля	Bryvulia	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 28’ 9"""	"E 27° 33’ 29"""
Ф-11072	Дубно	Dubno	урочище	Рівненська обл.	р-н Рокитнівський	"N 51° 29’ 40"""	"E 27° 32’ 2"""
Ф-11074	Осин	Ocyn	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 18’ 43"""	"E 26° 16’ 15"""
Ф-11077	Бор	Bor	урочище	Рівненська обл.	р-н Сарненський	"N 51° 18’ 28"""	"E 26° 23’ 0"""
Ф-11079	Чемерне	Chemerne	урочище	Рівненська обл.	р-н Сарненський	"N 51° 19’ 10"""	"E 26° 27’ 59"""
Ф-11086	Юзефівка	Yuzefivka	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 17’ 50"""	"E 26° 2’ 29"""
Ф-11090	Бараки	Baraky	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 17’ 2"""	"E 26° 8’ 31"""
Ф-11095	Лінева	Lineva	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 17’ 21"""	"E 26° 18’ 9"""
Ф-11097	Велике Березове	Velyke Berezove	урочище	Рівненська обл.	р-н Сарненський	"N 51° 17’ 27"""	"E 26° 26’ 30"""
Ф-11100	Красне	Krasne	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 16’ 28"""	"E 26° 12’ 20"""
Ф-11102	Запілля	Zapillia	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 16’ 25"""	"E 26° 20’ 22"""
Ф-11105	Казенне	Kazenne	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 14’ 32"""	"E 26° 8’ 0"""
Ф-11167	Ганне	Hanne	урочище	Рівненська обл.	р-н Володимирецький	"N 51° 16’ 17"""	"E 26° 21’ 54"""
Ф-11172	Проходи	Prokhody	урочище	Рівненська обл.	р-н Сарненський	"N 51° 13’ 54"""	"E 26° 15’ 40"""
Ф-11176	Під'ялина	Pidialyna	урочище	Рівненська обл.	р-н Сарненський	"N 51° 13’ 50"""	"E 26° 17’ 45"""
Ф-11181	Острівець	Ostrivets	урочище	Рівненська обл.	р-н Сарненський	"N 51° 14’ 0"""	"E 26° 19’ 11"""
