Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-20442	Донченка	Donchenka	урочище	Херсонська обл.	Новокаховська міськрада	"N 46° 42’ 8"""	"E 33° 16’ 54"""
Ф-20586	Дурна	Durna	балка	Херсонська обл.	р-н Іванівський	"N 46° 46’ 30"""	"E 34° 33’ 16"""
Ф-20587	Дурна	Durna	балка	Херсонська обл.	р-н Нижньосірогозький	"N 46° 54’ 34"""	"E 34° 32’ 16"""
Ф-20782	Гунькина	Hunkyna	балка	Херсонська обл.	р-н Бериславський	"N 46° 49’ 40"""	"E 33° 22’ 11"""
Ф-20816	Давидово-Бродська	Davydovo-Brodska	балка	Херсонська обл.	р-н Великоолександрівський	"N 47° 13’ 33"""	"E 33° 13’ 47"""
Ф-20956	Гиряча Гора	Hyriacha Hora	урочище	Херсонська обл.	р-н Олешківський	"N 46° 23’ 23"""	"E 32° 54’ 46"""
Ф-21114	Дружне	Druzhne	урочище	Херсонська обл.	р-н Генічеський	"N 46° 25’ 56"""	"E 34° 49’ 27"""
Ф-21116	Друзякіна	Druziakina	балка	Херсонська обл.	р-н Білозерський	"N 46° 39’ 32"""	"E 32° 0’ 30"""
Ф-21124	Дуби	Duby	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 59"""	"E 32° 46’ 11"""
Ф-21591	Закітня	Zakitnia	урочище	Херсонська обл.	Новокаховська міськрада	"N 46° 45’ 27"""	"E 33° 14’ 24"""
Ф-21705	Ганнівка	Hannivka	урочище	Херсонська обл.	р-н Нововоронцовський	"N 47° 12’ 26"""	"E 33° 50’ 38"""
Ф-22011	Лободиха	Lobodykha	урочище	Херсонська обл.	р-н Олешківський	"N 46° 31’ 56"""	"E 32° 52’ 58"""
Ф-22141	Корівка	Korivka	балка	Херсонська обл.	р-н Бериславський	"N 47° 1’ 0"""	"E 33° 36’ 49"""
Ф-22148	Кучугури	Kuchuhury	урочище	Херсонська обл.	Новокаховська міськрада	"N 46° 44’ 2"""	"E 33° 20’ 21"""
Ф-22186	Кругленьке	Kruhlenke	урочище	Херсонська обл.	р-н Олешківський	"N 46° 25’ 44"""	"E 32° 55’ 16"""
Ф-22199	Круглик	Kruhlyk	урочище	Херсонська обл.	р-н Бериславський	"N 47° 3’ 3"""	"E 33° 34’ 54"""
Ф-22200	Круглик	Kruhlyk	урочище	Херсонська обл.	р-н Олешківський	"N 46° 42’ 55"""	"E 32° 53’ 54"""
Ф-22336	Кротків	Krotkiv	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 23’ 54"""	"E 32° 23’ 41"""
Ф-22375	Крутенька	Krutenka	балка	Херсонська обл.	р-н Верхньорогачицький	"N 47° 21’ 22"""	"E 34° 6’ 16"""
Ф-22432	Красновидка	Krasnovydka	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 26’ 33"""	"E 32° 22’ 23"""
Ф-22601	Кривеньки	Kryvenky	урочище	Херсонська обл.	р-н Олешківський	"N 46° 20’ 43"""	"E 33° 0’ 32"""
Ф-22737	Куличка	Kulychka	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 25"""	"E 32° 21’ 3"""
Ф-22947	Комарівка	Komarivka	урочище	Херсонська обл.	р-н Генічеський	"N 46° 26’ 45"""	"E 34° 48’ 7"""
Ф-22957	Крамарська	Kramarska	балка	Херсонська обл.	р-н Бериславський	"N 47° 5’ 9"""	"E 33° 41’ 22"""
Ф-23007	Комарка	Komarka	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 43"""	"E 32° 20’ 30"""
Ф-23027	Кругле	Kruhle	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 25"""	"E 32° 46’ 52"""
Ф-23054	Кордон	Kordon	урочище	Херсонська обл.	р-н Олешківський	"N 46° 32’ 36"""	"E 32° 49’ 20"""
Ф-23075	Кучугури	Kuchuhury	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 11’ 28"""	"E 32° 29’ 29"""
Ф-23350	Каїрка	Kairka	балка	Херсонська обл.	р-н Великолепетиський	"N 47° 4’ 21"""	"E 33° 53’ 25"""
Ф-23351	Каїрська	Kairska	балка	Херсонська обл.	р-н Великолепетиський	"N 47° 8’ 4"""	"E 33° 53’ 57"""
Ф-23420	Короля	Korolia	балка	Херсонська обл.	р-н Бериславський	"N 46° 54’ 0"""	"E 33° 5’ 47"""
Ф-23457	Зубиха	Zubykha	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 23’ 59"""	"E 32° 21’ 35"""
Ф-23545	Кантомирове	Kantomyrove	урочище	Херсонська обл.	р-н Каланчацький	"N 46° 10’ 46"""	"E 33° 29’ 4"""
Ф-23677	Криничне	Krynychne	урочище	Херсонська обл.	р-н Білозерський	"N 46° 35’ 6"""	"E 32° 21’ 37"""
Ф-23703	Кізекерман	Kizekerman	балка	Херсонська обл.	р-н Бериславський	"N 46° 51’ 20"""	"E 33° 25’ 18"""
Ф-23786	Західна	Zakhidna	балка	Херсонська обл.	р-н Бериславський	"N 46° 48’ 34"""	"E 33° 4’ 24"""
Ф-23798	Корчевського	Korchevskoho	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 27’ 58"""	"E 32° 4’ 6"""
Ф-23829	Кудрявцева	Kudriavtseva	урочище	Херсонська обл.	р-н Олешківський	"N 46° 27’ 8"""	"E 32° 50’ 26"""
Ф-23912	Кобишева	Kobysheva	урочище	Херсонська обл.	р-н Олешківський	"N 46° 28’ 19"""	"E 32° 53’ 52"""
Ф-24109	Коса	Kosa	урочище	Херсонська обл.	р-н Новотроїцький	"N 46° 7’ 54"""	"E 34° 2’ 11"""
Ф-24210	Капустяне	Kapustiane	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 26’ 55"""	"E 32° 10’ 41"""
Ф-24219	Карабілка	Karabilka	урочище	Херсонська обл.	р-н Білозерський	"N 46° 33’ 54"""	"E 32° 25’ 22"""
Ф-24288	Кислички	Kyslychky	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 27’ 28"""	"E 32° 12’ 54"""
Ф-24324	Кубрак	Kubrak	урочище	Херсонська обл.	р-н Нововоронцовський	"N 47° 27’ 55"""	"E 33° 47’ 54"""
Ф-24325	Кубрак	Kubrak	урочище	Херсонська обл.	р-н Нововоронцовський	"N 47° 27’ 55"""	"E 33° 47’ 54"""
Ф-24374	Засика	Zasyka	урочище	Херсонська обл.	р-н Скадовський	"N 46° 7’ 18"""	"E 32° 51’ 41"""
Ф-24397	Новомиколаївка	Novomykolaivka	урочище	Херсонська обл.	р-н Бериславський	"N 46° 55’ 14"""	"E 33° 12’ 4"""
Ф-24398	Могила-Копилова	Mohyla-Kopylova	курган	Херсонська обл.	р-н Голопристанський	"N 46° 22’ 52"""	"E 32° 25’ 13"""
Ф-24400	Могила-Краснянська	Mohyla-Krasnianska	курган	Херсонська обл.	р-н Голопристанський	"N 46° 22’ 49"""	"E 32° 35’ 50"""
Ф-24405	Могила-Мар'їна	Mohyla-Marina	курган	Херсонська обл.	р-н Голопристанський	"N 46° 20’ 29"""	"E 32° 5’ 59"""
Ф-24406	Могила-Маяк	Mohyla-Maiak	курган	Херсонська обл.	р-н Олешківський	"N 46° 22’ 57"""	"E 32° 57’ 18"""
Ф-24417	Могила-Пилипова	Mohyla-Pylypova	курган	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 30"""	"E 32° 35’ 9"""
Ф-24454	Новомиколаївка	Novomykolaivka	урочище	Херсонська обл.	р-н Генічеський	"N 46° 25’ 6"""	"E 34° 49’ 20"""
Ф-24620	Могила-Близнюки	Mohyla-Blyzniuky	курган	Херсонська обл.	р-н Голопристанський	"N 46° 22’ 5"""	"E 32° 2’ 19"""
Ф-24624	Могила-Боридчиха	Mohyla-Borydchykha	курган	Херсонська обл.	р-н Олешківський	"N 46° 30’ 41"""	"E 32° 55’ 47"""
Ф-24643	Мигила Полуданного	Myhyla Poludannoho	курган	Херсонська обл.	р-н Бериславський	"N 46° 59’ 56"""	"E 33° 23’ 14"""
Ф-24649	Мизерики	Myzeryky	урочище	Херсонська обл.	р-н Бериславський	"N 46° 46’ 5"""	"E 33° 17’ 56"""
Ф-24774	Никонова Акація	Nykonova Akatsiia	урочище	Херсонська обл.	р-н Олешківський	"N 46° 24’ 40"""	"E 32° 50’ 26"""
Ф-24787	Нікітіна	Nikitina	балка	Херсонська обл.	р-н Нововоронцовський	"N 47° 28’ 22"""	"E 33° 54’ 28"""
Ф-24799	Могила-Розрита	Mohyla-Rozryta	курган	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 4"""	"E 32° 12’ 11"""
Ф-24802	Могила-Рясна	Mohyla-Riasna	курган	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 36"""	"E 32° 27’ 3"""
Ф-24811	Мухині Піски	Mukhyni Pisky	урочище	Херсонська обл.	р-н Олешківський	"N 46° 28’ 23"""	"E 33° 1’ 33"""
Ф-24914	Морпорт	Morport	урочище	Херсонська обл.	р-н Білозерський	"N 46° 47’ 0"""	"E 32° 50’ 10"""
Ф-24916	Морский Сад	Morskyi Sad	урочище	Херсонська обл.	р-н Каланчацький	"N 46° 9’ 53"""	"E 33° 36’ 23"""
Ф-24917	Морські Кучугури	Morski Kuchuhury	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 23’ 48"""	"E 32° 4’ 50"""
Ф-24933	Могила-Висока	Mohyla-Vysoka	курган	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 40"""	"E 32° 25’ 50"""
Ф-24940	Могила-Висока	Mohyla-Vysoka	курган	Херсонська обл.	р-н Скадовський	"N 46° 6’ 56"""	"E 32° 49’ 12"""
Ф-25046	Могила-Середня	Mohyla-Serednia	курган	Херсонська обл.	р-н Голопристанський	"N 46° 13’ 45"""	"E 32° 18’ 15"""
Ф-25088	Мощина	Moshchyna	урочище	Херсонська обл.	р-н Олешківський	"N 46° 35’ 17"""	"E 33° 2’ 21"""
Ф-25093	Мудрокостогризівка	Mudrokostohryzivka	урочище	Херсонська обл.	р-н Скадовський	"N 46° 14’ 0"""	"E 32° 48’ 34"""
Ф-25107	Могила-Сисоєва	Mohyla-Sysoieva	курган	Херсонська обл.	р-н Голопристанський	"N 46° 21’ 10"""	"E 32° 2’ 6"""
Ф-25108	Могила-Солдатська	Mohyla-Soldatska	курган	Херсонська обл.	р-н Голопристанський	"N 46° 20’ 23"""	"E 32° 3’ 1"""
Ф-25114	Могила-Тимошева	Mohyla-Tymosheva	курган	Херсонська обл.	р-н Голопристанський	"N 46° 22’ 12"""	"E 32° 7’ 35"""
Ф-25122	Могила-Цареводар	Mohyla-Tsarevodar	курган	Херсонська обл.	р-н Білозерський	"N 46° 45’ 26"""	"E 32° 10’ 39"""
Ф-25140	Мартиниха	Martynykha	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 19"""	"E 32° 18’ 39"""
Ф-25147	Могила Довга	Mohyla Dovha	курган	Херсонська обл.	р-н Каланчацький	"N 46° 20’ 30"""	"E 33° 16’ 45"""
Ф-25170	Нове-Життя	Nove-Zhyttia	урочище	Херсонська обл.	р-н Генічеський	"N 46° 10’ 9"""	"E 34° 28’ 52"""
Ф-25293	Монастирська	Monastyrska	балка	Херсонська обл.	Херсонська міськрада	"N 46° 38’ 53"""	"E 32° 28’ 46"""
Ф-25295	Монастирське	Monastyrske	урочище	Херсонська обл.	р-н Верхньорогачицький	"N 47° 12’ 55"""	"E 34° 29’ 11"""
Ф-25315	Могила-Друга	Mohyla-Druha	курган	Херсонська обл.	р-н Великоолександрівський	"N 47° 4’ 3"""	"E 32° 59’ 14"""
Ф-25326	Могила-Копана	Mohyla-Kopana	курган	Херсонська обл.	р-н Голопристанський	"N 46° 20’ 23"""	"E 32° 5’ 1"""
Ф-2533	Рвач	Rvach	рукав	Херсонська обл.		"N 46° 33’ 23"""	"E 32° 18’ 20"""
Ф-2534	Литвинка	Lytvynka	рукав	Херсонська обл.		"N 46° 32’ 41"""	"E 32° 17’ 20"""
Ф-25349	Мирониха	Myronykha	урочище	Херсонська обл.	Новокаховська міськрада	"N 46° 46’ 4"""	"E 33° 6’ 38"""
Ф-25360	Монашеська	Monasheska	балка	Херсонська обл.	Херсонська міськрада	"N 46° 38’ 56"""	"E 32° 30’ 28"""
Ф-2537	Кошова	Koshova	рукав	Херсонська обл.		"N 46° 34’ 20"""	"E 32° 28’ 20"""
Ф-2541	Погоріле	Pohorile	озеро	Херсонська обл.		"N 46° 33’ 8"""	"E 32° 28’ 53"""
Ф-25424	Могила-Шекарева	Mohyla-Shekareva	курган	Херсонська обл.	р-н Голопристанський	"N 46° 22’ 36"""	"E 32° 4’ 45"""
Ф-25425	Могила-Широка	Mohyla-Shyroka	курган	Херсонська обл.	р-н Голопристанський	"N 46° 22’ 19"""	"E 32° 5’ 24"""
Ф-25431	Могили Родові	Mohyly Rodovi	урочище	Херсонська обл.	р-н Нововоронцовський	"N 47° 21’ 8"""	"E 33° 52’ 46"""
Ф-2548	Чайка	Chaika	рукав	Херсонська обл.		"N 46° 32’ 20"""	"E 32° 32’ 23"""
Ф-25486	Новогригорівка	Novohryhorivka	урочище	Херсонська обл.	р-н Скадовський	"N 46° 6’ 24"""	"E 32° 28’ 48"""
Ф-2549	Перебійна	Perebiina	рукав	Херсонська обл.		"N 46° 36’ 55"""	"E 32° 38’ 30"""
Ф-2551	Старе Дніпро	Stare Dnipro	річище	Херсонська обл.		"N 46° 34’ 15"""	"E 32° 29’ 5"""
Ф-25513	Мар'янівка	Marianivka	урочище	Херсонська обл.	р-н Іванівський	"N 46° 36’ 13"""	"E 34° 24’ 48"""
Ф-2553	Нечаєве	Nechaieve	озеро	Херсонська обл.		"N 46° 29’ 15"""	"E 31° 50’ 45"""
Ф-2554	Данчиха	Danchykha	озеро	Херсонська обл.		"N 46° 28’ 23"""	"E 31° 50’ 30"""
Ф-2555	Ніколине	Nikolyne	озеро	Херсонська обл.		"N 46° 30’ 10"""	"E 31° 52’ 20"""
Ф-2556	Макардове	Makardove	озеро	Херсонська обл.		"N 46° 29’ 53"""	"E 31° 53’ 20"""
Ф-2557	Махортове	Makhortove	озеро	Херсонська обл.		"N 46° 27’ 50"""	"E 31° 55’ 13"""
Ф-2564	Чайка	Chaika	єрик	Херсонська обл.		"N 46° 40’ 30"""	"E 32° 51’ 38"""
Ф-2565	Тендрівська	Tendrivska	затока	Херсонська обл.		"N 46° 14’ 0"""	"E 31° 52’ 25"""
Ф-2568	Довге	Dovhe	озеро	Херсонська обл.		"N 46° 9’ 55"""	"E 32° 15’ 45"""
Ф-25683	Лучисте	Luchyste	урочище	Херсонська обл.	р-н Генічеський	"N 46° 23’ 52"""	"E 34° 47’ 52"""
Ф-2569	Кефальне	Kefalne	озеро	Херсонська обл.		"N 46° 8’ 0"""	"E 32° 15’ 25"""
Ф-25718	Міжлуки	Mizhluky	урочище	Херсонська обл.	р-н Іванівський	"N 46° 39’ 13"""	"E 34° 43’ 3"""
Ф-25732	Лозова Сага	Lozova Saha	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 58"""	"E 32° 6’ 27"""
Ф-25796	Лозове	Lozove	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 27’ 42"""	"E 32° 8’ 58"""
Ф-26117	Лихманове	Lykhmanove	урочище	Херсонська обл.	р-н Великоолександрівський	"N 47° 13’ 13"""	"E 33° 16’ 53"""
Ф-26150	Монасевська	Monasevska	балка	Херсонська обл.	р-н Бериславський	"N 47° 4’ 20"""	"E 33° 35’ 54"""
Ф-26183	Максимівка	Maksymivka	урочище	Херсонська обл.	р-н Скадовський	"N 46° 12’ 0"""	"E 32° 37’ 57"""
Ф-26205	Луки	Luky	урочище	Херсонська обл.	р-н Олешківський	"N 46° 24’ 25"""	"E 32° 53’ 12"""
Ф-26237	Молодівка	Molodivka	балка	Херсонська обл.	р-н Верхньорогачицький	"N 47° 17’ 0"""	"E 34° 13’ 13"""
Ф-26244	Молочна	Molochna	балка	Херсонська обл.	Херсонська міськрада	"N 46° 38’ 38"""	"E 32° 34’ 8"""
Ф-26454	Лавровий Сад	Lavrovyi Sad	урочище	Херсонська обл.	р-н Білозерський	"N 46° 36’ 44"""	"E 32° 25’ 11"""
Ф-26490	Лукіна	Lukina	гора	Херсонська обл.	р-н Олешківський	"N 46° 39’ 25"""	"E 32° 53’ 16"""
Ф-26536	Мале Солоне	Male Solone	урочище	Херсонська обл.	р-н Олешківський	"N 46° 31’ 22"""	"E 32° 54’ 37"""
Ф-26687	Мала Сапожницька	Mala Sapozhnytska	балка	Херсонська обл.	р-н Верхньорогачицький	"N 47° 11’ 37"""	"E 34° 24’ 55"""
Ф-26878	Пролетарка	Proletarka	урочище	Херсонська обл.	р-н Олешківський	"N 46° 35’ 35"""	"E 32° 53’ 52"""
Ф-27134	Поперечна	Poperechna	балка	Херсонська обл.	р-н Нововоронцовський	"N 47° 14’ 36"""	"E 33° 51’ 42"""
Ф-27157	Розкішне	Rozkishne	урочище	Херсонська обл.	р-н Генічеський	"N 46° 25’ 16"""	"E 34° 42’ 1"""
Ф-27341	Полуденне	Poludenne	урочище	Херсонська обл.	р-н Бериславський	"N 46° 56’ 44"""	"E 33° 3’ 57"""
Ф-27344	Поляна	Poliana	урочище	Херсонська обл.	р-н Генічеський	"N 46° 29’ 3"""	"E 34° 49’ 37"""
Ф-27371	Русова	Rusova	балка	Херсонська обл.	р-н Великоолександрівський	"N 47° 15’ 49"""	"E 33° 15’ 16"""
Ф-27387	Розкопана	Rozkopana	курган	Херсонська обл.	р-н Голопристанський	"N 46° 19’ 27"""	"E 31° 56’ 54"""
Ф-27480	Рубани	Rubany	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 30’ 10"""	"E 32° 45’ 25"""
Ф-27504	Рицихи	Rytsykhy	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 7"""	"E 32° 17’ 32"""
Ф-27567	Пожежна	Pozhezhna	урочище	Херсонська обл.	р-н Олешківський	"N 46° 29’ 11"""	"E 32° 53’ 19"""
Ф-27649	Придніпровська	Prydniprovska	балка	Херсонська обл.	р-н Нововоронцовський	"N 47° 17’ 44"""	"E 33° 51’ 33"""
Ф-27669	Полянка	Polianka	урочище	Херсонська обл.	р-н Великоолександрівський	"N 47° 9’ 14"""	"E 33° 36’ 40"""
Ф-27704	Пащихіна	Pashchykhina	балка	Херсонська обл.	Херсонська міськрада	"N 46° 39’ 43"""	"E 32° 32’ 1"""
Ф-27833	Саги	Sahy	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 2"""	"E 32° 48’ 52"""
Ф-27842	Попівське	Popivske	урочище	Херсонська обл.	р-н Верхньорогачицький	"N 47° 21’ 10"""	"E 34° 4’ 41"""
Ф-27895	Ріжок	Rizhok	урочище	Херсонська обл.	р-н Олешківський	"N 46° 41’ 17"""	"E 33° 4’ 17"""
Ф-27998	Першотравневе	Pershotravneve	урочище	Херсонська обл.	р-н Генічеський	"N 46° 22’ 5"""	"E 34° 49’ 17"""
Ф-28128	Осокорівська	Osokorivska	балка	Херсонська обл.	р-н Нововоронцовський	"N 47° 27’ 59"""	"E 33° 50’ 30"""
Ф-28169	Пильчинки	Pylchynky	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 36"""	"E 32° 18’ 28"""
Ф-28286	Перетівка	Peretivka	урочище	Херсонська обл.	р-н Великоолександрівський	"N 47° 13’ 38"""	"E 33° 38’ 54"""
Ф-28312	Петрівське-Друге	Petrivske-Druhe	урочище	Херсонська обл.	р-н Високопільський	"N 47° 34’ 10"""	"E 33° 34’ 27"""
Ф-28376	Петропавлівка	Petropavlivka	урочище	Херсонська обл.	р-н Горностаївський	"N 46° 54’ 55"""	"E 33° 55’ 53"""
Ф-28440	Олександрівка	Oleksandrivka	урочище	Херсонська обл.	р-н Нововоронцовський	"N 47° 12’ 58"""	"E 33° 44’ 8"""
Ф-28467	Ониськине	Onyskyne	урочище	Херсонська обл.	р-н Чаплинський	"N 46° 30’ 54"""	"E 33° 53’ 26"""
Ф-28492	Острів	Ostriv	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 29’ 46"""	"E 32° 28’ 5"""
Ф-28540	Ополітова	Opolitova	балка	Херсонська обл.	р-н Нижньосірогозький	"N 47° 0’ 24"""	"E 34° 32’ 25"""
Ф-28868	Новоукраїнка	Novoukrainka	урочище	Херсонська обл.	р-н Генічеський	"N 46° 21’ 15"""	"E 34° 47’ 48"""
Ф-28991	Печерна	Pecherna	балка	Херсонська обл.	р-н Білозерський	"N 46° 47’ 24"""	"E 33° 0’ 56"""
Ф-29209	Панасиха	Panasykha	урочище	Херсонська обл.	р-н Олешківський	"N 46° 29’ 0"""	"E 32° 55’ 42"""
Ф-29447	Тарама	Tarama	балка	Херсонська обл.	р-н Чаплинський	"N 46° 15’ 46"""	"E 33° 43’ 24"""
Ф-29488	Терновата	Ternovata	балка	Херсонська обл.	р-н Білозерський	"N 46° 46’ 14"""	"E 32° 54’ 16"""
Ф-29499	Турчина	Turchyna	гора	Херсонська обл.	р-н Олешківський	"N 46° 37’ 37"""	"E 32° 49’ 13"""
Ф-29573	Тягинка	Tiahynka	балка	Херсонська обл.	р-н Бериславський	"N 46° 50’ 27"""	"E 33° 1’ 35"""
Ф-29574	Тягинка	Tiahynka	балка	Херсонська обл.	р-н Бериславський	"N 46° 55’ 10"""	"E 33° 0’ 54"""
Ф-29599	Тофія	Tofiia	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 10’ 47"""	"E 32° 33’ 5"""
Ф-29711	Трудове	Trudove	урочище	Херсонська обл.	р-н Нижньосірогозький	"N 46° 51’ 16"""	"E 34° 42’ 47"""
Ф-29743	Солоне	Solone	урочище	Херсонська обл.	р-н Новотроїцький	"N 46° 9’ 42"""	"E 34° 3’ 55"""
Ф-29798	Тягинка	Tiahynka	балка	Херсонська обл.	р-н Бериславський	"N 46° 48’ 31"""	"E 33° 2’ 13"""
Ф-29891	Стожки	Stozhky	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 28’ 12"""	"E 32° 10’ 11"""
Ф-30060	Солопове	Solopove	урочище	Херсонська обл.	Новокаховська міськрада	"N 46° 41’ 15"""	"E 33° 8’ 25"""
Ф-30077	Цапиха	Tsapykha	урочище	Херсонська обл.	р-н Олешківський	"N 46° 32’ 3"""	"E 32° 56’ 54"""
Ф-30281	Степне	Stepne	урочище	Херсонська обл.	р-н Генічеський	"N 46° 27’ 42"""	"E 34° 46’ 46"""
Ф-30297	Свериди	Sverydy	урочище	Херсонська обл.	р-н Бериславський	"N 46° 46’ 24"""	"E 33° 14’ 24"""
Ф-30424	Скирдинове	Skyrdynove	урочище	Херсонська обл.	р-н Великоолександрівський	"N 47° 19’ 39"""	"E 33° 27’ 1"""
Ф-30472	Старий Прогін	Staryi Prohin	урочище	Херсонська обл.	Голопристанська міськрада	"N 46° 29’ 31"""	"E 32° 32’ 10"""
Ф-30599	Стрюкова Акація	Striukova Akatsiia	урочище	Херсонська обл.	р-н Олешківський	"N 46° 27’ 58"""	"E 32° 51’ 25"""
Ф-30878	Садова	Sadova	балка	Херсонська обл.	р-н Білозерський	"N 46° 42’ 7"""	"E 32° 47’ 55"""
Ф-30923	Сергіївка	Serhiivka	урочище	Херсонська обл.	р-н Іванівський	"N 46° 35’ 36"""	"E 34° 31’ 33"""
Ф-30974	Романиха	Romanykha	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 23’ 31"""	"E 32° 20’ 7"""
Ф-31046	Сірогози	Sirohozy	балка	Херсонська обл.	р-н Нижньосірогозький	"N 47° 1’ 48"""	"E 34° 30’ 59"""
Ф-31119	Сороківка	Sorokivka	балка	Херсонська обл.	р-н Великолепетиський	"N 47° 3’ 54"""	"E 33° 55’ 9"""
Ф-31128	Сороче	Soroche	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 20’ 26"""	"E 32° 46’ 50"""
Ф-31241	Середнє	Serednie	урочище	Херсонська обл.	р-н Олешківський	"N 46° 23’ 57"""	"E 32° 52’ 19"""
Ф-31309	Суха Перебоїна	Sukha Pereboina	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 13’ 21"""	"E 31° 43’ 59"""
Ф-31501	Розсоха	Rozsokha	урочище	Херсонська обл.	р-н Бериславський	"N 46° 47’ 11"""	"E 33° 11’ 59"""
Ф-31592	Стрілка	Strilka	урочище	Херсонська обл.	р-н Новотроїцький	"N 46° 11’ 21"""	"E 34° 17’ 0"""
Ф-31667	Світанок	Svitanok	урочище	Херсонська обл.	р-н Генічеський	"N 46° 32’ 17"""	"E 34° 49’ 24"""
Ф-31823	Сірогози	Sirohozy	балка	Херсонська обл.	р-н Нижньосірогозький	"N 46° 48’ 11"""	"E 34° 17’ 48"""
Ф-31895	Єфименкова	Yefymenkova	балка	Херсонська обл.	р-н Бериславський	"N 47° 7’ 24"""	"E 33° 41’ 47"""
Ф-31918	Чакрак	Chakrak	урочище	Херсонська обл.	р-н Новотроїцький	"N 46° 9’ 55"""	"E 34° 14’ 22"""
Ф-32110	Чурюк	Churiuk	урочище	Херсонська обл.	р-н Новотроїцький	"N 46° 5’ 33"""	"E 34° 11’ 18"""
Ф-32160	Шабанова	Shabanova	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 27’ 16"""	"E 32° 8’ 8"""
Ф-32196	Чорногрей	Chornohrei	урочище	Херсонська обл.	р-н Каланчацький	"N 46° 12’ 39"""	"E 33° 31’ 28"""
Ф-32233	Коситейка	Kosyteika	урочище	Херсонська обл.	р-н Голопристанський	"N 46° 24’ 42"""	"E 32° 32’ 54"""
Ф-3229	Бублиця	Bublytsia	озеро	Херсонська обл.	р-н Білозерський	"N 46° 32’ 15"""	"E 32° 22’ 45"""
Ф-3230	Дідове	Didove	озеро	Херсонська обл.	р-н Білозерський	"N 46° 33’ 32"""	"E 32° 20’ 45"""
Ф-3231	Гнилуха	Hnylukha	озеро	Херсонська обл.	р-н Білозерський	"N 46° 33’ 45"""	"E 32° 24’ 30"""
Ф-32317	Червячна	Cherviachna	балка	Херсонська обл.	р-н Нововоронцовський	"N 47° 26’ 22"""	"E 33° 54’ 48"""
Ф-3237	Жаб'яче	Zhabiache	озеро	Херсонська обл.	р-н Голопристанський	"N 46° 31’ 20"""	"E 32° 24’ 0"""
Ф-3242	Дніпрове	Dniprove	озеро	Херсонська обл.	р-н Голопристанський	"N 46° 32’ 43"""	"E 32° 26’ 50"""
Ф-3246	Вірьовчана	Virovchana	рукав	Херсонська обл.		"N 46° 37’ 40"""	"E 32° 29’ 55"""
Ф-3247	Рогозувате	Rohozuvate	озеро	Херсонська обл.	р-н Білозерський	"N 46° 37’ 29"""	"E 32° 31’ 15"""
Ф-3248	Шкадовськ Погоріле	Shkadovsk Pohorile	озеро	Херсонська обл.	р-н Білозерський	"N 46° 36’ 4"""	"E 32° 31’ 10"""
Ф-3249	Закітне	Zakitne	озеро	Херсонська обл.	р-н Білозерський	"N 46° 35’ 18"""	"E 32° 34’ 40"""
Ф-3250	Волокнувате	Volonkuvate	озеро	Херсонська обл.	р-н Білозерський	"N 46° 34’ 40"""	"E 32° 33’ 38"""
Ф-3251	Назарове	Nazarove	озеро	Херсонська обл.	р-н Білозерський	"N 46° 33’ 58"""	"E 32° 32’ 58"""
Ф-3252	Боброве	Bobrove	озеро	Херсонська обл.	р-н Голопристанський	"N 46° 32’ 56"""	"E 32° 33’ 10"""
Ф-3253	Полякове	Poliakove	озеро	Херсонська обл.	р-н Цюрупинський	"N 46° 35’ 46"""	"E 32° 37’ 58"""
Ф-3260	Корабела	Korabela	рукав	Херсонська обл.		"N 46° 32’ 55"""	"E 32° 20’ 40"""
