Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-10011	Широка	Shyroka	балка	Дніпропетровська обл.	р-н Новомосковський	"N 48° 31’ 25"""	"E 35° 30’ 15"""
Ф-10018	Полущина	Polushchyna	балка	Дніпропетровська обл.	р-н Новомосковський	"N 48° 32’ 25"""	"E 35° 25’ 35"""
Ф-10024	Глиняна	Hlyniana	балка	Дніпропетровська обл.	р-н Синельниківський	"N 48° 31’ 20"""	"E 35° 23’ 30"""
Ф-10028	Ткачева	Tkacheva	балка	Дніпропетровська обл.	р-н Синельниківський	"N 48° 27’ 30"""	"E 35° 24’ 5"""
Ф-10033	Чернеча	Chernecha	балка	Дніпропетровська обл.	р-н Синельниківський	"N 48° 28’ 47"""	"E 35° 16’ 40"""
Ф-10046	Осипова	Osypova	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 27’ 8"""	"E 35° 17’ 12"""
Ф-10052	Береснювата	Beresniuvata	балка	Дніпропетровська обл.	р-н Новомосковський	"N 48° 25’ 52"""	"E 35° 19’ 34"""
Ф-1006	Каховське	Kakhovske	водосховище	"Дніпропетровська обл., Херсонська обл.,
Запорізька обл."		"N 47° 29’ 25"""	"E 34° 15’ 40"""
Ф-10061	Широка	Styroka	балка	Дніпропетровська обл.	р-н Синельниківський	"N 48° 23’ 47"""	"E 35° 25’ 0"""
Ф-10069	Широка	Shyroka	балка	Дніпропетровська обл.	р-н Синельниківський	"N 48° 20’ 33"""	"E 35° 23’ 50"""
Ф-10076	Попасна	popasna	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 23’ 50"""	"E 35° 11’ 35"""
Ф-1008	Томаківка	Tomakivka	річка	Дніпропетровська обл., Запорізька обл.		"N 47° 37’ 50"""	"E 34° 35’ 40"""
Ф-10090	Попова	Popova	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 22’ 25"""	"E 35° 13’ 55"""
Ф-10092	Пасіка	Pasika	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 20’ 14"""	"E 35° 13’ 30"""
Ф-1010	Кам'янка	Kamianka	річка	Дніпропетровська обл.		"N 47° 58’ 30"""	"E 36° 32’ 15"""
Ф-10136	Розсолувата	Rozsoluvata	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 23’ 53"""	"E 34° 41’ 55"""
Ф-10139	Кирпична	Kyrpychna	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 20’ 37"""	"E 34° 51’ 10"""
Ф-10142	Бузинувата	Buzynuvata	балка	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 22’ 28"""	"E 34° 56’ 35"""
Ф-10146	Мамаєва	Mamaieva	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 39’ 24"""	"E 34° 4’ 5"""
Ф-10159	Широка	Shyroka	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 35’ 20"""	"E 34° 2’ 25"""
Ф-10160	Чаплинська	Chaplynska	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 36’ 26"""	"E 34° 7’ 48"""
Ф-10162	Самсонівська	Samsonivska	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 37’ 46"""	"E 34° 14’ 47"""
Ф-10167	Стюща	Stiushcha	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 37’ 45"""	"E 34° 14’ 46"""
Ф-10170	Одойкова	Odoikova	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 33’ 18"""	"E 34° 8’ 2"""
Ф-10180	Рибкіна	Rybkina	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 31’ 4"""	"E 34° 10’ 25"""
Ф-10182	Сербіна	Serbina	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 29’ 26"""	"E 34° 11’ 15"""
Ф-10193	Широка	Shyroka	балка	Дніпропетровська обл.	р-н Криничанський	"N 48° 24’ 10"""	"E 34° 3’ 17"""
Ф-10196	Вовча	Vovcha	балка	Дніпропетровська обл.	р-н Криничанський	"N 48° 24’ 50"""	"E 34° 8’ 45"""
Ф-10233	Слиницька	Slynytska	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 58’ 53"""	"E 36° 6’ 30"""
Ф-10235	Зайцева	Zaitseva	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 52’ 48"""	"E 36° 8’ 30"""
Ф-10236	Криничувата	Krynychuvata	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 51’ 44"""	"E 36° 9’ 15"""
Ф-10241	Широкая	Shyroka	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 51’ 22"""	"E 36° 9’ 31"""
Ф-10246	Злодійка	Zlodiika	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 59’ 8"""	"E 36° 21’ 30"""
Ф-10247	Ляшева	Liasheva	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 58’ 25"""	"E 36° 24’ 23"""
Ф-10249	Молодецька	Molodetska	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 59’ 15"""	"E 36° 27’ 5"""
Ф-10250	Скотовата	Skotovata	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 56’ 20"""	"E 36° 25’ 42"""
Ф-10251	Гадюча	Hadiucha	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 54’ 37"""	"E 36° 13’ 10"""
Ф-10257	Вербова	Verbova	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 52’ 50"""	"E 36° 17’ 5"""
Ф-10258	Крута	Kruta	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 52’ 30"""	"E 36° 20’ 35"""
Ф-10261	Калинова	Kalynova	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 51’ 50"""	"E 36° 24’ 25"""
Ф-10269	П'яна	Piana	балка	Дніпропетровська обл.	р-н Покровський	"N 47° 59’ 42"""	"E 36° 31’ 12"""
Ф-10273	Кисла	Kysla	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 51’ 10"""	"E 33° 55’ 40"""
Ф-10277	Глибока	Hlyboka	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 48’ 33"""	"E 33° 53’ 15"""
Ф-10289	Грабовий Ліс	Hrabovyi Lis	балка	Дніпропетровська обл.	"р-н Верхньодніпровський, р-н
П'ятихатський"	"N 48° 44’ 55"""	"E 33° 55’ 10"""
Ф-10297	Халлаївська	Khallaivska	балка	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 44’ 40"""	"E 33° 46’ 22"""
Ф-10300	Водяна	Vodiana	балка	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 44’ 6"""	"E 33° 41’ 45"""
Ф-10305	Тернувата	Ternuvata	балка	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 40’ 1"""	"E 33° 49’ 42"""
Ф-10307	Климова	Klymova	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 46’ 3"""	"E 34° 3’ 30"""
Ф-10310	Погрібна	Pohribna	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 42’ 58"""	"E 34° 8’ 54"""
Ф-10313	Камишного	Kamyshnoho	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 41’ 22"""	"E 34° 8’ 40"""
Ф-10334	Сухина	Sukhyna	балка	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 40’ 47"""	"E 34° 5’ 50"""
Ф-10339	Лізки	Lizky	балка	Дніпропетровська обл.	р-н Магдалинівський	"N 49° 0’ 47"""	"E 34° 50’ 26"""
Ф-10436	Петрівське	Petrivske	урочище	Дніпропетровська обл.	р-н Магдалинівський	"N 48° 53’ 2"""	"E 34° 47’ 59"""
Ф-10443	Червоний Кряж	Chervonyi Kriazh	урочище	Дніпропетровська обл.	р-н Петриківський	"N 48° 51’ 23"""	"E 34° 43’ 30"""
Ф-10445	Орлівщина	Orlivshyna	урочище	Дніпропетровська обл.	р-н Магдалинівський	"N 48° 49’ 19"""	"E 34° 56’ 24"""
Ф-10448	Нагірне	Nahirne	урочище	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 42’ 19"""	"E 34° 54’ 31"""
Ф-10451	Підгірне	Pidhirne	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 53’ 40"""	"E 35° 13’ 9"""
Ф-10456	Зелена Дубрава	Zelena Dubrava	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 44’ 29"""	"E 35° 25’ 19"""
Ф-10459	Кругле	Kruhle	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 50’ 19"""	"E 35° 20’ 18"""
Ф-10460	Козачий Гай	Kozachyi Hai	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 41’ 28"""	"E 35° 28’ 21"""
Ф-10462	Приорільське	Pryorilske	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 55’ 4"""	"E 35° 59’ 31"""
Ф-10464	Зелене	Zelene	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 54’ 16"""	"E 35° 39’ 40"""
Ф-10465	Червоний Кут	Chervonyi Kut	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 51’ 14"""	"E 35° 36’ 39"""
Ф-10468	Новомогилів	Novomohyliv	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 50’ 19"""	"E 35° 39’ 11"""
Ф-10477	Волошанська Дача	Voloshanska Dacha	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 50’ 27"""	"E 35° 55’ 50"""
Ф-10479	Воскресенка	Voskresenka	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 48’ 39"""	"E 35° 58’ 40"""
Ф-10481	Довгий Ліс	Dovhyi Lis	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 48’ 39"""	"E 35° 49’ 54"""
Ф-10489	Шевченко	Shevchenko	урочище	Дніпропетровська обл.	р-н Юр'ївський, р-н Павлоградський	"N 48° 45’ 14"""	"E 35° 44’ 3"""
Ф-10492	Кам’яне Плесо	Kamiane Pleso	урочище	Дніпропетровська обл.	р-н Павлоградський	"N 48° 42’ 11"""	"E 35° 51’ 12"""
Ф-10577	Польове	Polove	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 37’ 57"""	"E 33° 51’ 24"""
Ф-10578	Красні Луки	Krasni Luky	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 37’ 26"""	"E 33° 52’ 23"""
Ф-10581	Червоноандріївка	Chervonoandiivka	урочище	Дніпропетровська обл.	"р-н П'ятихатський, р-н
Верхньодніпровський"	"N 48° 33’ 23"""	"E 33° 53’ 17"""
Ф-10585	Садове	Sadove	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 32’ 30"""	"E 33° 40’ 57"""
Ф-10588	Комисарівська Дача	Komysarivska Dacha	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 31’ 41"""	"E 33° 53’ 21"""
Ф-10608	Халайдівка	Halaidivka	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 29’ 44"""	"E 33° 55’ 25"""
Ф-10615	Зелений  Луг	Zelenyi Luh	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 27’ 34"""	"E 33° 44’ 4"""
Ф-10621	Корейків Сад	Koreikiv Sad	урочище	Дніпропетровська обл.	р-н Криничанський	"N 48° 24’ 39"""	"E 34° 24’ 12"""
Ф-10624	Малі Садки	Mali Sadky	урочище	Дніпропетровська обл.	р-н Новомосковський	"N 48° 33’ 14"""	"E 35° 17’ 37"""
Ф-10626	Благодатне	Blahodatne	урочище	Дніпропетровська обл.	р-н Синельниківський	"N 48° 25’ 40"""	"E 35° 24’ 24"""
Ф-10629	Мищина Роща	Myshchyna Roshcha	урочище	Дніпропетровська обл.	р-н Павлоградський	"N 48° 38’ 57"""	"E 35° 34’ 57"""
Ф-10634	Озерище	Ozeryshche	урочище	Дніпропетровська обл.	р-н Павлоградський	"N 48° 26’ 16"""	"E 35° 59’ 21"""
Ф-10636	Терники	Ternyky	урочище	Дніпропетровська обл.	р-н Синельниківський	"N 48° 24’ 41"""	"E 35° 44’ 9"""
Ф-10640	Новобогуславка	Novobohuslavka	урочище	Дніпропетровська обл.	р-н Синельниківський	"N 48° 22’ 30"""	"E 35° 35’ 29"""
Ф-10736	Вишневе	Vyshneve	урочище	Дніпропетровська обл.	р-н Васильківський	"N 48° 21’ 49"""	"E 35° 52’ 12"""
Ф-10737	Тихе	Tykhe	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 19’ 49"""	"E 33° 38’ 31"""
Ф-10743	Широкий Лан	Shyrokyi Lan	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 17’ 21"""	"E 33° 58’ 49"""
Ф-10746	Ольгівка	Olhivka	урочище	Дніпропетровська обл.	р-н Криничанський	"N 48° 16’ 47"""	"E 33° 59’ 22"""
Ф-10750	Петровецьке	Petrovetske	урочище	Дніпропетровська обл.	р-н Софіївський	"N 48° 1’ 14"""	"E 33° 47’ 9"""
Ф-10759	Котовка	Kotovka	урочище	Дніпропетровська обл.	р-н Криничанський	"N 48° 15’ 23"""	"E 34° 20’ 14"""
Ф-10765	Гнатівка	Hnativka	урочище	Дніпропетровська обл.	р-н Криничанський	"N 48° 13’ 6"""	"E 34° 25’ 4"""
Ф-10766	Сигнальне	Syhnalne	урочище	Дніпропетровська обл.	р-н Солонянський	"N 48° 6’ 17"""	"E 34° 29’ 15"""
Ф-10776	Жовта Балка	Zhovta Balka	урочище	Дніпропетровська обл.	р-н Криничанський	"N 48° 16’ 20"""	"E 34° 16’ 20"""
Ф-10781	Шевченко	Shevchenko	урочище	Дніпропетровська обл.	р-н Софіївський	"N 48° 5’ 28"""	"E 34° 3’ 17"""
Ф-10794	Південне	Pivdenne	урочище	Дніпропетровська обл.	р-н Солонянський	"N 48° 2’ 49"""	"E 34° 15’ 31"""
Ф-10805	Лиса Балка	Lysa Balka	урочище	Дніпропетровська обл.	р-н Софіївський	"N 48° 1’ 59"""	"E 34° 4’ 1"""
Ф-10817	Білі Кошари	Bili Koshary	урочище	Дніпропетровська обл.	р-н Криворізький	"N 47° 59’ 10"""	"E 33° 3’ 12"""
Ф-10821	Фестивальне	Festyvalne	урочище	Дніпропетровська обл.	р-н Криворізький	"N 48° 55’ 56"""	"E 33° 14’ 4"""
Ф-10823	Червоний Яр	Chervonyi Yir	урочище	Дніпропетровська обл.	р-н Широківський	"N 47° 49’ 10"""	"E 33° 8’ 37"""
Ф-10828	Ровнади	Rovnady	урочище	Дніпропетровська обл.	р-н Широківський	"N 47° 47’ 10"""	"E 33° 8’ 2"""
Ф-10831	Улянівка	Ulianivka	урочище	Дніпропетровська обл.	р-н Софіївський	"N 47° 55’ 5"""	"E 33° 52’ 20"""
Ф-10836	Вільний	Vilnyi	урочище	Дніпропетровська обл.	р-н Криворізький	"N 47° 51’ 28"""	"E 33° 40’ 40"""
Ф-10839	Грипаси	Hrypasy	урочище	Дніпропетровська обл.	р-н Криворізький	"N 47° 52’ 12"""	"E 33° 42’ 12"""
Ф-10841	Ботвине	Botvyne	урочище	Дніпропетровська обл.	р-н Софіївський	"N 47° 51’ 48"""	"E 33° 53’ 51"""
Ф-10842	Нововолодимирівка	Novovolodymyrivka	урочище	Дніпропетровська обл.	р-н Апостолівський	"N 47° 48’ 28"""	"E 33° 33’ 18"""
Ф-10846	Нова Зоря	Nova Zoria	урочище	Дніпропетровська обл.	р-н Нікопольський	"N 47° 57’ 39"""	"E 34° 14’ 41"""
Ф-10851	Клари Цеткін	Klary Tsetkin	урочище	Дніпропетровська обл.	р-н Нікопольський	"N 47° 53’ 33"""	"E 34° 14’ 38"""
Ф-10852	Роздолля	Rozdollia	урочище	Дніпропетровська обл.	р-н Нікопольський	"N 47° 52’ 18"""	"E 34° 25’ 41"""
Ф-10857	Острівка	Ostrivkа	урочище	Дніпропетровська обл.	р-н Нікопольський	"N 47° 58’ 6"""	"E 34° 16’ 18"""
Ф-10859	Петрівка	Petrivka	урочище	Дніпропетровська обл.	р-н Нікопольський	"N 47° 57’ 39"""	"E 34° 17’ 40"""
Ф-10861	Піонерське	Pionerske	урочище	Дніпропетровська обл.	р-н Нікопольський	"N 47° 40’ 57"""	"E 34° 18’ 5"""
Ф-10864	Тихе	Tykhe	урочище	Дніпропетровська обл.	р-н Широківський	"N 47° 39’ 3"""	"E 33° 28’ 41"""
Ф-10875	Мереженe	Merezhene	урочище	Дніпропетровська обл.	р-н Широківський	"N 47° 37’ 52"""	"E 33° 26’ 17"""
Ф-10876	Шагарівський	Shaharivskyi	урочище	Дніпропетровська обл.	р-н Магдалинівський	"N 49° 10’ 36"""	"E 34° 47’ 40"""
Ф-10879	Лебедине	Lebedyne	урочище	Дніпропетровська обл.	р-н Магдалинівський	"N 49° 9’ 45"""	"E 34° 56’ 34"""
Ф-10882	Дацунове	Datsunove	урочище	Дніпропетровська обл.	р-н Магдалинівський	"N 49° 6’ 31"""	"E 34° 39’ 20"""
Ф-10883	Бибівське	Bybivske	урочище	Дніпропетровська обл.	р-н Царичанський	"N 49° 2’ 31"""	"E 34° 39’ 22"""
Ф-10897	Широке	Shyroke	урочище	Дніпропетровська обл.	р-н П'ятихатський	"N 48° 47’ 51"""	"E 33° 43’ 31"""
Ф-10903	Кущини	Kushchyny	урочище	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 40’ 18"""	"E 34° 1’ 24"""
Ф-10905	Зелена Діброва	Zelena Dibrova	урочище	Дніпропетровська обл.	р-н Петриківський	"N 48° 42’ 10"""	"E 34° 27’ 59"""
Ф-10906	Велике	Velyke	урочище	Дніпропетровська обл.	р-н Петриківський	"N 48° 43’ 58"""	"E 34° 27’ 45"""
Ф-10907	Чапове	Chapove	урочище	Дніпропетровська обл.	р-н Петриківський	"N 48° 46’ 18"""	"E 34° 20’ 50"""
Ф-10914	Гостре	Hostre	урочище	Дніпропетровська обл.	р-н Верхньодніпровський	"N 48° 46’ 30"""	"E 34° 1’ 41"""
Ф-10921	Швирське Болото	Shvyrske Boloto	урочище	Дніпропетровська обл.	р-н Петриківський	"N 48° 47’ 46"""	"E 34° 24’ 11"""
Ф-10926	Заочіпське	Zaochipske	урочище	Дніпропетровська обл.	р-н Царичанський	"N 48° 48’ 29"""	"E 34° 19’ 58"""
Ф-10932	Новокіндратівське	Novokindrativske	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 49’ 39"""	"E 36° 2’ 39"""
Ф-10934	Перше Травня	Pershe Travnia	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 41’ 49"""	"E 36° 8’ 20"""
Ф-10947	Полянка	Polianka	урочище	Дніпропетровська обл.	р-н Юр'ївський	"N 48° 41’ 14"""	"E 36° 11’ 41"""
Ф-10961	Червоні Луки	Chervoni Luky	урочище	Дніпропетровська обл.	р-н Томаківський	"N 47° 57’ 24"""	"E 34° 34’ 54"""
Ф-10964	Подинка	Podynka	урочище	Дніпропетровська обл.	р-н Томаківський	"N 47° 57’ 30"""	"E 34° 40’ 43"""
Ф-10987	Степовик	Stepovyk	урочище	Дніпропетровська обл.	р-н Томаківський	"N 47° 56’ 10"""	"E 34° 38’ 51"""
Ф-10992	Весела Долина	Vesela Dolyna	урочище	Дніпропетровська обл.	р-н Томаківський	"N 47° 47’ 49"""	"E 34° 37’ 1"""
Ф-10993	Єлизаветівка	Yelyzavetivka	урочище	Дніпропетровська обл.	р-н Томаківський	"N 47° 46’ 28"""	"E 34° 38’ 34"""
Ф-10994	Новогригорівка	Novohryhorivka	урочище	Дніпропетровська обл.	р-н Дніпропетровський	"N 48° 10’ 31"""	"E 34° 41’ 42"""
Ф-10997	Перше Травня	Pershe Travnia	урочище	Дніпропетровська обл.	р-н Солонянський	"N 48° 5’ 39"""	"E 34° 37’ 1"""
Ф-11001	Роздолля	Rozdollia	урочище	Дніпропетровська обл.	р-н Покровський	"N 48° 2’ 49"""	"E 36° 16’ 48"""
Ф-11006	Велика Михайлівка	Velyka Mykhailivka	урочище	Дніпропетровська обл.	р-н Покровський	"N 47° 58’ 43"""	"E 36° 31’ 9"""
Ф-11013	Кульбашеве	Kulbasheve	урочище	Дніпропетровська обл.	р-н Покровський	"N 47° 53’ 51"""	"E 36° 15’ 41"""
Ф-11015	Біляївка	Biliaivka	урочище	Дніпропетровська обл.	р-н Покровський	"N 47° 51’ 8"""	"E 36° 20’ 19"""
Ф-11017	Виноградне	Vynohradne	урочище	Дніпропетровська обл.	р-н Покровський	"N 47° 50’ 31"""	"E 36° 24’ 30"""
Ф-13905	Покровський	Pokrovskyi	мис	Дніпропетровська обл.		"N 47° 31’ 58"""	"E 34° 10’ 0"""
Ф-13908	Капулівський	Kapulivskyi	мис	Дніпропетровська обл.		"N 47° 31’ 32"""	"E 34° 13’ 26"""
Ф-13912	Нікопольський	Nikopolskyi	мис	Дніпропетровська обл.		"N 47° 32’ 52"""	"E 34° 24’ 38"""
Ф-13914	Новопавлівський	Novopavlivskyi	мис	Дніпропетровська обл.		"N 47° 34’ 29"""	"E 34° 28’ 8"""
Ф-13930	Грушевський	Hrushevskyi	мис	Дніпропетровська обл.		"N 47° 35’ 8"""	"E 34° 40’ 20"""
Ф-13935	Проріз	Proriz	острів	Дніпропетровська обл.		"N 48° 41’ 33"""	"E 35° 21’ 59"""
Ф-13936	Дика Коса	Dyka Kosa	острів	Дніпропетровська обл.		"N 48° 30’ 0"""	"E 34° 43’ 0"""
Ф-13938	Діївський	Diivskyi	острів	Дніпропетровська обл.		"N 48° 30’ 10"""	"E 34° 42’ 29"""
Ф-13939	Обухівський	Obukhivskyi	острів	Дніпропетровська обл.		"N 48° 31’ 4"""	"E 34° 53’ 20"""
Ф-13940	Дівочий	Divochyi	острів	Дніпропетровська обл.		"N 48° 30’ 31"""	"E 34° 54’ 17"""
Ф-13942	Свинячий	Svyniachyi	острів	Дніпропетровська обл.		"N 48° 30’ 41"""	"E 34° 56’ 0"""
Ф-13943	Мировий	Myrovyi	острів	Дніпропетровська обл.		"N 48° 30’ 11"""	"E 34° 57’ 4"""
Ф-13945	Намистанка	Namystanka	острів	Дніпропетровська обл.		"N 48° 30’ 6"""	"E 34° 58’ 3"""
Ф-13948	Самарський	Samarskyi	острів	Дніпропетровська обл.		"N 48° 32’ 10"""	"E 35° 9’ 25"""
Ф-13954	Сергіївський	Serhiivskyi	острів	Дніпропетровська обл.		"N 48° 31’ 38"""	"E 35° 12’ 2"""
Ф-13958	Терник	Ternyk	острів	Дніпропетровська обл.		"N 48° 27’ 30"""	"E 35° 8’ 4"""
Ф-13959	Зелений	Zelenyi	острів	Дніпропетровська обл.		"N 48° 29’ 15"""	"E 35° 2’ 23"""
Ф-13976	Шевський	Shevskyi	острів	Дніпропетровська обл.		"N 48° 27’ 25"""	"E 35° 6’ 0"""
Ф-13977	Олексіївський	Oleksiivskyi	острів	Дніпропетровська обл.		"N 48° 26’ 56"""	"E 35° 6’ 34"""
Ф-13978	Мийка	Myika	острів	Дніпропетровська обл.		"N 48° 25’ 49"""	"E 35° 6’ 39"""
Ф-13979	Кам'януватий	Kamianuvatyi	острів	Дніпропетровська обл.		"N 48° 23’ 48"""	"E 35° 6’ 21"""
Ф-13980	Кодачок	Kodachok	острів	Дніпропетровська обл.		"N 48° 23’ 25"""	"E 35° 7’ 45"""
Ф-13981	Козлів	Kozliv	острів	Дніпропетровська обл.		"N 48° 13’ 30"""	"E 35° 12’ 23"""
Ф-13982	Таволжанський	Tavolzhanskyi	острів	Дніпропетровська обл.		"N 48° 4’ 41"""	"E 35° 5’ 45"""
Ф-13990	Крутий Яр	Krutyi Yar	урочище	Дніпропетровська обл.	р-н Васильківський	"N 48° 16’ 47"""	"E 35° 59’ 19"""
Ф-13991	Малія	Maliia	урочище	Дніпропетровська обл.	р-н Синельниківський	"N 48° 14’ 19"""	"E 35° 34’ 31"""
Ф-13993	Нові Гірки	Novi Hirky	урочище	Дніпропетровська обл.	р-н Синельниківський	"N 48° 10’ 52"""	"E 35° 36’ 4"""
Ф-13995	Мирове	Myrove	урочище	Дніпропетровська обл.	р-н Васильківський	"N 48° 5’ 51"""	"E 35° 55’ 14"""
Ф-15002	Могила Глибока	Mohyla Hlyboka	курган	Дніпропетровська обл.	Солонянський р-н	"N 48° 11’ 28"""	"E 34° 27’ 36"""
Ф-15003	Могили-Рясні	Mohyly-Riasni	гора	Дніпропетровська обл.	Солонянський р-н	"N 48° 10’ 58"""	"E 34° 33’ 14"""
Ф-15004	Могила-Довга	Mohyla-Dovha	курган	Дніпропетровська обл.	Дніпровський р-н	"N 48° 19’ 47"""	"E 34° 47’ 53"""
Ф-15005	Могила Орлова	Mohyla Orlova	курган	Дніпропетровська обл.	Криничанський р-н	"N 48° 13’ 18"""	"E 34° 2’ 59"""
Ф-15006	Могила Бузинувата	Mohyla Buzynuvata	курган	Дніпропетровська обл.	Криничанський р-н	"N 48° 11’ 34"""	"E 34° 0’ 14"""
Ф-15007	Могила-Болькова	Mohyla-Bolkova	курган	Дніпропетровська обл.	П'ятихатський р-н	"N 48° 24’ 24"""	"E 33° 56’ 17"""
Ф-15008	Могила-Корпова	Mohyla-Korpova	курган	Дніпропетровська обл.	П'ятихатський р-н	"N 48° 20’ 49"""	"E 33° 55’ 50"""
Ф-15009	Лиса Гора	Lysa Hora	курган	Дніпропетровська обл.	Новомосковський р-н	"N 48° 43’ 10"""	"E 35° 19’ 33"""
Ф-15010	Двга	Dvha	гора	Дніпропетровська обл.	Новомосковський р-н	"N 48° 40’ 57"""	"E 35° 27’ 51"""
Ф-15011	Могила-Бобринівська	Mohyla-Bobrynivska	курган	Дніпропетровська обл.	Криворізький р-н	"N 47° 57’ 10"""	"E 33° 34’ 14"""
Ф-15012	Могила-Єврейська	Mohyla-Yevreiska	курган	Дніпропетровська обл.	Криворізький р-н	"N 47° 54’ 53"""	"E 33° 34’ 59"""
Ф-15013	Могила-П'ятки	Mohyla-Piatky	курган	Дніпропетровська обл.	Криворізький р-н	"N 47° 52’ 25"""	"E 33° 35’ 32"""
Ф-15014	Могила-Розколупинська	Mohyla-Rozkolupynska	курган	Дніпропетровська обл.	Апостолівський р-н	"N 47° 49’ 41"""	"E 33° 56’ 48"""
Ф-15015	Могила-Кругла	Mohyla-Kruhla	курган	Дніпропетровська обл.	Нікопольський р-н	"N 47° 35’ 1"""	"E 34° 6’ 24"""
Ф-15016	Могила Івана Сірка	Mohyla Ivana Sirka	курган	Дніпропетровська обл.	Нікопольський р-н	"N 47° 34’ 19"""	"E 34° 13’ 16"""
Ф-15017	Могила-Близнюки	Mohyla-Blyzniuky	курган	Дніпропетровська обл.	Томаківський р-н	"N 47° 48’ 27"""	"E 34° 42’ 44"""
Ф-15018	Могила-Дідова	Mohyla-Didova	курган	Дніпропетровська обл.	Нікопольський р-н	"N 47° 40’ 27"""	"E 34° 13’ 25"""
Ф-15019	Сакви	Sakvy	курган	Дніпропетровська обл.	Новомосковський р-н	"N 48° 55’ 12"""	"E 35° 25’ 54"""
Ф-15020	Середина Могила	Seredyna Mohyla	курган	Дніпропетровська обл.	Дніпровський р-н	"N 48° 32’ 13"""	"E 34° 48’ 20"""
Ф-15021	Могили-Рясні	Mohyly-Riasni	курган	Дніпропетровська обл.	Синельниківський р-н	"N 48° 17’ 2"""	"E 35° 13’ 4"""
Ф-15022	Могила-Ракова	Mohyla-Rakova	курган	Дніпропетровська обл.	Солонянський р-н	"N 48° 12’ 16"""	"E 35° 4’ 51"""
