Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-4588	Дубовий Острів	Dubovyi Ostriv	урочище	Житомирська обл.	р-н Радомишльський	"N 50° 36’ 0"""	"E 29° 5’ 50"""
Ф-326	Березанка	Berezanka	річка	Житомирська обл., Київська обл.		"N 49° 34’ 38"""	"E 29° 54’ 59"""
Ф-6314	Артемин Яр	Artemyn Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 38’ 28"""	"E 29° 17’ 20"""
Ф-32497	Велика Руда	Velyka Ruda	балка	Житомирська обл.	р-н Ружинський	"N 49° 39’ 22"""	"E 29° 1’ 2"""
Ф-30356	Самгородське	Samhorodske	урочище	Житомирська обл.	р-н Ружинський	"N 49° 40’ 16"""	"E 29° 28’ 0"""
Ф-4506	Орільське	Orilske	урочище	Житомирська обл.	р-н Ружинський	"N 49° 40’ 40"""	"E 29° 24’ 41"""
Ф-39967	Шпиль	Shpyl	ліс	Житомирська обл.	р-н Ружинський	"N 49° 40’ 55"""	"E 29° 19’ 8"""
Ф-30735	Поруб	Porub	урочище	Житомирська обл.	р-н Ружинський	"N 49° 41’ 18"""	"E 29° 8’ 20"""
Ф-341	Ситна	Sytna	річка	Житомирська обл.		"N 49° 41’ 21"""	"E 29° 2’ 4"""
Ф-4504	Ружинський Ліс	Ryzhunskyi Lis	урочище	Житомирська обл.	р-н Ружинський	"N 49° 41’ 49"""	"E 29° 13’ 52"""
Ф-39397	Ружинський	Ruzhynskyi	ліс	Житомирська обл.	р-н Ружинський	"N 49° 41’ 9"""	"E 29° 13’ 43"""
Ф-21555	Гедзів Яр	Hedziv Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 42’ 31"""	"E 29° 5’ 7"""
Ф-31857	Яр Вершина	Yar Vershyna	балка	Житомирська обл.	р-н Ружинський	"N 49° 42’ 53"""	"E 29° 1’ 55"""
Ф-4502	Гилів	Hyliv	урочище	Житомирська обл.	р-н Ружинський	"N 49° 43’ 10"""	"E 29° 4’ 0"""
Ф-39395	Дубовий Хутір	Dubovyi Khutir	ліс	Житомирська обл.	р-н Ружинський	"N 49° 43’ 13"""	"E 29° 16’ 19"""
Ф-27522	Попів Яр	Popiv Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 43’ 27"""	"E 29° 6’ 14"""
Ф-18105	Воронячий Яр	Voroniachyi Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 43’ 3"""	"E 29° 8’ 11"""
Ф-20536	Загір'я	Zahiria	урочище	Житомирська обл.	р-н Ружинський	"N 49° 44’ 31"""	"E 29° 24’ 18"""
Ф-32563	Катеринів Яр	Kateryniv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 44’ 34"""	"E 29° 8’ 54"""
Ф-18055	Гричиного Хутора	Hrychynoho Khutora	яр	Житомирська обл.	р-н Ружинський	"N 49° 44’ 37"""	"E 29° 20’ 8"""
Ф-32093	Яр Середня Руда	Yar Serednia Ruda	балка	Житомирська обл.	р-н Ружинський	"N 49° 44’ 42"""	"E 29° 0’ 28"""
Ф-32148	Яри	Yary	урочище	Житомирська обл.	р-н Ружинський	"N 49° 45’ 35"""	"E 29° 15’ 57"""
Ф-16348	Баришів Яр	Baryshiv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 45’ 42"""	"E 29° 1’ 5"""
Ф-4498	Карабчиєве	Karabchyieve	урочище	Житомирська обл.	р-н Ружинський	"N 49° 45’ 45"""	"E 29° 23’ 40"""
Ф-12757	Шуляків Яр	Shuliakiv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 45’ 50"""	"E 29° 12’ 45"""
Ф-22918	Ляшин Яр	Liashyn Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 45’ 52"""	"E 29° 9’ 28"""
Ф-23384	Коберників Яр	Kobernykiv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 46’ 12"""	"E 29° 9’ 19"""
Ф-4494	Шуляків Яр	Shuliakiv Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 46’ 15"""	"E 29° 12’ 30"""
Ф-21861	Герасимів Яр	Herasymiv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 46’ 20"""	"E 29° 3’ 47"""
Ф-12756	Манішевський Яр	Manishevskyi Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 46’ 40"""	"E 29° 5’ 10"""
Ф-17386	Глибокий Яр	Hlybokyi Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 46’ 41"""	"E 29° 1’ 35"""
Ф-28105	Пилипчиків Яр	Pylypchykiv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 46’ 44"""	"E 29° 12’ 10"""
Ф-18751	Бурячки	Buriachky	урочище	Житомирська обл.	р-н Ружинський	"N 49° 46’ 48"""	"E 29° 15’ 14"""
Ф-4487	Манишевський Яр	Manyshevskyi Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 46’ 50"""	"E 29° 5’ 30"""
Ф-4490	Королиха	Korolykha	урочище	Житомирська обл.	р-н Ружинський	"N 49° 46’ 50"""	"E 29° 18’ 20"""
Ф-32358	Ярки	Yarky	урочище	Житомирська обл.	р-н Ружинський	"N 49° 47’ 10"""	"E 29° 15’ 48"""
Ф-29211	Панасів Яр	Panasiv Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 47’ 2"""	"E 29° 2’ 38"""
Ф-27523	Попів Яр	Popiv Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 47’ 30"""	"E 29° 0’ 54"""
Ф-160	Постіл	Postil	річка	Житомирська обл.		"N 49° 47’ 43"""	"E 29° 22’ 10"""
Ф-4489	Панскій Яр	Panskyi Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 47’ 5"""	"E 29° 7’ 59"""
Ф-39394	Вербівський	Verbivskyi	ліс	Житомирська обл.	р-н Ружинський	"N 49° 48’ 23"""	"E 29° 25’ 0"""
Ф-33592	Таборський Яр	Taborskyi Yar	ущелина	Житомирська обл.	р-н Ружинський	"N 49° 48’ 33"""	"E 29° 4’ 45"""
Ф-23742	Коломийський Яр	Kolomyiskyi Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 48’ 35"""	"E 29° 6’ 1"""
Ф-24002	Кислий Яр	Kyslyi Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 48’ 41"""	"E 29° 12’ 44"""
Ф-39393	Паволочський	Pavolochskyi	ліс	Житомирська обл.	р-н Попільнянський	"N 49° 48’ 55"""	"E 29° 27’ 7"""
Ф-31349	Попови	Popovy	урочище	Житомирська обл.	р-н Ружинський	"N 49° 49’ 10"""	"E 29° 15’ 52"""
Ф-26383	Макагони	Makahony	урочище	Житомирська обл.	р-н Ружинський	"N 49° 49’ 13"""	"E 29° 20’ 30"""
Ф-21384	Довгий Яр	Dovhyi Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 49’ 43"""	"E 29° 13’ 39"""
Ф-21048	Жуків Яр	Zhukiv Yar	балка	Житомирська обл.	р-н Ружинський	"N 49° 49’ 49"""	"E 29° 10’ 32"""
Ф-32094	Яр Суцького	Yar Sutskoho	балка	Житомирська обл.	р-н Ружинський	"N 49° 49’ 50"""	"E 29° 5’ 47"""
Ф-23891	Кручений Яр	Kruchenyi Yar	ущелина	Житомирська обл.	р-н Ружинський	"N 49° 49’ 52"""	"E 29° 3’ 10"""
Ф-27521	Попів Яр	Popiv Yar	урочище	Житомирська обл.	р-н Ружинський	"N 49° 49’ 7"""	"E 29° 9’ 1"""
Ф-18949	Гаданка	Hadanka	балка	Житомирська обл.	р-н Бердичівський	"N 49° 50’ 15"""	"E 28° 34’ 13"""
Ф-30024	Терехова	Terekhova	балка	Житомирська обл.	р-н Бердичівський	"N 49° 50’ 16"""	"E 28° 34’ 58"""
Ф-21578	Житомирський Яр	Zhytomyrskyi Yar	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 50’ 33"""	"E 29° 18’ 49"""
Ф-4520	Хутір	Khutir	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 50’ 41"""	"E 29° 31’ 50"""
Ф-4513	Буймер	Buimer	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 50’ 46"""	"E 29° 23’ 30"""
Ф-4468	Грабарка	Hrabarka	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 51’ 0"""	"E 28° 17’ 0"""
Ф-4472	Райгородецька Дача	Raihorodetska Dacha	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 51’ 14"""	"E 28° 24’ 50"""
Ф-23334	Казенна Гора	Kazenna Hora	урочище	Житомирська обл.	р-н Ружинський	"N 49° 51’ 26"""	"E 29° 14’ 2"""
Ф-159	Паволочка	Pavolochka	річка	Житомирська обл.		"N 49° 51’ 40"""	"E 29° 27’ 20"""
Ф-4466	Чорний Ліс	Chornyi Lis	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 51’ 55"""	"E 28° 18’ 57"""
Ф-29436	Стетківщина	Stetkivshchyna	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 52’ 25"""	"E 27° 55’ 28"""
Ф-4464	Носовещина	Nosoveshchyna	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 52’ 36"""	"E 28° 8’ 30"""
Ф-4460	П'ятигірська Лісова Дача	Piatyhirska Lisova Dacha	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 52’ 50"""	"E 28° 25’ 10"""
Ф-4456	Заруда	Zaruda	урочище	Житомирська обл.	р-н Чуднівський, р-н Бердичівський	"N 49° 52’ 56"""	"E 28° 17’ 10"""
Ф-4507	Болотинка	Bolotynka	урочище	Житомирська обл.	р-н Андрушівський, р-н Ружинський	"N 49° 53’ 0"""	"E 29° 12’ 0"""
Ф-39971	Макове	Makove	болото	Житомирська обл.	р-н Чуднівський	"N 49° 54’ 0"""	"E 28° 18’ 41"""
Ф-27837	Попівка	Popivka	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 54’ 14"""	"E 27° 58’ 46"""
Ф-32146	Ярещиха	Yareshchykha	балка	Житомирська обл.	р-н Попільнянський	"N 49° 54’ 39"""	"E 29° 27’ 4"""
Ф-26473	Лощина	Loshchyna	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 54’ 43"""	"E 29° 33’ 12"""
Ф-19719	Кас'янова Руда	Kasianova Ruda	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 54’ 9"""	"E 28° 56’ 6"""
Ф-4446	Филинський Ліс	Fylynskyi Lis	урочище	Житомирська обл.	р-н Любарський	"N 49° 55’ 15"""	"E 27° 56’ 20"""
Ф-4455	Богданівська Лісна Дача	Bohdanivska Lisna Dacha	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 55’ 25"""	"E 28° 18’ 50"""
Ф-4453	Язвине	Yazvyne	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 55’ 39"""	"E 28° 2’ 40"""
Ф-4473	Сіножаття	Sinozhattia	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 55’ 46"""	"E 28° 22’ 25"""
Ф-26190	Лука	Luka	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 55’ 50"""	"E 29° 33’ 13"""
Ф-4448	Пустоха	Pustokha	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 56’ 10"""	"E 28° 6’ 35"""
Ф-4480	Черчик Соколівка	Cherchyk Sokolivka	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 56’ 10"""	"E 28° 41’ 30"""
Ф-4517	Пологе	Polohe	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 56’ 35"""	"E 29° 41’ 50"""
Ф-4450	Закурнівський Ліс	Zakurnivskyi Lis	урочище	Житомирська обл.	р-н Чуднівський	"N 49° 56’ 40"""	"E 28° 12’ 40"""
Ф-27806	Руда	Ruda	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 56’ 55"""	"E 29° 6’ 40"""
Ф-33617	Чернече	Cherneche	урочище	Житомирська обл.	р-н Любарський	"N 49° 57’ 21"""	"E 27° 48’ 24"""
Ф-26064	Кут	Kut	урочище	Житомирська обл.	р-н Попільнянський	"N 49° 57’ 27"""	"E 29° 39’ 23"""
Ф-168	Гнилоп'ятка	Hnylopiatka	річка	Житомирська обл.		"N 49° 57’ 49"""	"E 28° 31’ 10"""
Ф-24101	Корчунка	Korchunka	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 57’ 50"""	"E 29° 10’ 30"""
Ф-19333	Великий Ліс	Velykyi Lis	урочище	Житомирська обл.	р-н Любарський	"N 49° 57’ 51"""	"E 27° 37’ 51"""
Ф-33518	Хорлеївщина	Khorleivshchyna	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 58’ 25"""	"E 29° 13’ 19"""
Ф-19812	Камінь	Kamin	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 58’ 26"""	"E 28° 50’ 16"""
Ф-22780	Котовецькі Сосни	Kotovetski Sosny	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 58’ 26"""	"E 28° 55’ 46"""
Ф-151	Тетерівка	Teterivka	річка	Житомирська обл.		"N 49° 59’ 10"""	"E 28° 7’ 41"""
Ф-17673	Глибокий Яр	Hlybokyi Yar	урочище	Житомирська обл.	р-н Андрушівський	"N 49° 59’ 15"""	"E 28° 53’ 17"""
Ф-161	Пустоха	Pustokha	річка	Житомирська обл.		"N 49° 59’ 38"""	"E 29° 1’ 11"""
Ф-24172	Каденщина	Kadenshchyna	урочище	Житомирська обл.	р-н Бердичівський	"N 49° 59’ 56"""	"E 28° 43’ 52"""
Ф-30252	Чагарник	Chaharnyk	урочище	Житомирська обл.	р-н Андрушівський	"N 50° 0’ 10"""	"E 29° 13’ 32"""
Ф-4445	Сивків	Syvkiv	урочище	Житомирська обл.	р-н Любарський	"N 50° 0’ 11"""	"E 27° 33’ 50"""
Ф-13696	Придніпровська височина	Prydniprovska vysochyna	височина	"Житомирська обл., Вінницька обл., Київська
обл., Черкаська обл., Кіровоградська обл.,
Дніпропетровська обл."		"N 50° 0’ 30"""	"E 28° 46’ 0"""
Ф-154	Ібр	Ibr	річка	Житомирська обл.		"N 50° 0’ 48"""	"E 28° 6’ 12"""
Ф-31856	Яр Бурти	Yar Burty	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 0’ 51"""	"E 29° 33’ 45"""
Ф-21425	Дубина	Dubyna	урочище	Житомирська обл.	р-н Любарський	"N 50° 0’ 56"""	"E 27° 34’ 38"""
Ф-21296	Дубова	Dubova	урочище	Житомирська обл.	р-н Андрушівський	"N 50° 0’ 59"""	"E 29° 10’ 27"""
Ф-4322	Вовча Скеля	Vovcha Skelia	урочище	Житомирська обл.	р-н Бердичівський	"N 50° 1’ 0"""	"E 28° 41’ 20"""
Ф-17276	Гончариха	Honcharykha	урочище	Житомирська обл.	р-н Андрушівський	"N 50° 1’ 15"""	"E 29° 6’ 49"""
Ф-27050	Рудка	Rudka	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 1’ 3"""	"E 29° 25’ 13"""
Ф-19678	Запуста	Zapusta	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 1’ 36"""	"E 29° 18’ 12"""
Ф-25914	Ліси	Lisy	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 1’ 5"""	"E 29° 39’ 27"""
Ф-30348	Степок	Stepok	урочище	Житомирська обл.	р-н Чуднівський	"N 50° 1’ 57"""	"E 28° 18’ 14"""
Ф-4393	Малярова Пасіка	Maliarova Pasika	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 1’ 59"""	"E 29° 29’ 30"""
Ф-4403	Прогній	Prohnii	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 10’ 15"""	"E 29° 32’ 40"""
Ф-27650	Придорожне	Prydorozhne	урочище	Житомирська обл.	р-н Житомирський	"N 50° 10’ 19"""	"E 28° 16’ 49"""
Ф-325	Борок	Borok	озеро	Житомирська обл.		"N 50° 10’ 20"""	"E 29° 36’ 40"""
Ф-6744	Бірок	Birok	озеро	Житомирська обл.	р-н Попільнянський	"N 50° 10’ 21"""	"E 29° 36’ 39"""
Ф-19729	Кленове	Klenove	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 10’ 34"""	"E 29° 28’ 7"""
Ф-4390	Очеретянське Болото	Ocheretianske Boloto	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 10’ 45"""	"E 29° 10’ 0"""
Ф-29815	Солонцы	Solontsы	урочище	Житомирська обл.	р-н Попільнянський	"N 50° 10’ 47"""	"E 29° 34’ 28"""
Ф-24059	Кам'яне	Kamiane	урочище	Житомирська обл.	р-н Житомирський	"N 50° 10’ 50"""	"E 28° 25’ 9"""
Ф-200	Перебігля	Perebihlia	річка	Житомирська обл.		"N 50° 10’ 51"""	"E 28° 13’ 12"""
Ф-148	Глибочок	Hlybochok	річка	Житомирська обл.		"N 50° 10’ 52"""	"E 28° 21’ 40"""
Ф-18557	Галове Болото	Halove Boloto	урочище	Житомирська обл.	р-н Житомирський	"N 50° 10’ 54"""	"E 28° 59’ 6"""
Ф-26492	Луковець	Lukovets	урочище	Житомирська обл.	р-н Романівський	"N 50° 10’ 55"""	"E 27° 44’ 27"""
Ф-30664	Святе Озеро	Sviate Ozero	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 11’ 11"""	"E 29° 11’ 23"""
Ф-18168	Волока	Voloka	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 11’ 2"""	"E 29° 9’ 32"""
Ф-30870	Старочуднівський Ліс	Starochudnivskyi Lis	урочище	Житомирська обл.	р-н Романівський	"N 50° 11’ 28"""	"E 28° 7’ 39"""
Ф-4346	Шумськ	Shumsk	урочище	Житомирська обл.	р-н Житомирський	"N 50° 11’ 30"""	"E 28° 33’ 51"""
Ф-4365	Гвоздярненскій Ліс	Hvozdiarnenskii	урочище	Житомирська обл.	р-н Романівський	"N 50° 11’ 30"""	"E 28° 3’ 52"""
Ф-140	Коденка	Kodenka	річка	Житомирська обл.		"N 50° 11’ 33"""	"E 28° 40’ 55"""
Ф-28291	Переточине	Peretochyne	урочище	Житомирська обл.	р-н Житомирський	"N 50° 11’ 33"""	"E 28° 54’ 57"""
Ф-23253	Заячиха	Zaiachykha	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 11’ 36"""	"E 29° 28’ 55"""
Ф-147	Шийка	Shyika	річка	Житомирська обл.		"N 50° 11’ 42"""	"E 28° 17’ 51"""
Ф-4344	Юзефівка	Yuzefivka	урочище	Житомирська обл.	р-н Житомирський	"N 50° 11’ 42"""	"E 28° 52’ 50"""
Ф-4342	Луцьке	Lutske	урочище	Житомирська обл.	р-н Житомирський	"N 50° 11’ 50"""	"E 28° 50’ 25"""
Ф-27084	Романівська Дача	Romanivska Dacha	урочище	Житомирська обл.	р-н Романівський	"N 50° 11’ 56"""	"E 27° 53’ 25"""
Ф-149	Коща	Koshcha	річка	Житомирська обл.		"N 50° 12’ 12"""	"E 28° 25’ 55"""
Ф-30096	Тулинський Ліс	Tulynskyi Lis	урочище	Житомирська обл.	р-н Житомирський	"N 50° 12’ 17"""	"E 28° 50’ 55"""
Ф-6806	Віленське	Vilenske	озеро	Житомирська обл.	р-н Коростишівський	"N 50° 12’ 18"""	"E 29° 17’ 5"""
Ф-150	Бобрівка	Bobrivka	річка	Житомирська обл.		"N 50° 12’ 2"""	"E 28° 22’ 20"""
Ф-26386	Макаринка	Makarynka	урочище	Житомирська обл.	р-н Романівський	"N 50° 12’ 23"""	"E 27° 50’ 36"""
Ф-184	Козарка	Kozarka	річка	Житомирська обл.		"N 50° 12’ 28"""	"E 27° 40’ 31"""
Ф-33246	Циганський Ліс	Tsyhanskyi Lis	урочище	Житомирська обл.	р-н Житомирський	"N 50° 12’ 34"""	"E 28° 22’ 56"""
Ф-36919	Скалодром Денеши	Skalodrom Deneshy	гора	Житомирська обл.	р-н Житомирський	"N 50° 12’ 4"""	"E 28° 23’ 15"""
Ф-4339	Лапонька	Laponka	урочище	Житомирська обл.	р-н Житомирський	"N 50° 12’ 50"""	"E 28° 55’ 30"""
Ф-25980	Левківська Дача	Levkivska Dacha	урочище	Житомирська обл.	р-н Житомирський	"N 50° 12’ 59"""	"E 28° 50’ 26"""
Ф-17749	Дачі	Dachi	урочище	Житомирська обл.	р-н Житомирський	"N 50° 12’ 7"""	"E 28° 56’ 13"""
Ф-39402	Москалев	Moskalev	ліс	Житомирська обл.	р-н Коростишівський	"N 50° 13’ 12"""	"E 29° 6’ 22"""
Ф-4362	Поплави	Poplavy	урочище	Житомирська обл.	р-н Житомирський	"N 50° 13’ 15"""	"E 28° 19’ 50"""
Ф-33487	Чагар	Chahar	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 13’ 19"""	"E 29° 33’ 0"""
Ф-28370	Петрова Пільня	Petrova Pilnia	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 13’ 2"""	"E 29° 0’ 36"""
Ф-4400	Велике	Velyke	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 13’ 30"""	"E 29° 37’ 10"""
Ф-29108	Перелайне	Perelaine	урочище	Житомирська обл.	р-н Житомирський	"N 50° 13’ 33"""	"E 28° 23’ 0"""
Ф-20020	Катеринівка	Katerynivka	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 13’ 36"""	"E 29° 3’ 43"""
Ф-20070	Доманщина	Domanshchyna	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 13’ 43"""	"E 29° 7’ 4"""
Ф-27122	Рудки	Rudky	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 13’ 43"""	"E 29° 33’ 41"""
Ф-20412	Клинове	Klynove	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 13’ 44"""	"E 28° 55’ 42"""
Ф-35059	Корчамки	Korchamky	урочище	Житомирська обл.	р-н Баранівський	"N 50° 13’ 58"""	"E 27° 40’ 4"""
Ф-25682	Лучиста	Luchysta	урочище	Житомирська обл.	р-н Романівський	"N 50° 13’ 6"""	"E 27° 45’ 57"""
Ф-20812	Гребелька	Hrebelka	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 13’ 7"""	"E 29° 38’ 33"""
Ф-194	Унава	Unava	річка	Житомирська обл., Київська обл.		"N 50° 14’ 0"""	"E 29° 59’ 40"""
Ф-4438	Голомисове	Holomysove	урочище	Житомирська обл.	р-н Баранівський	"N 50° 14’ 10"""	"E 27° 42’ 40"""
Ф-21835	Довге Болото	Dovhe Boloto	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 14’ 23"""	"E 28° 55’ 16"""
Ф-4359	Биківське	Bykivske	урочище	Житомирська обл.	р-н Романівський	"N 50° 14’ 27"""	"E 28° 2’ 0"""
Ф-24720	Миколаївка	Mykolaivka	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 14’ 29"""	"E 29° 9’ 28"""
Ф-176	Кам'янка	Kamianka	річка	Житомирська обл.		"N 50° 14’ 35"""	"E 28° 39’ 30"""
Ф-18348	Галиха	Halykha	урочище	Житомирська обл.	р-н Романівський	"N 50° 14’ 4"""	"E 28° 7’ 27"""
Ф-344	Лісна	Lisna	річка	Житомирська обл.		"N 50° 14’ 40"""	"E 28° 37’ 33"""
Ф-22044	Копана Дорогоа	Kopana Dorohoa	урочище	Житомирська обл.	р-н Житомирський	"N 50° 14’ 5"""	"E 28° 30’ 30"""
Ф-4354	Корабельне	Korabelne	урочище	Житомирська обл.	р-н Житомирський	"N 50° 14’ 50"""	"E 28° 28’ 30"""
Ф-4437	Холодова Балка	Khololova Balka	урочище	Житомирська обл.	р-н Баранівський	"N 50° 14’ 50"""	"E 27° 44’ 50"""
Ф-4336	Іськова Дорога	Iskova Doroha	урочище	Житомирська обл.	р-н Житомирський	"N 50° 14’ 55"""	"E 28° 33’ 0"""
Ф-32529	Скотомогильник	Skotomohylnyk	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 15’ 10"""	"E 29° 40’ 5"""
Ф-27374	Рухленка	Rukhlenka	балка	Житомирська обл.	р-н Житомирський	"N 50° 15’ 11"""	"E 28° 50’ 42"""
Ф-144	Гнилушка	Hnylushka	річка	Житомирська обл.		"N 50° 15’ 15"""	"E 27° 44’ 15"""
Ф-21967	Конторка	Kontorka	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 16"""	"E 29° 10’ 38"""
Ф-4436	Старий Ліс	Staryi Lis	урочище	Житомирська обл.	р-н Баранівський	"N 50° 15’ 25"""	"E 27° 33’ 50"""
Ф-39455	Березове	Berezove	болото	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 30"""	"E 28° 56’ 10"""
Ф-20341	Качине Болото	Kachyne Boloto	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 35"""	"E 29° 18’ 36"""
Ф-30736	Поруб	Porub	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 38"""	"E 29° 20’ 39"""
Ф-24980	Острови	Ostrovy	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 15’ 47"""	"E 29° 39’ 2"""
Ф-4331	Града	Hrada	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 50"""	"E 28° 55’ 53"""
Ф-20735	Головлеве	Holovleve	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 55"""	"E 29° 8’ 13"""
Ф-16492	Берестове Болото	Berestove Boloto	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 15’ 56"""	"E 29° 11’ 16"""
Ф-21798	Гынчин	Hыnchyn	балка	Житомирська обл.	р-н Житомирський	"N 50° 15’ 6"""	"E 28° 48’ 15"""
Ф-4432	Дубники	Dubnyky	урочище	Житомирська обл.		"N 50° 16’ 0"""	"E 27° 47’ 0"""
Ф-37887	Брусилівський	Brusylivskyi	ліс	Житомирська обл.	р-н Брусилівський	"N 50° 16’ 10"""	"E 29° 32’ 41"""
Ф-17921	Деревищина	Derevyshchyna	урочище	Житомирська обл.	р-н Баранівський	"N 50° 16’ 15"""	"E 27° 27’ 15"""
Ф-29144	Пічкури	Pichkury	урочище	Житомирська обл.	р-н Житомирський	"N 50° 16’ 15"""	"E 28° 13’ 16"""
Ф-4398	Чорні Лози	Chorni Lozy	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 16’ 20"""	"E 29° 37’ 0"""
Ф-20252	Жарівський Ліс	Zharivskyi Lis	урочище	Житомирська обл.	р-н Баранівський	"N 50° 16’ 25"""	"E 27° 28’ 35"""
Ф-26065	Кут	Kut	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 16’ 26"""	"E 29° 15’ 38"""
Ф-170	Видолоч	Vydoloch	річка	Житомирська обл.		"N 50° 16’ 28"""	"E 27° 39’ 30"""
Ф-17962	Вільхове	Vilkhove	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 16’ 31"""	"E 29° 9’ 1"""
Ф-26157	Неміщена	Nemishchena	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 16’ 31"""	"E 29° 2’ 39"""
Ф-16561	Биківська Дача	Bykivska Dacha	урочище	Житомирська обл.	р-н Романівський	"N 50° 16’ 40"""	"E 28° 2’ 3"""
Ф-4329	Коканівка	Kokanivka	урочище	Житомирська обл.	р-н Коростишівський	"N 50° 16’ 45"""	"E 28° 58’ 50"""
Ф-4435	Миропільська Дача	Myropilska Dacha	урочище	Житомирська обл.	р-н Романівський	"N 50° 16’ 5"""	"E 27° 56’ 30"""
Ф-17660	Грибока	Hryboka	балка	Житомирська обл.	р-н Житомирський	"N 50° 16’ 7"""	"E 28° 50’ 35"""
Ф-17670	Демидове	Demydove	урочище	Житомирська обл.	р-н Брусилівський	"N 50° 17’ 0"""	"E 29° 19’ 13"""
