Реєстраційний номер	Унормована назва	Унормована назва латиницею	Вид географічного об'єкту	Адміністративно- територіальна одиниця (АР Крим, область)	Район	Широта	Довгота
Ф-33446	Юр'єве	Yurieve	урочище	Полтавська обл.	р-н Хорольський	"N 49° 46’ 14"""	"E 33° 18’ 41"""
Ф-32056	Червоний Дуб	Chervonyi Dub	урочище	Полтавська обл.	р-н Хорольський	"N 49° 40’ 31"""	"E 33° 18’ 46"""
Ф-9605	Красне	Krasne	урочище	Полтавська обл.	р-н Семенівський	"N 49° 27’ 39"""	"E 33° 19’ 27"""
Ф-35539	Лебедяк	Lebediak	урочище	Полтавська обл., Сумська обл.	р-н Лохвицький, р-н Роменський	"N 50° 31’ 28"""	"E 33° 19’ 4"""
Ф-9609	Липове	Lypove	урочище	Полтавська обл.	р-н Глобинський	"N 49° 6’ 49"""	"E 33° 19’ 50"""
Ф-3639	Рудка	Rudka	річка	Полтавська обл.		"N 49° 45’ 44"""	"E 33° 19’ 53"""
Ф-17972	Горбовка	Horbovka	балка	Полтавська обл.	р-н Хорольський	"N 49° 53’ 56"""	"E 33° 19’ 54"""
Ф-20073	Дячиха	Diachykha	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 30’ 56"""	"E 33° 19’ 8"""
Ф-16095	Банкове	Bankove	урочище	Полтавська обл.	р-н Хорольський	"N 49° 52’ 12"""	"E 33° 2’ 28"""
Ф-19564	Здановщина	Zdanovshchyna	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 26’ 8"""	"E 33° 2’ 31"""
Ф-20979	Жолобок	Zholobok	балка	Полтавська обл.	р-н Лохвицький	"N 50° 28’ 40"""	"E 33° 2’ 32"""
Ф-25158	Могила Кулимиха	Mohyla Kulymykha	курган	Полтавська обл.	р-н Глобинський	"N 49° 17’ 45"""	"E 33° 2’ 4"""
Ф-27743	Померки	Pomerky	урочище	Полтавська обл.	р-н Хорольський	"N 49° 48’ 4"""	"E 33° 2’ 41"""
Ф-22295	Кривая	Kryvaia	балка	Полтавська обл.	р-н Чорнухинський	"N 50° 21’ 18"""	"E 33° 2’ 43"""
Ф-32265	Червоний Мак	Chervonyi Mak	урочище	Полтавська обл.	р-н Семенівський	"N 49° 40’ 5"""	"E 33° 2’ 46"""
Ф-485	Крива Руда	Kryva Ruda	озеро	Полтавська обл.		"N 49° 26’ 55"""	"E 33° 2’ 47"""
Ф-9157	Мгарська Дача	Mharska Dacha	урочище	Полтавська обл.	р-н Лубенський	"N 50° 4’ 17"""	"E 33° 2’ 53"""
Ф-23272	Звид	Zvyd	балка	Полтавська обл.	р-н Лохвицький	"N 50° 27’ 39"""	"E 33° 2’ 58"""
Ф-20904	Дубинка	Dubynka	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 20’ 25"""	"E 33° 20’ 23"""
Ф-17610	Демеденків Яр	Demedenkiv Yar	урочище	Полтавська обл.	р-н Хорольський	"N 49° 49’ 6"""	"E 33° 20’ 30"""
Ф-30884	Ракита	Rakyta	урочище	Полтавська обл.	р-н Хорольський	"N 49° 42’ 58"""	"E 33° 20’ 42"""
Ф-9612	Семимогили	Semymohyly	урочище	Полтавська обл.	р-н Глобинський	"N 49° 25’ 27"""	"E 33° 21’ 15"""
Ф-30237	Три Криниці	Try Krynytsi	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 26’ 7"""	"E 33° 21’ 18"""
Ф-27622	Острів	Ostriv	балка	Полтавська обл.	р-н Кременчуцький	"N 48° 59’ 46"""	"E 33° 21’ 26"""
Ф-9613	Кагамлик	Kahamlyk	урочище	Полтавська обл.	р-н Глобинський	"N 49° 24’ 19"""	"E 33° 21’ 29"""
Ф-19531	Весела Діброва	Vesela Dibrova	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 30’ 5"""	"E 33° 21’ 32"""
Ф-16202	Байрак	Bairak	урочище	Полтавська обл.	р-н Хорольський	"N 49° 41’ 39"""	"E 33° 21’ 38"""
Ф-32256	Яценків Острів	Yatsenkiv Ostriv	урочище	Полтавська обл.	р-н Хорольський	"N 49° 47’ 36"""	"E 33° 21’ 52"""
Ф-31629	Снисарське	Snysarske	урочище	Полтавська обл.	р-н Хорольський	"N 49° 50’ 45"""	"E 33° 21’ 9"""
Ф-13863	Фантазія	Fantaziia	острів	Полтавська обл.		"N 49° 4’ 11"""	"E 33° 22’ 32"""
Ф-28452	Олексіївка	Oleksiivka	урочище	Полтавська обл.	р-н Миргородський	"N 50° 7’ 3"""	"E 33° 22’ 41"""
Ф-20673	Діброва	Dibrova	урочище	Полтавська обл.	р-н Хорольський	"N 49° 47’ 18"""	"E 33° 22’ 47"""
Ф-31732	Чорне	Chorne	урочище	Полтавська обл.	р-н Миргородський	"N 50° 1’ 48"""	"E 33° 22’ 56"""
Ф-33284	Черепова Долина	Cherepova Dolyna	балка	Полтавська обл.	р-н Семенівський	"N 49° 33’ 44"""	"E 33° 23’ 12"""
Ф-39091	Рудігський	Rudihskyi	ліс	Полтавська обл.	р-н Лохвицький	"N 50° 12’ 10"""	"E 33° 23’ 14"""
Ф-19256	Гайок	Haiok	урочище	Полтавська обл.	р-н Глобинський	"N 49° 22’ 40"""	"E 33° 23’ 18"""
Ф-22079	Майгорова	Maihorova	балка	Полтавська обл.	р-н Кременчуцький	"N 48° 58’ 10"""	"E 33° 23’ 23"""
Ф-18805	Вовчі Озера	Vovchi Ozera	урочище	Полтавська обл.	р-н Глобинський	"N 49° 23’ 14"""	"E 33° 23’ 29"""
Ф-25015	Могила-Дегтярна	Mohyla-Dehtiarna	курган	Полтавська обл.	р-н Глобинський	"N 49° 30’ 2"""	"E 33° 23’ 41"""
Ф-30746	Селевщина	Selevshchyna	урочище	Полтавська обл.	р-н Миргородський	"N 49° 53’ 18"""	"E 33° 23’ 45"""
Ф-30503	Сотницька	Sotnytska	балка	Полтавська обл.	р-н Кременчуцький	"N 48° 59’ 10"""	"E 33° 23’ 55"""
Ф-9063	Ромашки	Romashky	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 9’ 12"""	"E 33° 24’ 10"""
Ф-19831	Д'якове	Diakove	урочище	Полтавська обл.	р-н Кременчуцький	"N 48° 58’ 16"""	"E 33° 24’ 11"""
Ф-13876	Димкін	Dymkin	острів	Полтавська обл.		"N 49° 2’ 59"""	"E 33° 24’ 20"""
Ф-9558	Ступаки	Stupaky	урочище	Полтавська обл.	р-н Хорольський	"N 49° 39’ 35"""	"E 33° 24’ 30"""
Ф-27171	Поділ	Podil	урочище	Полтавська обл.	р-н Хорольський	"N 49° 48’ 27"""	"E 33° 24’ 34"""
Ф-32857	Широке	Shyroke	урочище	Полтавська обл.	р-н Кременчуцький	"N 48° 58’ 38"""	"E 33° 24’ 51"""
Ф-17311	Глибоке	Hlyboke	урочище	Полтавська обл.	р-н Миргородський	"N 50° 1’ 15"""	"E 33° 24’ 54"""
Ф-28782	Пасиченківське	Pasychenkivske	урочище	Полтавська обл.	р-н Миргородський	"N 49° 56’ 34"""	"E 33° 25’ 38"""
Ф-29661	Синя	Synia	балка	Полтавська обл.	р-н Кременчуцький	"N 48° 58’ 3"""	"E 33° 25’ 49"""
Ф-25459	Могила Роблена	Mohyla Roblena	курган	Полтавська обл.	р-н Кременчуцький	"N 49° 12’ 26"""	"E 33° 25’ 56"""
Ф-9340	Кошарине	Kosharyne	урочище	Полтавська обл.	р-н Миргородський	"N 49° 56’ 0"""	"E 33° 25’ 59"""
Ф-9564	Миргородський Бугор	Myrhorodskyi Byhor	урочище	Полтавська обл.	р-н Семенівський, р-н Глобинський	"N 49° 36’ 37"""	"E 33° 26’ 41"""
Ф-28374	Петровщина	Petrovshchyna	урочище	Полтавська обл.	р-н Семенівський	"N 49° 35’ 35"""	"E 33° 27’ 10"""
Ф-17625	Гудівка	Hudivka	балка	Полтавська обл.	р-н Миргородський	"N 49° 59’ 43"""	"E 33° 27’ 11"""
Ф-19691	Довжок	Dovzhok	балка	Полтавська обл.	р-н Кременчуцький	"N 48° 59’ 47"""	"E 33° 27’ 15"""
Ф-9596	Дубове	Dubove	урочище	Полтавська обл.	р-н Глобинський	"N 49° 33’ 15"""	"E 33° 27’ 19"""
Ф-21348	Дмитренка	Dmytrenka	урочище	Полтавська обл.	р-н Миргородський	"N 50° 0’ 13"""	"E 33° 27’ 28"""
Ф-13880	Шеламай	Shelamai	острів	Полтавська обл.		"N 49° 2’ 42"""	"E 33° 27’ 39"""
Ф-33761	Юшкова Долина	Yushkova Dolyna	балка	Полтавська обл.	р-н Семенівський	"N 49° 36’ 11"""	"E 33° 27’ 54"""
Ф-31506	Розсохи	Rozsokhy	урочище	Полтавська обл.	р-н Миргородський	"N 50° 0’ 47"""	"E 33° 28’ 2"""
Ф-7124	Золоте Дно	Zolote Dno	балка	Полтавська обл.	р-н Семенівський, р-н Хорольський	"N 49° 37’ 2"""	"E 33° 28’ 21"""
Ф-29422	Солодова Долина	Solodova Dolyna	балка	Полтавська обл.	р-н Семенівський	"N 49° 35’ 52"""	"E 33° 28’ 22"""
Ф-40209	Куп'євате	Kupievate	болото	Полтавська обл.	р-н Хорольський	"N 49° 42’ 17"""	"E 33° 28’ 27"""
Ф-28929	Панчиха	Panchykha	урочище	Полтавська обл.	р-н Миргородський	"N 50° 0’ 47"""	"E 33° 28’ 27"""
Ф-9616	Каштанівщина	Kashtanivshchyna	урочище	Полтавська обл.	р-н Глобинський	"N 49° 21’ 10"""	"E 33° 28’ 32"""
Ф-24403	Могила-Лубецька	Mohyla-Lubetska	урочище	Полтавська обл.	р-н Глобинський	"N 49° 30’ 50"""	"E 33° 28’ 42"""
Ф-17790	Васильків Яр	Vasylkiv Yar	урочище	Полтавська обл.	р-н Глобинський	"N 49° 32’ 9"""	"E 33° 28’ 47"""
Ф-29978	Сахаровська	Sakharovska	балка	Полтавська обл.	р-н Кременчуцький	"N 48° 58’ 57"""	"E 33° 28’ 50"""
Ф-16203	Байрак	Bairak	урочище	Полтавська обл.	р-н Хорольський	"N 49° 41’ 23"""	"E 33° 29’ 42"""
Ф-3642	Сага	Saha	озеро	Полтавська обл.		"N 49° 52’ 24"""	"E 33° 29’ 59"""
Ф-22385	Козловщина	Kozlovshchyna	балка	Полтавська обл.	р-н Лохвицький	"N 50° 30’ 16"""	"E 33° 3’ 11"""
Ф-25154	Могила Колесникова	Mohyla Kolesnykova	курган	Полтавська обл.	р-н Глобинський	"N 49° 19’ 26"""	"E 33° 3’ 52"""
Ф-23939	Кагамлик	Kahamlyk	урочище	Полтавська обл.	р-н Кременчуцький	"N 49° 6’ 52"""	"E 33° 30’ 13"""
Ф-26038	Левченкова	Levchenkova	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 28’ 47"""	"E 33° 30’ 16"""
Ф-13882	Стрілецький	Striletskyi	острів	Полтавська обл.		"N 49° 1’ 55"""	"E 33° 30’ 22"""
Ф-32144	Яреськи	Yaresky	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 36’ 15"""	"E 33° 30’ 33"""
Ф-19764	Дучина	Duchyna	балка	Полтавська обл.	р-н Кременчуцький	"N 49° 3’ 5"""	"E 33° 30’ 39"""
Ф-25343	Миргородське	Myrhorodske	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 16’ 1"""	"E 33° 30’ 40"""
Ф-9431	Бариловe	Barylove	урочище	Полтавська обл.	р-н Хорольський	"N 49° 46’ 57"""	"E 33° 30’ 41"""
Ф-21749	Дубина	Dubyna	балка	Полтавська обл.	р-н Кременчуцький	"N 49° 3’ 53"""	"E 33° 30’ 42"""
Ф-9428	Матвійці	Matviytsi	урочище	Полтавська обл.	р-н Хорольський	"N 49° 48’ 22"""	"E 33° 30’ 51"""
Ф-18823	Великі Солонці	Velyki Solontsi	урочище	Полтавська обл.	р-н Миргородський	"N 49° 56’ 50"""	"E 33° 30’ 55"""
Ф-9228	Новоселиця	Novoselytsia	урочище	Полтавська обл.	р-н Миргородський	"N 50° 6’ 4"""	"E 33° 31’ 13"""
Ф-33435	Устул	Ustul	урочище	Полтавська обл.	р-н Кременчуцький	"N 49° 1’ 51"""	"E 33° 31’ 22"""
Ф-22931	Куликова Долина	Kulykova Dolyna	балка	Полтавська обл.	р-н Глобинський	"N 49° 30’ 51"""	"E 33° 31’ 3"""
Ф-9787	Івки	Ivky	урочище	Полтавська обл.	р-н Кременчуцький	"N 49° 2’ 39"""	"E 33° 31’ 49"""
Ф-31215	Стрижевщина	Stryzhevshchyna	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 22’ 32"""	"E 33° 31’ 5"""
Ф-18985	Вороньки	Voronky	урочище	Полтавська обл.	р-н Глобинський	"N 49° 32’ 51"""	"E 33° 32’ 10"""
Ф-9439	Долина	Dolyna	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 41’ 42"""	"E 33° 32’ 2"""
Ф-13888	Дурний Кут	Durnyi Kut	острів	Полтавська обл.		"N 49° 0’ 26"""	"E 33° 32’ 22"""
Ф-27971	Помирок	Pomyrok	балка	Полтавська обл.	р-н Великобагачанський	"N 49° 45’ 49"""	"E 33° 32’ 36"""
Ф-503	Кагамлик	Kahamlyk	річка	Полтавська обл.		"N 49° 4’ 32"""	"E 33° 32’ 40"""
Ф-9691	Бабки	Babky	урочище	Полтавська обл.	р-н Глобинський	"N 49° 23’ 44"""	"E 33° 32’ 48"""
Ф-30520	Семеняка	Semeniaka	урочище	Полтавська обл.	р-н Миргородський	"N 50° 8’ 16"""	"E 33° 32’ 55"""
Ф-26145	Линців	Lyntsiv	урочище	Полтавська обл.	р-н Хорольський	"N 49° 49’ 20"""	"E 33° 32’ 6"""
Ф-24553	Могила Щотчина	Mohyla Shchotchyna	курган	Полтавська обл.	р-н Глобинський	"N 49° 19’ 44"""	"E 33° 33’ 38"""
Ф-27120	Рижанів	Ryzhaniv	урочище	Полтавська обл.	р-н Хорольський	"N 49° 49’ 38"""	"E 33° 33’ 39"""
Ф-20347	Качкули	Kachkuly	урочище	Полтавська обл.	р-н Хорольський	"N 49° 47’ 6"""	"E 33° 33’ 41"""
Ф-28831	Паїве	Paive	урочище	Полтавська обл.	р-н Глобинський	"N 49° 31’ 57"""	"E 33° 34’ 12"""
Ф-17186	Вербички	Verbychky	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 29’ 4"""	"E 33° 34’ 13"""
Ф-9409	Рокити	Rokyty	урочище	Полтавська обл.	р-н Миргородський	"N 49° 53’ 57"""	"E 33° 34’ 2"""
Ф-29968	Степаненкове	Stepanenkove	урочище	Полтавська обл.	р-н Хорольський	"N 49° 48’ 37"""	"E 33° 34’ 26"""
Ф-29493	Тернове Озеро	Ternove Ozero	урочище	Полтавська обл.	р-н Миргородський	"N 49° 51’ 47"""	"E 33° 34’ 29"""
Ф-3666	Лихобабівка	Lykhobabivka	річка	Полтавська обл.		"N 49° 57’ 3"""	"E 33° 34’ 47"""
Ф-32988	Шаркова Балка	Sharkova Balka	урочище	Полтавська обл.	р-н Глобинський	"N 49° 21’ 23"""	"E 33° 34’ 52"""
Ф-28083	Піски	Pisky	урочище	Полтавська обл.	р-н Глобинський	"N 49° 30’ 49"""	"E 33° 34’ 59"""
Ф-504	Омельник	Omelnyk	річка	Полтавська обл.		"N 49° 14’ 2"""	"E 33° 34’ 7"""
Ф-6009	Плоске	Ploske	озеро	Полтавська обл.		"N 49° 1’ 33"""	"E 33° 35’ 0"""
Ф-9224	Савицьке	Savytske	урочище	Полтавська обл.	р-н Миргородський	"N 50° 12’ 8"""	"E 33° 35’ 0"""
Ф-9435	Гора-Парабашева	Hora-Parabasheva	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 43’ 29"""	"E 33° 35’ 12"""
Ф-9410	Стилове Озеро	Stylove Ozero	урочище	Полтавська обл.	р-н Миргородський	"N 49° 51’ 41"""	"E 33° 35’ 13"""
Ф-35541	Литвишкове	Lytvyshkove	балка	Полтавська обл.	р-н Гадяцький, р-н Лохвицький	"N 50° 20’ 23"""	"E 33° 35’ 20"""
Ф-25133	Марковське	Markovske	урочище	Полтавська обл.	р-н Миргородський	"N 50° 11’ 30"""	"E 33° 35’ 43"""
Ф-17312	Глибоке	Hlyboke	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 27’ 45"""	"E 33° 35’ 45"""
Ф-13890	Крячківський	Kriachkivskyi	острів	Полтавська обл.		"N 49° 0’ 28"""	"E 33° 35’ 51"""
Ф-516	Сухий Омельник	Sukhyi Omelnyk	річка	Полтавська обл.		"N 49° 8’ 52"""	"E 33° 35’ 52"""
Ф-6902	Буйволів Яр	Buivoliv Yar	яр	Полтавська обл.	р-н Лохвицький	"N 50° 19’ 27"""	"E 33° 35’ 58"""
Ф-487	Рудька	Rudka	річка	Полтавська обл.		"N 49° 8’ 20"""	"E 33° 36’ 22"""
Ф-16845	Божкове	Bozhkove	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 23’ 22"""	"E 33° 36’ 30"""
Ф-22417	Куйбишеве	Kuibysheve	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 27’ 16"""	"E 33° 36’ 44"""
Ф-25462	Могила Скляровська	Mohyla Skliarovska	курган	Полтавська обл.	Комсомольська міськрада	"N 49° 3’ 59"""	"E 33° 36’ 49"""
Ф-9693	Василежина	Vasylezhyna	урочище	Полтавська обл.	р-н Глобинський	"N 49° 23’ 15"""	"E 33° 36’ 50"""
Ф-514	Барбара	Barbara	озеро	Полтавська обл.		"N 49° 0’ 33"""	"E 33° 37’ 10"""
Ф-17955	Вільхівщина	Vilkhivshchyna	урочище	Полтавська обл.	р-н Миргородський	"N 49° 59’ 45"""	"E 33° 37’ 10"""
Ф-26847	Острів-Шкурчин	Ostriv-Shkurchyn	урочище	Полтавська обл.	р-н Глобинський	"N 49° 30’ 28"""	"E 33° 37’ 21"""
Ф-13846	Великий Крячек	Velykyi Kriachek	острів	Полтавська обл.		"N 48° 59’ 32"""	"E 33° 37’ 22"""
Ф-462	Поклювате	Pokliuvate	озеро	Полтавська обл.		"N 49° 41’ 40"""	"E 33° 37’ 30"""
Ф-26198	Лукашів Ліс	Lukashiv Lis	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 22’ 7"""	"E 33° 37’ 56"""
Ф-17350	Грекове	Hrekove	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 42’ 27"""	"E 33° 37’ 57"""
Ф-32886	Суховій	Sukhovii	урочище	Полтавська обл.	р-н Глобинський	"N 49° 33’ 50"""	"E 33° 37’ 6"""
Ф-26451	Лавриків Яр	Lavrykiv Yar	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 22’ 20"""	"E 33° 38’ 38"""
Ф-16204	Байрак	Bairak	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 23’ 8"""	"E 33° 38’ 44"""
Ф-24969	Миколаївське	Mykolaivske	урочище	Полтавська обл.	р-н Глобинський	"N 49° 25’ 24"""	"E 33° 38’ 50"""
Ф-9684	Кобзарка	Kobzarka	урочище	Полтавська обл.	р-н Глобинський	"N 49° 28’ 39"""	"E 33° 38’ 50"""
Ф-29406	Целікова Рудка	Tselikova Rudka	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 18’ 43"""	"E 33° 38’ 52"""
Ф-31133	Сорочий Яр	Sorochyi Yar	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 28’ 19"""	"E 33° 39’ 0"""
Ф-32930	Грині	Hryni	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 31’ 40"""	"E 33° 39’ 17"""
Ф-9656	Безштанне	Bezshtanne	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 35’ 57"""	"E 33° 39’ 2"""
Ф-9175	Рудка-Свистунка	Rudka-Svyctunka	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 19’ 12"""	"E 33° 39’ 39"""
Ф-9678	Грині	Hryni	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 31’ 50"""	"E 33° 39’ 48"""
Ф-16962	Боцули	Botsuly	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 32’ 19"""	"E 33° 39’ 53"""
Ф-13845	Постовий	Postovyi	острів	Полтавська обл.		"N 48° 58’ 50"""	"E 33° 39’ 55"""
Ф-18596	Бурачкова	Burachkova	балка	Полтавська обл.	р-н Лохвицький	"N 50° 21’ 49"""	"E 33° 4’ 13"""
Ф-31889	Гарбутиха	Harbutykha	балка	Полтавська обл.	р-н Лохвицький	"N 50° 28’ 36"""	"E 33° 4’ 16"""
Ф-9614	Магерівка	Maherivka	урочище	Полтавська обл.	р-н Глобинський	"N 49° 23’ 32"""	"E 33° 4’ 19"""
Ф-9601	Захарівка	Zakharivka	урочище	Полтавська обл.	р-н Семенівський	"N 49° 30’ 49"""	"E 33° 4’ 19"""
Ф-15842	Бабій Яр	Babii Yar	балка	Полтавська обл.	р-н Лохвицький	"N 50° 29’ 40"""	"E 33° 4’ 30"""
Ф-9257	В’язове	Viazove	урочище	Полтавська обл.	р-н Миргородський	"N 50° 6’ 22"""	"E 33° 4’ 31"""
Ф-25685	Лучка	Luchka	балка	Полтавська обл.	р-н Лохвицький	"N 50° 23’ 18"""	"E 33° 4’ 35"""
Ф-32699	Могила Грициха	Mohyla Hrytsykha	курган	Полтавська обл.	р-н Глобинський	"N 49° 19’ 0"""	"E 33° 4’ 4"""
Ф-21890	Жолоб	Zholob	балка	Полтавська обл.	р-н Лохвицький	"N 50° 22’ 18"""	"E 33° 4’ 50"""
Ф-9988	Бобиреве Озеро	Bobyreve Ozero	урочище	Полтавська обл.	р-н Лохвицький	"N 50° 30’ 51"""	"E 33° 4’ 53"""
Ф-17640	Вільна	Vilna	балка	Полтавська обл.	р-н Хорольський	"N 49° 51’ 44"""	"E 33° 4’ 56"""
Ф-25933	Недбайлиха	Nedbailykha	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 28’ 7"""	"E 33° 40’ 10"""
Ф-33046	Ткачекове	Tkachekove	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 22’ 10"""	"E 33° 40’ 12"""
Ф-16356	Баронів Ліс	Baroniv Lis	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 40’ 37"""	"E 33° 40’ 15"""
Ф-29227	Топольки	Topolky	урочище	Полтавська обл.	р-н Миргородський	"N 50° 15’ 42"""	"E 33° 40’ 2"""
Ф-25463	Могила Стовбувата	Mohyla Stovbuvata	курган	Полтавська обл.	Комсомольська міськрада	"N 49° 5’ 52"""	"E 33° 40’ 23"""
Ф-30789	Сокирна	Sokyrna	балка	Полтавська обл.	р-н Миргородський	"N 49° 57’ 45"""	"E 33° 40’ 32"""
Ф-31733	Чорне	Chorne	урочище	Полтавська обл.	р-н Козельщинський	"N 49° 13’ 37"""	"E 33° 40’ 35"""
Ф-9406	Ляхів	Liakhiv	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 53’ 39"""	"E 33° 41’ 10"""
Ф-27060	Рудка	Rudka	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 21’ 24"""	"E 33° 41’ 30"""
Ф-19926	Дроздове	Drozdove	урочище	Полтавська обл.	р-н Миргородський	"N 50° 5’ 13"""	"E 33° 41’ 38"""
Ф-24833	Могила Близнюки	Mohyla Blyzniuky	курган	Полтавська обл.	р-н Козельщинський	"N 49° 17’ 11"""	"E 33° 41’ 43"""
Ф-29457	Таранове	Taranove	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 20’ 58"""	"E 33° 41’ 45"""
Ф-29819	Стінка	Stinka	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 40’ 34"""	"E 33° 41’ 47"""
Ф-23938	Кагалівшина	Kahalivshyna	урочище	Полтавська обл.	р-н Козельщинський	"N 49° 19’ 43"""	"E 33° 41’ 8"""
Ф-35594	Недбайлиха	Nedbailykha	балка	Полтавська обл., Сумська обл.	"р-н Гадяцький, р-н
Липоводолинський"	"N 50° 28’ 16"""	"E 33° 42’ 12"""
Ф-24834	Могила Бородінова	Mohyla Borodinova	курган	Полтавська обл.	р-н Козельщинський	"N 49° 17’ 43"""	"E 33° 42’ 14"""
Ф-18681	Бурте	Burte	урочище	Полтавська обл.	р-н Козельщинський	"N 49° 18’ 12"""	"E 33° 42’ 16"""
Ф-7096	Чорткова	Chortkova	балка	Полтавська обл.	р-н Глобинський, р-н Хорольський	"N 49° 30’ 36"""	"E 33° 42’ 2"""
Ф-24837	Могила Бута	Mohyla Buta	курган	Полтавська обл.	Комсомольська міськрада	"N 49° 7’ 49"""	"E 33° 42’ 20"""
Ф-33525	Перерва	Pererva	урочище	Полтавська обл.	р-н Глобинський	"N 49° 22’ 23"""	"E 33° 42’ 30"""
Ф-9393	Кивине	Kyvyne	урочище	Полтавська обл.	р-н Миргородський	"N 49° 55’ 51"""	"E 33° 42’ 30"""
Ф-9688	Князівка	Kniazivka	урочище	Полтавська обл.	р-н Глобинський	"N 49° 25’ 20"""	"E 33° 42’ 4"""
Ф-9425	Коломийці	Kolomyitsi	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 51’ 25"""	"E 33° 42’ 43"""
Ф-25527	Могила Трьох Братів	Mohyla Trokh Brativ	курган	Полтавська обл.	Комсомольська міськрада	"N 49° 2’ 5"""	"E 33° 42’ 59"""
Ф-33697	Шепелеве	Shepeleve	балка	Полтавська обл.	р-н Великобагачанський	"N 49° 34’ 34"""	"E 33° 43’ 17"""
Ф-32286	Могила Бурнаса	Mohyla Burnasa	курган	Полтавська обл.	р-н Кременчуцький	"N 49° 11’ 30"""	"E 33° 43’ 18"""
Ф-16971	Бориси	Borysy	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 36’ 54"""	"E 33° 43’ 24"""
Ф-17891	Глибока	Hlyboka	балка	Полтавська обл.	р-н Великобагачанський	"N 49° 33’ 11"""	"E 33° 43’ 27"""
Ф-29696	Хутка	Khutka	балка	Полтавська обл.	р-н Великобагачанський	"N 49° 32’ 19"""	"E 33° 43’ 3"""
Ф-6008	Солоне	Solone	озеро	Полтавська обл.	р-н Козельщинський	"N 49° 15’ 33"""	"E 33° 43’ 48"""
Ф-24550	Могила Шостачна	Mohyla Shostachna	курган	Полтавська обл.	р-н Козельщинський	"N 49° 19’ 7"""	"E 33° 43’ 53"""
Ф-33144	Ящишине	Yashchyshyne	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 48’ 56"""	"E 33° 43’ 56"""
Ф-3661	Чорне	Chorne	озеро	Полтавська обл.		"N 49° 44’ 42"""	"E 33° 44’ 0"""
Ф-460	Озниця	Oznytsia	річка	Полтавська обл.		"N 50° 14’ 58"""	"E 33° 44’ 0"""
Ф-18633	Ганжелівка	Hanzhelivka	урочище	Полтавська обл.	р-н Великобагачанський	"N 49° 35’ 14"""	"E 33° 44’ 6"""
Ф-21461	Глуха	Hlukha	балка	Полтавська обл.	р-н Великобагачанський	"N 49° 31’ 41"""	"E 33° 45’ 14"""
Ф-3660	Коноплянка	Konoplianka	озеро	Полтавська обл.		"N 49° 44’ 1"""	"E 33° 45’ 19"""
Ф-22861	Кулибабина	Kulybabyna	урочище	Полтавська обл.	р-н Гадяцький	"N 50° 25’ 51"""	"E 33° 45’ 19"""
Ф-3612	Балаклійка	Balakliika	річка, що пересихає	Полтавська обл.		"N 49° 36’ 26"""	"E 33° 45’ 21"""
Ф-509	Затін	Zatin	озеро	Полтавська обл.		"N 49° 45’ 50"""	"E 33° 45’ 30"""
Ф-3622	Затока	Zatoka	озеро	Полтавська обл.		"N 49° 23’ 59"""	"E 33° 45’ 44"""
Ф-3626	Перерва	Pererva	озеро	Полтавська обл.		"N 49° 23’ 45"""	"E 33° 45’ 49"""
Ф-490	Сухий Кобилячок	Sukhyi Kobyliachok	річка	Полтавська обл.		"N 49° 0’ 20"""	"E 33° 45’ 58"""
